code,name,industry,theme,method,method_name,close,valuation_score,raw_valuation_score,quality_score,trend_score,liquidity_score,low_value_score,high_quality_score,core_score,valuation_ref,ret20_at_buy,ret60_at_buy,mktcap,value_line,price_to_value,eps_excl,eps_excl_raw,eps_adjustment_factor,eps_excl_source,current_valuation,low_avg,pepb_ratio,valuation_percentile,selection_bucket,valuation_state,total_score,selection_mode,buy_close_raw,end_close_raw,raw_return,qfq_return
sh.603799,华友钴业,C32有色金属冶炼和压延加工业,资源金属,PB,PB低估,34.46,96.7,96.7,45.0,61.7,81.7,78.8,59.0,68.9,"PB=1.59, 低估均值=3.43, 比值=0.46, 分位=10%",0.015022091310751051,0.1618341200269724,,,,,,,,1.585617,3.426135333333333,0.4628004575806794,0.10244897959183673,低估价值,价值线内/历史低位,78.8,低估价值,34.46,58.31,0.692106790481718,0.7169458460363256
sh.603129,春风动力,C37铁路、船舶、航空航天和其他运输设备制造业,C37铁路、船舶、航空航天和其他运输设备制造业,VALUE,基本价值线,167.5,75.0,51.3,100.0,45.0,66.0,78.6,74.4,76.5,"价值线=188.08, 现价/价值=0.89, 扣非EPS=9.54, akshare东方财富扣非净利润同比=50.8%, 市值=253.1亿",-0.12441191845269217,-0.14836282285946722,253.10573877686062,188.07521148730578,0.8906011519296124,9.54,9.54,1.0,年报扣非EPS,,,,,低估价值,价值线内/历史低位,78.6,低估价值,167.5,247.46,0.47737313432835826,0.5096633231471528
sh.601098,中南传媒,R86新闻和出版业,R86新闻和出版业,VALUE,基本价值线,14.14,85.1,85.1,82.9,55.5,53.5,78.3,69.0,73.6,"价值线=21.61, 现价/价值=0.65, 扣非EPS=0.86, akshare东方财富扣非净利润同比=48.1%, 市值=255.3亿",-0.014634146341463317,0.05917602996254678,255.26236024656745,21.614141904190618,0.6542013123943863,0.86,0.86,1.0,年报扣非EPS,,,,,低估价值,深度低估,78.3,低估价值,14.14,11.2,-0.207920792079208,-0.17435329983739722
sh.600179,安通控股,G58多式联运和运输代理业,G58多式联运和运输代理业,VALUE,基本价值线,2.97,100.0,100.0,57.7,64.4,44.8,78.2,60.2,69.2,"价值线=13.82, 现价/价值=0.21, 扣非EPS=0.11, akshare东方财富扣非净利润同比=925.8%, 市值=125.7亿",0.024137931034482918,0.10820895522388052,125.6552799210329,13.824822046034887,0.2148309750469323,0.1094,0.1094,1.0,年报扣非EPS,,,,,低估价值,深度低估,78.2,低估价值,2.97,4.36,0.468013468013468,0.468013468013468
sh.601877,正泰电器,C38电气机械和器材制造业,C38电气机械和器材制造业,VALUE,基本价值线,22.3,95.2,95.2,66.4,52.2,55.1,78.2,61.2,69.7,"价值线=38.20, 现价/价值=0.58, 扣非EPS=1.72, akshare东方财富扣非净利润同比=5.3%, 市值=476.9亿",-0.06420478388585804,0.031452358926919555,476.91969333808726,38.20173065697517,0.5837431869314614,1.72,1.72,1.0,年报扣非EPS,,,,,低估价值,深度低估,78.2,低估价值,22.3,32.21,0.4443946188340806,0.4838044654360625
sh.601019,山东出版,R86新闻和出版业,R86新闻和出版业,VALUE,基本价值线,9.85,98.0,98.0,71.6,28.1,48.5,78.1,54.2,66.2,"价值线=17.47, 现价/价值=0.56, 扣非EPS=0.68, akshare东方财富扣非净利润同比=49.3%, 市值=205.4亿",-0.011044176706827447,-0.09132841328413288,205.4421304539338,17.47164094483891,0.56377074317737,0.68,0.68,1.0,年报扣非EPS,,,,,低估价值,深度低估,78.1,低估价值,9.85,7.25,-0.2639593908629442,-0.23654288230956289
sh.601811,新华文轩,R86新闻和出版业,R86新闻和出版业,VALUE,基本价值线,15.26,97.1,97.1,72.7,35.3,40.9,78.0,56.1,67.0,"价值线=26.76, 现价/价值=0.57, 扣非EPS=1.34, akshare东方财富扣非净利润同比=10.1%, 市值=188.8亿",-0.01293661060802076,0.05386740331491713,188.83991178100894,26.76221569641638,0.5702068981546773,1.34,1.34,1.0,年报扣非EPS,,,,,低估价值,深度低估,78.0,低估价值,15.26,13.17,-0.13695937090432497,-0.10169179060341516
sh.688187,时代电气,C37铁路、船舶、航空航天和其他运输设备制造业,C37铁路、船舶、航空航天和其他运输设备制造业,VALUE,基本价值线,46.2,85.0,68.0,88.1,34.0,56.4,78.0,64.2,71.1,"价值线=59.67, 现价/价值=0.77, 扣非EPS=2.28, akshare东方财富扣非净利润同比=29.5%, 市值=653.6亿",-0.01492537313432829,0.029641185647426127,653.6079847868422,59.66821245512368,0.7742816166103,2.28,2.28,1.0,年报扣非EPS,,,,,低估价值,深度低估,78.0,低估价值,46.2,53.8,0.16450216450216426,0.20082718690607315
sh.600968,海油发展,B11开采专业及辅助性活动,B11开采专业及辅助性活动,VALUE,基本价值线,3.94,100.0,100.0,57.8,57.3,48.7,77.9,58.4,68.1,"价值线=7.44, 现价/价值=0.53, 扣非EPS=0.37, akshare东方财富扣非净利润同比=25.8%, 市值=400.5亿",0.0025445292620864812,-0.0174563591022443,400.51360528105255,7.442436092212933,0.5293965512344064,0.3743,0.3743,1.0,年报扣非EPS,,,,,低估价值,深度低估,77.9,低估价值,3.94,4.23,0.07360406091370564,0.10756190904502616
sz.300973,立高食品,C14食品制造业,消费,PE,PE低估,44.03,94.8,94.8,45.0,86.7,58.1,77.9,64.0,71.0,"PE=26.67, 低估均值=40.44, 比值=0.66, 分位=1%",0.0609638554216867,0.12551124744376296,,,,,,,,26.669985,40.4430492,0.659445455462839,0.014271151885830785,低估价值,价值线内/历史低位,77.9,低估价值,44.03,28.13,-0.36111741994094937,-0.35138626812157747
sh.600690,海尔智家,C38电气机械和器材制造业,C38电气机械和器材制造业,VALUE,基本价值线,25.12,85.0,75.6,79.9,27.6,83.1,77.5,62.3,69.9,"价值线=34.86, 现价/价值=0.72, 扣非EPS=1.93, akshare东方财富扣非净利润同比=15.6%, 市值=2317.4亿",-0.07031828275351582,-0.05599398722284854,2317.382840300029,34.86154417612562,0.7205647539044767,1.93,1.93,1.0,年报扣非EPS,,,,,低估价值,深度低估,77.5,低估价值,25.12,21.09,-0.16042993630573255,-0.12115616291403486
sz.002202,金风科技,C34通用设备制造业,资源金属,VALUE,基本价值线,8.84,97.3,97.3,65.0,31.4,61.8,77.5,54.4,65.9,"价值线=15.54, 现价/价值=0.57, 扣非EPS=0.40, akshare东方财富扣非净利润同比=68.4%, 市值=391.9亿",-0.01118568232662187,-0.02535832414553474,391.8960836269693,15.537193605528877,0.568957317803796,0.4009,0.4009,1.0,年报扣非EPS,,,,,低估价值,深度低估,77.5,低估价值,8.84,25.79,1.9174208144796379,1.9579416572421988
sh.601628,中国人寿,J68保险业,金融,PE,PE低估,36.8,100.0,100.0,51.0,29.0,66.2,77.3,48.0,62.7,"PE=9.04, 低估均值=15.96, 比值=0.57, 分位=0%",-0.016042780748663166,-0.06835443037974687,,,,,,,,9.037397,15.96024727272727,0.5662441718834159,0.0008163265306122449,低估价值,价值线内/历史低位,77.3,低估价值,36.8,34.75,-0.05570652173913038,-0.039615275683202555
sh.601928,凤凰传媒,R86新闻和出版业,R86新闻和出版业,VALUE,基本价值线,11.6,91.5,91.5,68.4,55.8,54.5,77.3,63.1,70.2,"价值线=19.03, 现价/价值=0.61, 扣非EPS=0.80, akshare东方财富扣非净利润同比=38.7%, 市值=296.1亿",0.028368794326241176,0.03294746215494215,296.14364414634997,19.02971071967508,0.6095731128485626,0.8,0.8,1.0,年报扣非EPS,,,,,低估价值,深度低估,77.3,低估价值,11.6,9.13,-0.21293103448275852,-0.17039293207489903
sh.603259,药明康德,M73研究和试验发展,医药医疗,VALUE,基本价值线,60.34,75.0,37.7,79.3,53.9,98.4,76.5,73.0,74.8,"价值线=61.20, 现价/价值=0.99, 扣非EPS=3.46, akshare东方财富扣非净利润同比=14.5%, 市值=1741.9亿",-0.08644965934897797,0.07769244507947848,1741.8558441080393,61.19856233480842,0.9859708741177391,3.46,3.46,1.0,年报扣非EPS,,,,,低估价值,价值线内/历史低位,76.5,低估价值,60.34,102.05,0.69124958568114,0.7335765917451906
sz.002249,大洋电机,C38电气机械和器材制造业,C38电气机械和器材制造业,VALUE,基本价值线,7.07,85.0,65.5,67.1,61.9,73.8,76.2,67.2,71.7,"价值线=8.93, 现价/价值=0.79, 扣非EPS=0.35, akshare东方财富扣非净利润同比=42.8%, 市值=169.0亿",-0.05984042553191482,0.22318339100346019,168.98662702706,8.930365600544256,0.7916809138888024,0.35,0.35,1.0,年报扣非EPS,,,,,低估价值,深度低估,76.2,低估价值,7.07,9.97,0.41018387553041014,0.45210169516473053
sz.000568,泸州老窖,C15酒、饮料和精制茶制造业,消费,PE,PE低估,125.47,98.5,98.5,40.0,36.9,82.4,76.1,48.2,62.2,"PE=13.69, 低估均值=22.19, 比值=0.62, 分位=5%",-0.0326883046796701,0.10245145417801593,,,,,,,,13.688724,22.1939747,0.6167765884674997,0.05020408163265306,低估价值,价值线内/历史低位,76.1,低估价值,125.47,89.97,-0.28293616003825617,-0.248121162339211
sz.300181,佐力药业,C27医药制造业,医药医疗,PE,PE低估,15.81,100.0,100.0,45.1,34.8,61.4,75.9,46.7,61.3,"PE=20.29, 低估均值=48.06, 比值=0.42, 分位=4%",-0.04239854633555429,0.06752194463200545,,,,,,,,20.290523,48.06083728571429,0.422184134649506,0.035510204081632656,低估价值,价值线内/历史低位,75.9,低估价值,15.81,14.57,-0.07843137254901966,-0.04440551989595487
sz.000338,潍柴动力,C36汽车制造业,C36汽车制造业,VALUE,基本价值线,15.51,85.0,82.6,67.1,57.5,73.9,75.8,65.6,70.7,"价值线=23.08, 现价/价值=0.67, 扣非EPS=1.21, akshare东方财富扣非净利润同比=6.0%, 市值=1349.4亿",-0.02941176470588236,0.11023622047244097,1349.4251947627636,23.077976364660316,0.6720693250969231,1.21,1.21,1.0,年报扣非EPS,,,,,低估价值,深度低估,75.8,低估价值,15.51,33.3,1.1470019342359765,1.250495469386661
sz.002056,横店东磁,C38电气机械和器材制造业,C38电气机械和器材制造业,VALUE,基本价值线,13.51,85.0,85.0,73.1,52.7,61.1,75.8,64.7,70.3,"价值线=20.63, 现价/价值=0.65, 扣非EPS=1.04, akshare东方财富扣非净利润同比=36.5%, 市值=217.7亿",-0.11409836065573775,0.05464480874316924,217.72385249156625,20.627664395198803,0.6549456953131603,1.0375,1.0375,1.0,年报扣非EPS,,,,,低估价值,深度低估,75.8,低估价值,13.51,19.61,0.4515173945225759,0.5286806054435498
sz.002001,新和成,C27医药制造业,医药医疗,PE,PE低估,21.98,94.8,94.8,53.9,32.3,67.8,75.7,50.5,63.1,"PE=9.82, 低估均值=14.89, 比值=0.66, 分位=2%",-0.00226963231956423,-0.01302200269420739,,,,,,,,9.820533,14.889518454545454,0.6595601483002963,0.02326530612244898,低估价值,价值线内/历史低位,75.7,低估价值,21.98,31.74,0.4440400363967243,0.4892998591152362
sz.002432,九安医疗,C35专用设备制造业,医药医疗,VALUE,基本价值线,37.9,100.0,100.0,57.5,28.0,56.9,75.7,49.2,62.5,"价值线=73.29, 现价/价值=0.52, 扣非EPS=3.84, akshare东方财富扣非净利润同比=-27.1%, 市值=165.8亿",-0.10359508041627252,-0.039777045857613436,165.83045747549468,73.28557870598365,0.5171549528462074,3.8408,3.8408,1.0,年报扣非EPS,,,,,低估价值,深度低估,75.7,低估价值,37.9,73.44,0.937730870712401,0.9470416237572079
sh.601155,新城控股,K70房地产业,K70房地产业,PB,PB低估,13.29,94.1,94.1,35.0,91.1,59.7,75.6,61.3,68.4,"PB=0.49, 低估均值=1.77, 比值=0.28, 分位=14%",0.07524271844660202,0.20271493212669678,,,,,,,,0.49004,1.7711121666666667,0.27668490410874597,0.1426071741032371,低估价值,价值线内/历史低位,75.6,低估价值,13.29,13.83,0.040632054176072296,0.040632054176072296
sh.603298,杭叉集团,C34通用设备制造业,C34通用设备制造业,VALUE,基本价值线,19.52,85.0,66.2,77.6,51.0,47.1,75.6,64.1,69.8,"价值线=24.82, 现价/价值=0.79, 扣非EPS=1.50, akshare东方财富扣非净利润同比=11.6%, 市值=255.7亿",-0.09124767225325892,0.020386826973340266,255.6945238207786,24.815759326747752,0.7865969258881512,1.5,1.5,1.0,年报扣非EPS,,,,,低估价值,深度低估,75.6,低估价值,19.52,27.22,0.39446721311475397,0.44301007193463526
sh.601319,中国人保,J68保险业,金融,PE,PE低估,7.26,91.9,91.9,47.7,62.1,66.7,75.4,57.8,66.6,"PE=6.87, 低估均值=9.91, 比值=0.69, 分位=0%",0.03862660944205998,0.05065123010130246,,,,,,,,6.866991,9.905331749999998,0.6932620908936241,0.004469987228607918,低估价值,价值线内/历史低位,75.4,低估价值,7.26,6.84,-0.05785123966942152,-0.036210305877597104
sh.601919,中远海控,G55水上运输业,G55水上运输业,PB,PB低估,14.56,93.6,93.6,48.5,34.7,83.1,75.4,51.1,63.2,"PB=0.93, 低估均值=1.95, 比值=0.48, 分位=15%",-0.0020562028786840214,0.03335699077359844,,,,,,,,0.932384,1.9497817499999999,0.4781991625472954,0.1510204081632653,低估价值,价值线内/历史低位,75.4,低估价值,14.56,14.0,-0.03846153846153855,0.06655344704101385
sh.603998,方盛制药,C27医药制造业,医药医疗,PE,PE低估,9.81,98.1,98.1,44.4,58.5,44.0,75.3,52.0,63.6,"PE=15.76, 低估均值=37.89, 比值=0.42, 分位=8%",-0.029673590504450953,0.03154574132492116,,,,,,,,15.761873,37.894039,0.41594597503844866,0.07918367346938776,低估价值,价值线内/历史低位,75.3,低估价值,9.81,10.54,0.07441386340468892,0.12424959965834415
sz.000688,国城矿业,B09有色金属矿采选业,资源金属,PB,PB低估,12.0,82.9,82.9,91.2,32.7,34.9,75.2,61.8,68.5,"PB=3.87, 低估均值=4.86, 比值=0.80, 分位=3%",0.005025125628140836,-0.011532125205930832,,,,,,,,3.874403,4.862802454545454,0.7967428321869094,0.02979591836734694,低估价值,价值线内/历史低位,75.2,低估价值,12.0,41.49,2.4575,2.4685055681677968
