code,name,industry,theme,method,method_name,close,valuation_score,raw_valuation_score,quality_score,trend_score,liquidity_score,low_value_score,high_quality_score,core_score,valuation_ref,ret20_at_buy,ret60_at_buy,mktcap,value_line,price_to_value,eps_excl,eps_excl_raw,eps_adjustment_factor,eps_excl_source,current_valuation,low_avg,pepb_ratio,valuation_percentile,selection_bucket,valuation_state,total_score,selection_mode,earnings_yoy,buy_close_raw,end_close_raw,raw_return,qfq_return
sh.601169,北京银行,J66货币金融服务,金融,PE,PE低估,5.95,75.0,42.8,20.8,51.7,70.5,58.7,41.8,50.2,"PE=4.91, 低估均值=4.99, 比值=0.98, 分位=43%",-0.041867954911433136,0.0050675675675675436,,,,,,,,4.906617,4.9867006363636355,0.9839405566518961,0.4253061224489796,低估价值,价值线内/历史低位,58.7,低估价值,,,,,
sh.603026,石大胜华,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,PB,PB低估,34.32,94.5,94.5,0.0,33.3,34.0,58.7,21.5,40.1,"PB=1.79, 低估均值=2.73, 比值=0.66, 分位=6%",-0.0434782608695653,0.038426626323752044,,,,,,,,1.793857,2.7285054545454543,0.6574503990862798,0.057604641525072525,低估价值,价值线内/历史低位,58.7,低估价值,,,,,
sh.603181,皇马科技,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,PB,PB低估,12.27,75.0,67.2,32.5,56.9,36.7,58.7,43.8,51.3,"PB=2.25, 低估均值=2.49, 比值=0.90, 分位=15%",-0.03915426781519182,0.10640216411181247,,,,,,,,2.246402,2.4877125555555555,0.9029990201172312,0.15281501340482573,低估价值,价值线内/历史低位,58.7,低估价值,,,,,
sh.603506,南都物业,K70房地产业,K70房地产业,PB,PB低估,10.86,83.0,83.0,1.8,87.9,36.9,58.6,41.3,49.9,"PB=1.82, 低估均值=2.55, 比值=0.71, 分位=17%",0.0018450184501843658,0.19471947194719474,,,,,,,,1.818055,2.5535764285714286,0.7119642003498174,0.16514806378132119,低估价值,价值线内/历史低位,58.6,低估价值,,,,,
sh.600116,三峡水利,D44电力、热力生产和供应业,D44电力、热力生产和供应业,PB,PB低估,7.21,84.4,84.4,1.6,63.3,53.3,58.5,35.1,46.8,"PB=1.25, 低估均值=1.67, 比值=0.75, 分位=9%",0.05409356725146197,0.061855670103092786,,,,,,,,1.249523,1.6680403000000001,0.749096409721036,0.0926530612244898,低估价值,价值线内/历史低位,58.5,低估价值,,,,,
sh.600909,华安证券,J67资本市场服务,金融,PB,PB低估,5.6,75.0,63.3,35.1,32.8,52.4,58.5,38.9,48.7,"PB=1.16, 低估均值=1.30, 比值=0.89, 分位=23%",-0.0017825311942960553,-0.003558718861210064,,,,,,,,1.163016,1.3012759999999999,0.8937504418739761,0.22684958353748164,低估价值,价值线内/历史低位,58.5,低估价值,,,,,
sh.601018,宁波港,G55水上运输业,G55水上运输业,PB,PB低估,3.58,86.9,86.9,12.0,31.9,45.1,58.5,27.7,43.1,"PB=0.88, 低估均值=1.17, 比值=0.75, 分位=1%",-0.02981029810298097,0.0,,,,,,,,0.877286,1.1679525,0.7511315742720702,0.013469387755102041,低估价值,价值线内/历史低位,58.5,低估价值,,,,,
sh.601377,兴业证券,J67资本市场服务,金融,PB,PB低估,5.83,75.2,75.2,33.5,31.0,56.4,58.5,38.2,48.3,"PB=0.92, 低估均值=1.06, 比值=0.86, 分位=8%",-0.01686340640809436,-0.02833333333333332,,,,,,,,0.918999,1.0649434999999998,0.8629556403696536,0.08081632653061224,低估价值,价值线内/历史低位,58.5,低估价值,,,,,
sh.601992,金隅集团,C30非金属矿物制品业,资源金属,PB,PB低估,1.56,100.0,100.0,0.0,3.1,31.7,58.5,10.9,34.7,"PB=0.40, 低估均值=0.74, 比值=0.54, 分位=4%",-0.04294478527607348,-0.06586826347305386,,,,,,,,0.399024,0.7381827999999999,0.5405490347377371,0.04040816326530612,低估价值,价值线内/历史低位,58.5,低估价值,,,,,
sh.600298,安琪酵母,C14食品制造业,消费,PE,PE低估,36.18,75.0,65.4,29.2,37.6,59.2,58.2,38.9,48.6,"PE=22.85, 低估均值=24.49, 比值=0.93, 分位=14%",0.038163558106169226,0.06099706744868039,,,,,,,,22.845347,24.48742218181818,0.9329420969824495,0.1404081632653061,低估价值,价值线内/历史低位,58.2,低估价值,,,,,
sh.601577,长沙银行,J66货币金融服务,金融,PE,PE低估,9.0,75.0,50.6,24.6,50.8,56.2,58.1,41.0,49.6,"PE=4.58, 低估均值=4.75, 比值=0.96, 分位=33%",-0.04458598726114649,-0.01098901098901095,,,,,,,,4.5778,4.753641125,0.9630091712066295,0.33229036295369213,低估价值,价值线内/历史低位,58.1,低估价值,,,,,
sh.600549,厦门钨业,C32有色金属冶炼和压延加工业,资源金属,PB,PB低估,19.07,80.6,80.6,18.4,30.8,60.4,58.0,32.1,45.1,"PB=1.86, 低估均值=2.25, 比值=0.82, 分位=0%",-0.02455242966751925,-0.02753697093319729,,,,,,,,1.856312,2.2522756363636365,0.8241939707686351,0.0016326530612244899,低估价值,价值线内/历史低位,58.0,低估价值,,,,,
sh.600597,光明乳业,C14食品制造业,消费,PE,PE低估,8.36,87.0,87.0,7.1,34.9,48.6,58.0,27.1,42.5,"PE=16.68, 低估均值=23.39, 比值=0.71, 分位=10%",0.0,0.03722084367245637,,,,,,,,16.683244,23.391060500000002,0.7132316211143995,0.10040816326530612,低估价值,价值线内/历史低位,58.0,低估价值,,,,,
sh.600985,淮北矿业,B06煤炭开采和洗选业,资源金属,PB,PB低估,12.18,89.1,89.1,15.0,0.0,51.8,58.0,19.0,38.5,"PB=0.76, 低估均值=1.05, 比值=0.73, 分位=0%",-0.08006042296072513,-0.11224489795918369,,,,,,,,0.761965,1.0507071111111113,0.7251925793042653,0.0016326530612244899,低估价值,价值线内/历史低位,58.0,低估价值,,,,,
sh.601231,环旭电子,C39计算机、通信和其他电子设备制造业,半导体/电子,VALUE,基本价值线,14.0,75.0,41.6,33.5,45.6,58.5,58.0,43.6,50.8,"价值线=14.60, 现价/价值=0.96, 扣非EPS=0.66, akshare东方财富扣非净利润同比=-2.3%, 市值=307.7亿",-0.1458206223306895,-0.08794788273615628,307.7328397224242,14.601200345547966,0.9588252793386759,0.66,0.66,1.0,年报扣非EPS,,,,,低估价值,价值线内/历史低位,58.0,低估价值,,,,,
sh.600141,兴发集团,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,PB,PB低估,20.48,75.0,73.2,32.8,28.3,56.1,57.9,36.9,47.4,"PB=1.04, 低估均值=1.14, 比值=0.90, 分位=6%",-0.06611947104423166,-0.043884220354808656,,,,,,,,1.035331,1.144618272727273,0.9045207687739643,0.0563265306122449,低估价值,价值线内/历史低位,57.9,低估价值,,,,,
sh.603010,万盛股份,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,PB,PB低估,9.75,94.9,94.9,1.0,31.0,23.8,57.9,19.6,38.8,"PB=1.58, 低估均值=3.50, 比值=0.45, 分位=13%",-0.05339805825242727,-0.0010245901639344135,,,,,,,,1.576669,3.5035385555555556,0.450021877881115,0.13020408163265307,低估价值,价值线内/历史低位,57.9,低估价值,,,,,
sh.600820,隧道股份,E48土木工程建筑业,E48土木工程建筑业,PB,PB低估,5.91,89.4,89.4,14.5,2.7,47.6,57.8,19.1,38.5,"PB=0.60, 低估均值=0.83, 比值=0.72, 分位=1%",-0.060413354531001606,-0.060413354531001606,,,,,,,,0.602339,0.8333480999999999,0.7227939920904601,0.005714285714285714,低估价值,价值线内/历史低位,57.8,低估价值,,,,,
sh.600917,重庆燃气,D45燃气生产和供应业,D45燃气生产和供应业,PB,PB低估,5.52,100.0,100.0,3.0,4.1,16.4,57.8,10.3,34.0,"PB=1.53, 低估均值=2.60, 比值=0.59, 分位=0%",-0.048275862068965614,-0.04166666666666674,,,,,,,,1.526539,2.6043094545454544,0.5861588365912668,0.003673469387755102,低估价值,价值线内/历史低位,57.8,低估价值,,,,,
sh.603527,众源新材,C32有色金属冶炼和压延加工业,资源金属,PB,PB低估,9.7,75.0,73.8,38.2,34.2,34.5,57.7,38.1,47.9,"PB=1.48, 低估均值=1.72, 比值=0.86, 分位=11%",-0.024144869215291798,0.040772532188841026,,,,,,,,1.476303,1.716795375,0.8599178571295952,0.1078167115902965,低估价值,价值线内/历史低位,57.7,低估价值,,,,,
sh.600846,同济科技,E48土木工程建筑业,E48土木工程建筑业,PB,PB低估,9.52,76.4,76.4,24.5,64.0,29.4,57.4,41.6,49.5,"PB=1.43, 低估均值=1.75, 比值=0.82, 分位=13%",0.048458149779735615,0.18114143920595516,,,,,,,,1.428348,1.7491439999999998,0.8165982903637437,0.12653061224489795,低估价值,价值线内/历史低位,57.4,低估价值,,,,,
sh.601069,西部黄金,B09有色金属矿采选业,资源金属,PB,PB低估,16.81,75.0,73.8,4.2,71.3,79.2,57.4,42.5,49.9,"PB=3.25, 低估均值=4.26, 比值=0.76, 分位=24%",0.08451612903225802,0.3236220472440945,,,,,,,,3.246967,4.2598025999999996,0.7622341467184419,0.24081632653061225,低估价值,价值线内/历史低位,57.4,低估价值,,,,,
sh.600426,华鲁恒升,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,PB,PB低估,20.4,84.8,84.8,16.2,4.2,62.2,57.3,22.3,39.8,"PB=1.36, 低估均值=1.76, 比值=0.78, 分位=0%",-0.09774436090225569,-0.01686746987951815,,,,,,,,1.364799,1.7606811818181818,0.7751539654616114,0.002857142857142857,低估价值,价值线内/历史低位,57.3,低估价值,,,,,
sh.600785,新华百货,F52零售业,F52零售业,PE,PE低估,12.44,75.0,69.3,14.7,66.0,58.1,57.3,42.2,49.7,"PE=21.09, 低估均值=22.37, 比值=0.94, 分位=7%",0.0931458699472758,0.1870229007633586,,,,,,,,21.094084,22.372345,0.942864237074835,0.0653061224489796,低估价值,价值线内/历史低位,57.3,低估价值,,,,,
sh.600908,无锡银行,J66货币金融服务,金融,PE,PE低估,5.54,80.5,80.5,22.2,29.8,45.0,57.3,31.2,44.3,"PE=5.35, 低估均值=7.04, 比值=0.76, 分位=14%",-0.03986135181975725,-0.03484320557491294,,,,,,,,5.35416,7.035849111111111,0.7609827776926933,0.13697318007662834,低估价值,价值线内/历史低位,57.3,低估价值,,,,,
sh.601990,南京证券,J67资本市场服务,金融,PB,PB低估,7.83,75.0,71.3,33.6,27.5,47.7,57.2,35.6,46.4,"PB=1.61, 低估均值=1.73, 比值=0.93, 分位=4%",-0.05434782608695643,-0.07007125890736343,,,,,,,,1.613592,1.732723,0.9312463677113999,0.04009575104727708,低估价值,价值线内/历史低位,57.2,低估价值,,,,,
sh.603639,海利尔,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,PB,PB低估,13.2,89.6,89.6,8.3,39.9,18.3,57.2,24.9,41.0,"PB=1.27, 低估均值=1.86, 比值=0.68, 分位=10%",0.08196721311475419,0.07317073170731692,,,,,,,,1.270167,1.8564616666666665,0.6841870332182101,0.09925558312655088,低估价值,价值线内/历史低位,57.2,低估价值,,,,,
sh.600328,中盐化工,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,PB,PB低估,7.08,94.3,94.3,4.3,4.2,37.5,57.1,13.7,35.4,"PB=0.86, 低估均值=1.29, 比值=0.67, 分位=2%",-0.04582210242587603,-0.04194857916102834,,,,,,,,0.859071,1.2908048,0.6655313026415768,0.0163265306122449,低估价值,价值线内/历史低位,57.1,低估价值,,,,,
sh.601198,东兴证券,J67资本市场服务,金融,PB,PB低估,10.38,75.0,57.5,36.8,4.0,62.4,57.1,31.1,44.1,"PB=1.17, 低估均值=1.24, 比值=0.95, 分位=24%",-0.10901287553648065,-0.02075471698113196,,,,,,,,1.173895,1.2381791111111111,0.9480817350783569,0.24326530612244898,低估价值,价值线内/历史低位,57.1,低估价值,,,,,
sh.601615,明阳智能,C34通用设备制造业,C34通用设备制造业,VALUE,基本价值线,10.4,85.0,59.5,20.0,30.8,55.4,57.1,32.4,44.7,"价值线=12.48, 现价/价值=0.83, 扣非EPS=0.08, akshare东方财富扣非净利润同比=-1.3%, 市值=228.0亿",-0.04936014625228513,-0.007633587786259555,228.027948512,12.48210683941648,0.8331926760279346,0.08,0.08,1.0,年报扣非EPS,,,,,低估价值,深度低估,57.1,低估价值,,,,,
sh.600234,科新发展,E50建筑装饰、装修和其他建筑业,E50建筑装饰、装修和其他建筑业,PB,PB低估,7.09,84.0,84.0,2.2,98.8,3.3,57.0,40.3,48.6,"PB=3.96, 低估均值=20.07, 比值=0.20, 分位=30%",0.15097402597402598,0.2985347985347986,,,,,,,,3.955129,20.072590750000003,0.19704128128054418,0.30122448979591837,低估价值,价值线内/历史低位,57.0,低估价值,,,,,
sh.600299,安迪苏,C14食品制造业,消费,PE,PE低估,9.75,75.0,68.0,37.4,25.1,39.2,57.0,35.3,46.1,"PE=18.78, 低估均值=20.30, 比值=0.93, 分位=11%",-0.07757805108798488,-0.14847161572052392,,,,,,,,18.781953,20.2984602,0.9252895448690241,0.10938775510204081,低估价值,价值线内/历史低位,57.0,低估价值,,,,,
sh.600637,东方明珠,I63电信、广播电视和卫星传输服务,I63电信、广播电视和卫星传输服务,PB,PB低估,7.46,75.0,69.3,32.4,31.4,45.4,57.0,36.1,46.6,"PB=0.83, 低估均值=0.95, 比值=0.88, 分位=16%",-0.03741935483870973,-0.004005340453938633,,,,,,,,0.828253,0.9452324444444444,0.8762426690577697,0.15591836734693879,低估价值,价值线内/历史低位,57.0,低估价值,,,,,
sh.601212,白银有色,C32有色金属冶炼和压延加工业,资源金属,PB,PB低估,2.83,75.0,56.3,30.0,31.8,50.2,57.0,35.9,46.4,"PB=1.40, 低估均值=1.48, 比值=0.94, 分位=27%",-0.024137931034482696,-0.007017543859649145,,,,,,,,1.395065,1.4776012222222221,0.9441417474614073,0.2680360721442886,低估价值,价值线内/历史低位,57.0,低估价值,,,,,
sh.603515,欧普照明,C38电气机械和器材制造业,C38电气机械和器材制造业,VALUE,基本价值线,17.06,75.0,42.5,45.5,36.0,22.3,57.0,40.2,48.6,"价值线=17.91, 现价/价值=0.95, 扣非EPS=1.02, akshare东方财富扣非净利润同比=-14.7%, 市值=124.8亿",0.021556886227544814,0.04278728606356963,124.84370376143724,17.913896615564667,0.9523332843831,1.02,1.02,1.0,年报扣非EPS,,,,,低估价值,价值线内/历史低位,57.0,低估价值,,,,,
sh.603619,中曼石油,B07石油和天然气开采业,B07石油和天然气开采业,PB,PB低估,16.26,80.6,80.6,21.2,25.0,48.5,57.0,29.6,43.3,"PB=1.77, 低估均值=2.15, 比值=0.82, 分位=3%",-0.10561056105610556,-0.14466070489216198,,,,,,,,1.768336,2.1465145,0.8238174025845155,0.029297954671088998,低估价值,价值线内/历史低位,57.0,低估价值,,,,,
sh.600502,安徽建工,E48土木工程建筑业,E48土木工程建筑业,PB,PB低估,4.63,84.1,84.1,11.6,33.0,44.5,56.9,27.6,42.3,"PB=0.71, 低估均值=0.90, 比值=0.78, 分位=2%",-0.03742203742203731,0.026607538802660757,,,,,,,,0.708467,0.9048301111111113,0.7829834477214934,0.022040816326530613,低估价值,价值线内/历史低位,56.9,低估价值,,,,,
sh.600546,山煤国际,B06煤炭开采和洗选业,B06煤炭开采和洗选业,PB,PB低估,9.51,88.1,88.1,14.7,0.0,47.9,56.9,18.2,37.6,"PB=1.12, 低估均值=1.52, 比值=0.74, 分位=0%",-0.13071297989031072,-0.1322992700729928,,,,,,,,1.119959,1.5198906363636366,0.7368681490659882,0.0012244897959183673,低估价值,价值线内/历史低位,56.9,低估价值,,,,,
sh.600606,绿地控股,E48土木工程建筑业,E48土木工程建筑业,PB,PB低估,1.76,94.3,94.3,0.0,5.6,44.7,56.9,13.4,35.1,"PB=0.39, 低估均值=0.99, 比值=0.39, 分位=14%",-0.022222222222222254,-0.03296703296703296,,,,,,,,0.388863,0.987271,0.3938766559536338,0.13918367346938776,低估价值,价值线内/历史低位,56.9,低估价值,,,,,
sh.601975,招商南油,G55水上运输业,G55水上运输业,PB,PB低估,2.72,92.3,92.3,4.3,0.0,51.3,56.9,14.2,35.6,"PB=1.18, 低估均值=1.71, 比值=0.69, 分位=0%",-0.08724832214765088,-0.13650793650793647,,,,,,,,1.175642,1.7052692857142857,0.689417213954897,0.002612671456564337,低估价值,价值线内/历史低位,56.9,低估价值,,,,,
sh.603077,和邦生物,C26化学原料和化学制品制造业,医药医疗,PB,PB低估,1.72,91.2,91.2,0.0,26.0,40.1,56.8,19.7,38.2,"PB=0.84, 低估均值=1.20, 比值=0.70, 分位=4%",-0.060109289617486406,-0.09473684210526312,,,,,,,,0.838992,1.1954183,0.7018396823940205,0.037959183673469385,低估价值,价值线内/历史低位,56.8,低估价值,,,,,
sh.600722,金牛化工,C26化学原料和化学制品制造业,资源金属,PB,PB低估,5.18,75.0,60.7,30.5,47.8,30.7,56.7,38.8,47.7,"PB=2.91, 低估均值=3.09, 比值=0.94, 分位=20%",-0.007662835249042099,-0.10069444444444442,,,,,,,,2.906628,3.0895675454545453,0.9407879767109507,0.20285714285714285,低估价值,价值线内/历史低位,56.7,低估价值,,,,,
sh.600906,财达证券,J67资本市场服务,金融,PB,PB低估,6.53,75.0,66.5,32.5,30.8,42.2,56.7,35.4,46.1,"PB=1.76, 低估均值=1.83, 比值=0.96, 分位=8%",-0.03115727002967361,-0.022455089820359153,,,,,,,,1.756641,1.8288011999999998,0.960542348725493,0.08471074380165289,低估价值,价值线内/历史低位,56.7,低估价值,,,,,
sh.600999,招商证券,J67资本市场服务,金融,PB,PB低估,16.58,75.0,64.8,36.1,1.2,62.6,56.7,29.8,43.2,"PB=1.24, 低估均值=1.39, 比值=0.89, 分位=21%",-0.08245711123408972,-0.07580824972129341,,,,,,,,1.236806,1.394984090909091,0.8866093943723699,0.21346938775510205,低估价值,价值线内/历史低位,56.7,低估价值,,,,,
sh.600163,中闽能源,D44电力、热力生产和供应业,D44电力、热力生产和供应业,PB,PB低估,5.61,75.0,66.5,19.3,62.6,42.8,56.6,40.8,48.7,"PB=1.52, 低估均值=1.61, 比值=0.94, 分位=11%",0.07265774378585088,0.035055350553505615,,,,,,,,1.51974,1.6119452222222224,0.9427987868625533,0.11020408163265306,低估价值,价值线内/历史低位,56.6,低估价值,,,,,
sh.600643,爱建集团,J69其他金融业,金融,PB,PB低估,4.69,90.2,90.2,0.0,29.0,40.5,56.6,20.7,38.6,"PB=0.63, 低估均值=0.92, 比值=0.68, 分位=9%",-0.05252525252525253,-0.04089979550102241,,,,,,,,0.62964,0.9196082857142859,0.6846828261349784,0.08897959183673469,低估价值,价值线内/历史低位,56.6,低估价值,,,,,
sh.601236,红塔证券,J67资本市场服务,金融,PB,PB低估,7.53,75.0,71.1,32.4,29.2,43.3,56.6,35.0,45.8,"PB=1.43, 低估均值=1.57, 比值=0.91, 分位=8%",-0.037084398976982125,-0.04804045512010113,,,,,,,,1.434182,1.5743318333333332,0.9109782128735885,0.0799716914366596,低估价值,价值线内/历史低位,56.6,低估价值,,,,,
sh.601116,三江购物,F52零售业,F52零售业,PE,PE低估,11.28,75.0,67.1,22.2,36.0,59.5,56.4,35.3,45.8,"PE=38.37, 低估均值=41.28, 比值=0.93, 分位=12%",0.0053475935828875,0.15337423312883436,,,,,,,,38.372203,41.27636581818182,0.9296410243340132,0.11755102040816326,低估价值,价值线内/历史低位,56.4,低估价值,,,,,
sh.600618,氯碱化工,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,PB,PB低估,9.24,82.6,82.6,18.9,25.5,34.7,56.2,26.8,41.5,"PB=1.20, 低估均值=1.49, 比值=0.80, 分位=3%",-0.06760847628657918,-0.1742627345844503,,,,,,,,1.197016,1.49459575,0.8008961620558603,0.027346938775510202,低估价值,价值线内/历史低位,56.2,低估价值,,,,,
sh.600783,鲁信创投,J67资本市场服务,金融,PB,PB低估,11.84,75.0,70.6,35.1,30.5,31.8,56.2,35.0,45.6,"PB=1.98, 低估均值=2.27, 比值=0.88, 分位=14%",-0.03739837398373991,-0.02310231023102305,,,,,,,,1.9827,2.2655312999999997,0.8751589527807452,0.13755102040816328,低估价值,价值线内/历史低位,56.2,低估价值,,,,,
sh.600125,铁龙物流,G53铁路运输业,G53铁路运输业,PB,PB低估,5.71,85.6,85.6,3.6,33.0,48.3,56.1,24.7,40.4,"PB=1.00, 低估均值=1.30, 比值=0.77, 分位=4%",-0.005226480836237002,0.0017543859649122862,,,,,,,,0.997193,1.3016578181818181,0.7660945803659054,0.044897959183673466,低估价值,价值线内/历史低位,56.1,低估价值,,,,,
sh.603162,海通发展,G55水上运输业,G55水上运输业,PB,PB低估,7.91,78.7,78.7,38.3,0.0,33.0,56.1,26.1,41.1,"PB=1.73, 低估均值=2.05, 比值=0.85, 分位=1%",-0.10722347629796836,-0.10621468926553668,,,,,,,,1.732342,2.0474036666666664,0.8461164880203563,0.009861932938856016,低估价值,价值线内/历史低位,56.1,低估价值,,,,,
sh.600162,香江控股,K70房地产业,K70房地产业,PB,PB低估,1.66,81.9,81.9,30.0,2.4,30.8,55.9,23.1,39.5,"PB=0.92, 低估均值=1.26, 比值=0.73, 分位=16%",-0.04597701149425293,-0.07777777777777783,,,,,,,,0.924718,1.2649415454545456,0.7310361520837793,0.15591836734693879,低估价值,价值线内/历史低位,55.9,低估价值,,,,,
sh.600638,新黄浦,K70房地产业,K70房地产业,PB,PB低估,5.29,75.0,63.4,32.9,38.2,26.6,55.9,35.9,45.9,"PB=0.78, 低估均值=0.81, 比值=0.97, 分位=13%",0.045454545454545636,0.06653225806451624,,,,,,,,0.778728,0.806392,0.9656941041081757,0.12693877551020408,低估价值,价值线内/历史低位,55.9,低估价值,,,,,
sh.601918,新集能源,B06煤炭开采和洗选业,B06煤炭开采和洗选业,PB,PB低估,6.75,75.0,67.2,26.8,30.1,49.6,55.9,33.8,44.8,"PB=1.08, 低估均值=1.24, 比值=0.88, 分位=19%",-0.024566473988439252,-0.04119318181818177,,,,,,,,1.083942,1.2381322000000003,0.8754654793728809,0.1906122448979592,低估价值,价值线内/历史低位,55.9,低估价值,,,,,
sh.600098,广州发展,D44电力、热力生产和供应业,D44电力、热力生产和供应业,PB,PB低估,6.5,75.0,68.4,15.9,60.8,44.7,55.8,38.9,47.3,"PB=0.85, 低估均值=0.95, 比值=0.89, 分位=15%",0.004636785162287493,0.05177993527508096,,,,,,,,0.852328,0.9534085454545456,0.8939798201553201,0.14653061224489797,低估价值,价值线内/历史低位,55.8,低估价值,,,,,
sh.600351,亚宝药业,C27医药制造业,医药医疗,PE,PE低估,6.14,75.3,75.3,29.8,33.1,36.1,55.8,34.2,45.0,"PE=18.08, 低估均值=22.03, 比值=0.82, 分位=14%",-0.019169329073482455,0.014876033057851235,,,,,,,,18.082121,22.0306593,0.8207707610457214,0.137738483015356,低估价值,价值线内/历史低位,55.8,低估价值,,,,,
sh.600740,山西焦化,C25石油、煤炭及其他燃料加工业,C25石油、煤炭及其他燃料加工业,PB,PB低估,3.53,95.9,95.9,0.0,1.8,28.6,55.8,9.7,32.7,"PB=0.59, 低估均值=0.91, 比值=0.65, 分位=1%",-0.07105263157894737,-0.07105263157894737,,,,,,,,0.592226,0.9141448888888889,0.6478469739297344,0.010612244897959184,低估价值,价值线内/历史低位,55.8,低估价值,,,,,
sh.603098,森特股份,E50建筑装饰、装修和其他建筑业,E50建筑装饰、装修和其他建筑业,PB,PB低估,10.05,75.0,74.1,31.7,35.9,30.5,55.8,35.2,45.5,"PB=1.94, 低估均值=2.29, 比值=0.85, 分位=12%",-0.038277511961722355,0.08648648648648649,,,,,,,,1.942285,2.28804625,0.848883627243112,0.11854402361042794,低估价值,价值线内/历史低位,55.8,低估价值,,,,,
sh.600149,廊坊发展,D44电力、热力生产和供应业,D44电力、热力生产和供应业,PB,PB低估,4.69,86.6,86.6,2.9,40.5,33.6,55.7,24.8,40.3,"PB=7.45, 低估均值=9.88, 比值=0.75, 分位=2%",0.10093896713615047,0.07077625570776269,,,,,,,,7.454317,9.876588599999998,0.7547461276254841,0.017959183673469388,低估价值,价值线内/历史低位,55.7,低估价值,,,,,
sh.603020,爱普股份,C14食品制造业,消费,PE,PE低估,8.23,75.0,70.3,35.7,25.9,28.9,55.7,33.2,44.4,"PE=20.06, 低估均值=22.37, 比值=0.90, 分位=11%",-0.07005649717514117,0.011056511056511065,,,,,,,,20.064392,22.373508363636365,0.8967923882966264,0.11306122448979591,低估价值,价值线内/历史低位,55.7,低估价值,,,,,
sh.600339,中油工程,B11开采专业及辅助性活动,B11开采专业及辅助性活动,VALUE,基本价值线,3.1,93.8,93.8,15.0,0.3,41.6,55.6,17.8,36.7,"价值线=5.23, 现价/价值=0.59, 扣非EPS=0.06, akshare东方财富扣非净利润同比=-25.2%, 市值=173.0亿",-0.0801186943620178,-0.0935672514619883,172.99171216744577,5.2262716668345535,0.5931570721193694,0.0599,0.0599,1.0,年报扣非EPS,,,,,低估价值,深度低估,55.6,低估价值,,,,,
sh.601878,浙商证券,J67资本市场服务,金融,PB,PB低估,10.69,78.0,78.0,13.6,27.3,65.5,55.6,29.4,42.5,"PB=1.37, 低估均值=1.61, 比值=0.85, 分位=0%",-0.06474190726159235,-0.06637554585152838,,,,,,,,1.371656,1.607124125,0.8534847922838568,0.003668763102725367,低估价值,价值线内/历史低位,55.6,低估价值,,,,,
sh.600621,华鑫股份,J67资本市场服务,金融,PB,PB低估,13.57,75.0,61.5,25.6,29.2,49.2,55.5,32.9,44.2,"PB=1.68, 低估均值=1.78, 比值=0.95, 分位=18%",-0.0450387051372273,-0.04369274136715995,,,,,,,,1.682666,1.7750653636363638,0.9479459373557511,0.18040816326530612,低估价值,价值线内/历史低位,55.5,低估价值,,,,,
sh.600373,中文传媒,R86新闻和出版业,R86新闻和出版业,VALUE,基本价值线,10.73,85.0,65.1,25.0,2.2,52.1,55.4,24.1,39.8,"价值线=13.51, 现价/价值=0.79, 扣非EPS=0.50, akshare东方财富扣非净利润同比=-88.3%, 市值=147.3亿",-0.028959276018099556,-0.09604043807919116,147.297937521984,13.5053732151169,0.7944985917153066,0.5,0.5,1.0,年报扣非EPS,,,,,低估价值,深度低估,55.4,低估价值,,,,,
sh.601016,节能风电,D44电力、热力生产和供应业,D44电力、热力生产和供应业,PB,PB低估,2.92,85.1,85.1,2.3,31.4,49.2,55.4,23.7,39.6,"PB=1.07, 低估均值=1.39, 比值=0.77, 分位=1%",-0.013513513513513487,-0.02341137123745829,,,,,,,,1.070013,1.386042888888889,0.7719912627362983,0.011428571428571429,低估价值,价值线内/历史低位,55.4,低估价值,,,,,
sh.603227,雪峰科技,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,PB,PB低估,9.86,75.0,56.7,8.2,68.5,53.0,55.4,39.4,47.4,"PB=2.12, 低估均值=2.17, 比值=0.98, 分位=22%",0.10044642857142838,0.13073394495412827,,,,,,,,2.123797,2.1741634,0.9768341238749582,0.21708625670656212,低估价值,价值线内/历史低位,55.4,低估价值,,,,,
sh.600784,鲁银投资,C14食品制造业,消费,PE,PE低估,5.93,75.0,62.0,22.9,52.2,30.9,55.3,37.0,46.1,"PE=13.33, 低估均值=14.07, 比值=0.95, 分位=17%",-0.04508856682769735,0.01715265866209248,,,,,,,,13.334461,14.0696618,0.9477456664949827,0.1741472172351885,低估价值,价值线内/历史低位,55.3,低估价值,,,,,
sh.601886,江河集团,E50建筑装饰、装修和其他建筑业,E50建筑装饰、装修和其他建筑业,PB,PB低估,5.49,85.5,85.5,7.6,27.1,36.9,55.3,22.7,39.0,"PB=0.83, 低估均值=1.08, 比值=0.77, 分位=5%",-0.11308562197092087,0.041745730550284854,,,,,,,,0.828477,1.0799244545454545,0.767161995927493,0.04938775510204082,低估价值,价值线内/历史低位,55.3,低估价值,,,,,
