code,name,industry,theme,method,method_name,close,valuation_score,raw_valuation_score,quality_score,trend_score,liquidity_score,low_value_score,high_quality_score,core_score,valuation_ref,ret20_at_buy,ret60_at_buy,mktcap,value_line,price_to_value,eps_excl,eps_excl_raw,eps_adjustment_factor,eps_excl_source,current_valuation,low_avg,pepb_ratio,valuation_percentile,selection_bucket,valuation_state,total_score,selection_mode,earnings_yoy,buy_close_raw,end_close_raw,buy_close_qfq,end_close_qfq,raw_return,qfq_return,segment_file,segment_order,end_quote_time,end_quote_trade_date,buy_trade_date,end_trade_date
sh.688608,恒玄科技,C39计算机、通信和其他电子设备制造业,半导体/电子,VALUE,基本价值线,437.59,75.0,35.7,100.0,90.8,76.1,84.2,91.9,88.1,"价值线=437.70, 现价/价值=1.00, 扣非EPS=1.97, akshare东方财富扣非净利润同比=1838.6%, 市值=730.6亿",0.1348288381742737,0.1500394218134033,730.5525425481248,437.6952717458463,0.9997594862164574,1.969666666666667,2.3636,1.2,年报扣非EPS送转可比口径(原始2.36/月度加权1.2000),,,,,低估且高质量,低估且高质量,88.1,低估且高质量,,437.59,193.98,311.70585916,193.98,-0.5567083342855184,-0.3776825353147141,q1_backtest_2025-05-06_2026-05-18_173240.csv,2,,,2025-05-06,2026-05-18
sh.688639,华恒生物,C26化学原料和化学制品制造业,医药医疗,PB,PB低估,29.13,100.0,100.0,9.0,35.9,35.2,64.3,26.9,45.6,"PB=2.78, 低估均值=6.24, 比值=0.45, 分位=1%",-0.0367063492063491,0.0849162011173183,,,,,,,,2.780144,6.2404125,0.4455064468895285,0.0071721311475409,低估价值,价值线内/历史低位,64.3,低估价值,,29.13,26.47,28.74350316,26.47,-0.0913147957432201,-0.07909624471814036,q1_backtest_2025-05-06_2026-05-18_173240.csv,2,,,2025-05-06,2026-05-18
sh.688819,天能股份,C38电气机械和器材制造业,C38电气机械和器材制造业,VALUE,基本价值线,26.3,85.0,64.7,79.6,31.8,29.7,72.5,55.7,64.1,"价值线=33.00, 现价/价值=0.80, 扣非EPS=1.13, akshare东方财富扣非净利润同比=43.7%, 市值=255.5亿",-0.0522522522522522,0.0154440154440156,255.5476412143097,32.999816251854426,0.7969741346217972,1.13,1.13,1.0,年报扣非EPS,,,,,低估价值,深度低估,72.5,低估价值,,26.3,26.29,25.8898515,26.29,-0.00038022813688221024,0.01545580514434386,q1_backtest_2025-05-06_2026-05-18_174148.csv,3,,,2025-05-06,2026-05-18
sh.689009,九号公司,C39计算机、通信和其他电子设备制造业,半导体/电子,VALUE,基本价值线,64.04,39.3,39.3,100.0,67.5,68.3,0.0,0.0,0.0,"Q1价值线=55.43, 现价/价值=1.16, akshare东方财富扣非净利润同比=207.5%, 市值=453.2亿",0.0053375196232339,0.2836239727400282,453.2046877029794,55.42605938822595,1.1554131884325136,1.501,1.501,1.0,年报扣非EPS,,,,,财报后主线候选,价值线附近/业绩强,83.1,财报后主线候选,2.07505255535083,64.04,40.51,62.41568944,40.51,-0.36742660836976904,-0.35096447121773555,q1_backtest_2025-05-06_2026-05-18_174148.csv,3,,,2025-05-06,2026-05-18
sz.000001,平安银行,J66货币金融服务,金融,PE,PE低估,10.96,75.0,73.7,17.2,4.9,79.7,54.0,25.2,39.6,"PE=4.87, 低估均值=5.96, 比值=0.82, 分位=17%",-0.0360598065083551,-0.0360598065083551,,,,,,,,4.870143,5.959701363636364,0.8171790334521795,0.166938775510204,低估价值,价值线内/历史低位,54.0,低估价值,,10.96,10.86,10.40659672,10.86,-0.009124087591241059,0.04356883351966778,q1_backtest_2025-05-06_2026-05-18_174148.csv,3,,,2025-05-06,2026-05-18
sz.000002,万科A,K70房地产业,K70房地产业,PB,PB低估,6.83,98.4,98.4,0.0,5.9,78.2,62.5,18.7,40.6,"PB=0.41, 低估均值=1.58, 比值=0.26, 分位=8%",-0.0298295454545454,-0.0200860832137732,,,,,,,,0.414208,1.5831717142857145,0.2616317587425315,0.0759183673469387,低估价值,价值线内/历史低位,62.5,低估价值,,6.83,3.68,6.83,3.68,-0.4612005856515373,-0.4612005856515373,q1_backtest_2025-05-06_2026-05-18_174148.csv,3,,,2025-05-06,2026-05-18
sz.000007,全新好,K70房地产业,K70房地产业,PB,PB低估,6.82,75.0,59.1,31.8,36.1,35.7,56.4,36.1,46.2,"PB=13.05, 低估均值=13.71, 比值=0.95, 分位=21%",0.1107491856677524,-0.0257142857142856,,,,,,,,13.05206,13.711405375,0.951912633536298,0.2130612244897959,低估价值,价值线内/历史低位,56.4,低估价值,,6.82,12.24,6.82,12.24,0.7947214076246334,0.7947214076246334,q1_backtest_2025-05-06_2026-05-18_174148.csv,3,,,2025-05-06,2026-05-18
sz.000009,中国宝安,J69其他金融业,金融,PB,PB低估,7.95,82.9,82.9,0.9,29.4,46.1,53.4,21.7,37.6,"PB=2.03, 低估均值=2.58, 比值=0.79, 分位=7%",-0.0304878048780486,-0.0501792114695339,,,,,,,,2.029099,2.584393909090909,0.7851353436728069,0.0661224489795918,低估价值,价值线内/历史低位,53.4,低估价值,,7.95,7.84,7.9250529,7.84,-0.01383647798742138,-0.010732155491353201,q1_backtest_2025-05-06_2026-05-18_174148.csv,3,,,2025-05-06,2026-05-18
sz.000012,南玻A,C30非金属矿物制品业,资源金属,PB,PB低估,4.79,91.4,91.4,0.0,5.1,29.6,53.8,10.8,32.3,"PB=1.09, 低估均值=1.55, 比值=0.70, 分位=3%",-0.0400801603206413,-0.0283975659229208,,,,,,,,1.085552,1.553401,0.6988227766043669,0.0338775510204081,低估价值,价值线内/历史低位,53.8,低估价值,,4.79,3.71,4.72412792,3.71,-0.22546972860125258,-0.21466986863471726,q1_backtest_2025-05-06_2026-05-18_174148.csv,3,,,2025-05-06,2026-05-18
sz.000027,深圳能源,D44电力、热力生产和供应业,D44电力、热力生产和供应业,PB,PB低估,6.52,75.0,67.8,6.7,37.2,43.1,51.0,26.3,38.6,"PB=0.95, 低估均值=1.00, 比值=0.95, 分位=8%",0.0187499999999998,0.0688524590163934,,,,,,,,0.949965,1.0029389090909089,0.9471813202073036,0.0832653061224489,低估价值,价值线内/历史低位,51.0,低估价值,,6.52,7.41,6.37045728,7.41,0.13650306748466257,0.16318180537269056,q1_backtest_2025-05-06_2026-05-18_174148.csv,3,,,2025-05-06,2026-05-18
sz.000030,富奥股份,C36汽车制造业,C36汽车制造业,VALUE,基本价值线,5.98,85.0,79.2,47.8,62.2,39.2,67.0,53.4,60.2,"价值线=8.59, 现价/价值=0.70, 扣非EPS=0.36, akshare东方财富扣非净利润同比=9.4%, 市值=102.6亿",0.0187393526405452,0.16796875,102.55899763893332,8.592730896655896,0.6959370742457776,0.36,0.36,1.0,年报扣非EPS,,,,,低估价值,深度低估,67.0,低估价值,,5.98,4.75,5.83173786,4.75,-0.20568561872909707,-0.18549150972982853,q1_backtest_2025-05-06_2026-05-18_174148.csv,3,,,2025-05-06,2026-05-18
sz.000039,中集集团,C33金属制品业,资源金属,VALUE,基本价值线,7.79,100.0,100.0,70.5,48.1,63.7,86.0,63.1,72.7,"Q1价值线=23.35, 现价/价值=0.33, akshare东方财富扣非净利润同比=132.4%, 市值=433.6亿",-0.0899532710280374,-0.0370828182941903,433.5642606451613,23.34660346325718,0.333667379593776,0.62,0.62,1.0,年报扣非EPS,,,,,价值线左侧确认,基本价值线左侧,86.0,价值线左侧确认,1.3241671331964802,7.79,11.53,7.62630094,11.53,0.4801026957637997,0.5118731991711829,q1_backtest_2025-05-06_2026-05-18_174148.csv,3,,,2025-05-06,2026-05-18
sz.000048,京基智农,A03畜牧业,A03畜牧业,PB,PB低估,15.72,100.0,100.0,43.6,29.2,49.7,73.8,42.3,58.1,"PB=1.89, 低估均值=4.27, 比值=0.44, 分位=2%",-0.1143661971830986,-0.0156543519098308,,,,,,,,1.891316,4.270899833333334,0.442837826642231,0.0220408163265306,低估价值,价值线内/历史低位,73.8,低估价值,,15.72,13.96,15.38800932,13.96,-0.11195928753180662,-0.09280013355229755,q1_backtest_2025-05-06_2026-05-18_174148.csv,3,,,2025-05-06,2026-05-18
sz.000060,中金岭南,C32有色金属冶炼和压延加工业,资源金属,PB,PB低估,4.56,75.0,67.9,33.9,28.7,53.1,57.9,37.0,47.5,"PB=1.22, 低估均值=1.32, 比值=0.93, 分位=11%",-0.0712830957230143,-0.0318471337579618,,,,,,,,1.222908,1.3188452222222222,0.9272566480086494,0.1089795918367347,低估价值,价值线内/历史低位,57.9,低估价值,,4.56,7.35,4.46999928,7.35,0.611842105263158,0.6442955668664001,q1_backtest_2025-05-06_2026-05-18_174148.csv,3,,,2025-05-06,2026-05-18
sz.000069,华侨城A,K70房地产业,K70房地产业,PB,PB低估,2.38,96.9,96.9,0.0,6.6,48.7,58.8,14.4,36.6,"PB=0.39, 低估均值=0.82, 比值=0.48, 分位=10%",-0.0285714285714286,-0.0083333333333333,,,,,,,,0.393872,0.81699375,0.4820991592652943,0.0983673469387755,低估价值,价值线内/历史低位,58.8,低估价值,,2.38,2.07,2.38,2.07,-0.13025210084033612,-0.13025210084033612,q1_backtest_2025-05-06_2026-05-18_174148.csv,3,,,2025-05-06,2026-05-18
sz.000090,天健集团,E48土木工程建筑业,E48土木工程建筑业,PB,PB低估,3.58,100.0,100.0,4.0,1.5,37.7,59.9,13.0,36.5,"PB=0.59, 低估均值=1.12, 比值=0.52, 分位=1%",-0.0603674540682415,-0.0843989769820972,,,,,,,,0.585803,1.1175137272727274,0.5242020618660693,0.0114285714285714,低估价值,价值线内/历史低位,59.9,低估价值,,3.58,3.4,3.4840202,3.4,-0.05027932960893855,-0.024115876251234125,q1_backtest_2025-05-06_2026-05-18_174148.csv,3,,,2025-05-06,2026-05-18
sz.000100,TCL科技,C39计算机、通信和其他电子设备制造业,半导体/电子,VALUE,基本价值线,4.29,75.0,56.8,50.0,26.2,81.9,63.3,47.7,55.5,"价值线=5.03, 现价/价值=0.85, 扣非EPS=0.02, akshare东方财富扣非净利润同比=1254.2%, 市值=795.0亿",-0.0487804878048779,-0.1521739130434781,794.9977554596273,5.03225175679742,0.8525010685733663,0.0161,0.0161,1.0,年报扣非EPS,,,,,低估价值,价值线内/历史低位,63.3,低估价值,,4.29,4.22,4.24347066,4.22,-0.01631701631701643,-0.005531005603795047,q1_backtest_2025-05-06_2026-05-18_174148.csv,3,,,2025-05-06,2026-05-18
sz.000153,丰原药业,C27医药制造业,医药医疗,PE,PE低估,5.84,77.9,77.9,4.4,28.5,32.7,50.1,20.7,35.4,"PE=17.88, 低估均值=21.96, 比值=0.81, 分位=11%",-0.0832025117739403,-0.0299003322259135,,,,,,,,17.875354,21.96430133333333,0.8138366765562495,0.1061224489795918,低估价值,价值线内/历史低位,50.1,低估价值,,5.84,6.13,5.7450416,6.13,0.04965753424657526,0.06700706919163113,q1_backtest_2025-05-06_2026-05-18_174148.csv,3,,,2025-05-06,2026-05-18
sz.000155,川能动力,D44电力、热力生产和供应业,D44电力、热力生产和供应业,PB,PB低估,10.44,75.0,68.8,3.9,27.2,55.4,50.5,23.3,36.9,"PB=1.83, 低估均值=2.23, 比值=0.82, 分位=24%",-0.0817941952506595,-0.0560578661844485,,,,,,,,1.833111,2.2265723333333334,0.8232883219453758,0.2354740061162079,低估价值,价值线内/历史低位,50.5,低估价值,,10.44,16.12,10.27444248,16.12,0.5440613026819925,0.5689415782295568,q1_backtest_2025-05-06_2026-05-18_174148.csv,3,,,2025-05-06,2026-05-18
sz.000156,华数传媒,I63电信、广播电视和卫星传输服务,I63电信、广播电视和卫星传输服务,PB,PB低估,7.85,75.0,61.5,3.9,55.2,43.0,52.1,31.3,41.7,"PB=0.97, 低估均值=1.01, 比值=0.95, 分位=17%",-0.0530759951749094,0.0842541436464088,,,,,,,,0.965276,1.0113667777777775,0.9544272376841856,0.1718367346938775,低估价值,价值线内/历史低位,52.1,低估价值,,7.85,7.53,7.6860763,7.53,-0.04076433121019096,-0.020306368803546748,q1_backtest_2025-05-06_2026-05-18_174148.csv,3,,,2025-05-06,2026-05-18
sz.000157,中联重科,C35专用设备制造业,C35专用设备制造业,VALUE,基本价值线,7.64,85.0,69.3,40.3,57.9,59.5,66.3,51.6,59.0,"价值线=9.98, 现价/价值=0.77, 扣非EPS=0.29, akshare东方财富扣非净利润同比=12.4%, 市值=672.9亿",0.0026246719160103,0.0945558739255012,672.8600225090483,9.98370077995119,0.7652472934026926,0.29,0.29,1.0,年报扣非EPS,,,,,低估价值,深度低估,66.3,低估价值,,7.64,7.31,7.18178336,7.31,-0.04319371727748689,0.01785303643578584,q1_backtest_2025-05-06_2026-05-18_174148.csv,3,,,2025-05-06,2026-05-18
sz.000166,申万宏源,J67资本市场服务,金融,PB,PB低估,4.76,75.0,73.2,32.9,28.9,59.7,58.3,37.6,48.0,"PB=1.12, 低估均值=1.35, 比值=0.83, 分位=16%",-0.0383838383838384,-0.0536779324055667,,,,,,,,1.118015,1.3469682,0.8300233071575112,0.1571428571428571,低估价值,价值线内/历史低位,58.3,低估价值,,4.76,4.47,4.68900936,4.47,-0.060924369747899165,-0.04670695730920871,q1_backtest_2025-05-06_2026-05-18_174148.csv,3,,,2025-05-06,2026-05-18
sz.000333,美的集团,C38电气机械和器材制造业,C38电气机械和器材制造业,VALUE,基本价值线,74.05,85.0,72.3,93.0,33.4,96.2,83.4,72.2,77.8,"价值线=99.57, 现价/价值=0.74, 扣非EPS=5.04, akshare东方财富扣非净利润同比=38.0%, 市值=5251.3亿",-0.025144813059505,0.0254812352859714,5251.293656547619,99.56930836134208,0.7437030669256915,5.04,5.04,1.0,年报扣非EPS,,,,,低估价值,深度低估,83.4,低估价值,,74.05,82.83,70.19503105,82.83,0.11856853477380147,0.17999805343771547,q1_backtest_2025-05-06_2026-05-18_174148.csv,3,,,2025-05-06,2026-05-18
sz.000338,潍柴动力,C36汽车制造业,C36汽车制造业,VALUE,基本价值线,15.51,85.0,82.6,67.1,57.5,73.9,75.8,65.6,70.7,"价值线=23.08, 现价/价值=0.67, 扣非EPS=1.21, akshare东方财富扣非净利润同比=6.0%, 市值=1349.4亿",-0.0294117647058823,0.1102362204724409,1349.4251947627636,23.07797636466032,0.6720693250969231,1.21,1.21,1.0,年报扣非EPS,,,,,低估价值,深度低估,75.8,低估价值,,15.51,33.3,14.79674163,33.3,1.1470019342359765,1.250495469386661,q1_backtest_2025-05-06_2026-05-18_174148.csv,3,,,2025-05-06,2026-05-18
sz.000401,金隅冀东,C30非金属矿物制品业,资源金属,PB,PB低估,4.73,99.7,99.7,0.0,6.0,31.9,58.6,11.9,35.2,"PB=0.48, 低估均值=1.08, 比值=0.44, 分位=5%",-0.0521042084168336,-0.0021097046413501,,,,,,,,0.475018,1.0770716666666666,0.441027291591553,0.0546938775510204,低估价值,价值线内/历史低位,58.6,低估价值,,4.73,4.06,4.62200937,4.06,-0.14164904862579297,-0.12159416500706921,q1_backtest_2025-05-06_2026-05-18_174148.csv,3,,,2025-05-06,2026-05-18
sz.000402,金融街,K70房地产业,金融,PB,PB低估,2.78,94.1,94.1,0.0,3.4,45.3,56.6,12.7,34.6,"PB=0.34, 低估均值=0.60, 比值=0.57, 分位=14%",-0.0071428571428571,-0.0885245901639344,,,,,,,,0.339138,0.6001759999999999,0.5650642478206394,0.1432653061224489,低估价值,价值线内/历史低位,56.6,低估价值,,2.78,2.96,2.78,2.96,0.06474820143884896,0.06474820143884896,q1_backtest_2025-05-06_2026-05-18_174148.csv,3,,,2025-05-06,2026-05-18
sz.000403,派林生物,C27医药制造业,医药医疗,PE,PE低估,22.32,99.1,99.1,24.8,55.4,72.7,73.5,46.4,60.0,"PE=22.90, 低估均值=59.38, 比值=0.39, 分位=6%",0.0219780219780219,0.0290456431535268,,,,,,,,22.903126,59.37821914285714,0.3857159465307931,0.0644897959183673,低估价值,价值线内/历史低位,73.5,低估价值,,22.32,10.76,16.89829344,10.76,-0.5179211469534051,-0.36324931045818076,q1_backtest_2025-05-06_2026-05-18_174148.csv,3,,,2025-05-06,2026-05-18
sz.000407,胜利股份,D45燃气生产和供应业,D45燃气生产和供应业,PB,PB低估,3.29,87.2,87.2,1.4,33.9,23.4,54.0,20.4,37.2,"PB=0.97, 低估均值=1.34, 比值=0.73, 分位=8%",0.0092024539877302,0.0092024539877302,,,,,,,,0.969239,1.3356424,0.7256725303120056,0.08,低估价值,价值线内/历史低位,54.0,低估价值,,3.29,4.66,3.24509479,4.66,0.4164133738601823,0.43601352242779945,q1_backtest_2025-05-06_2026-05-18_174148.csv,3,,,2025-05-06,2026-05-18
sz.000408,藏格矿业,C26化学原料和化学制品制造业,资源金属,PB,PB低估,36.89,30.7,30.7,73.2,89.3,61.4,0.0,0.0,0.0,"Q1价值线=30.24, 现价/价值=1.22, akshare东方财富扣非净利润同比=29.8%, 市值=580.0亿",0.0142974979378609,0.2138861467588022,579.9765892001709,30.241411773047425,1.2198504579365608,1.62,1.62,1.0,年报扣非EPS,,,,,财报后主线候选,价值线附近/业绩强,55.6,财报后主线候选,0.2980301109391,36.89,80.14,35.5833562,80.14,1.1724044456492275,1.2521765386481447,q1_backtest_2025-05-06_2026-05-18_174148.csv,3,,,2025-05-06,2026-05-18
sz.000411,英特集团,F51批发业,F51批发业,PE,PE低估,10.35,94.9,94.9,20.7,31.7,26.1,63.2,29.1,46.1,"PE=10.40, 低估均值=15.80, 比值=0.66, 分位=3%",-0.0372093023255813,0.0009671179883945,,,,,,,,10.399095,15.7952035,0.6583704350501088,0.0342857142857142,低估价值,价值线内/历史低位,63.2,低估价值,,10.35,11.92,9.99599895,11.92,0.1516908212560386,0.19247711605651974,q1_backtest_2025-05-06_2026-05-18_174148.csv,3,,,2025-05-06,2026-05-18
sz.000415,渤海租赁,L71租赁业,L71租赁业,VALUE,基本价值线,3.34,86.4,86.4,50.0,31.1,61.5,67.5,46.9,57.2,"价值线=5.18, 现价/价值=0.64, 扣非EPS=0.00, akshare东方财富扣非净利润同比=106.8%, 市值=207.5亿",-0.0205278592375367,-0.023391812865497,207.5291724137931,5.179428237221433,0.6448588236047813,0.0029,0.0029,1.0,年报扣非EPS,,,,,低估价值,深度低估,67.5,低估价值,,3.34,4.1,3.34,4.1,0.22754491017964074,0.22754491017964074,q1_backtest_2025-05-06_2026-05-18_174148.csv,3,,,2025-05-06,2026-05-18
sz.000425,徐工机械,C35专用设备制造业,C35专用设备制造业,VALUE,基本价值线,9.07,85.0,69.8,67.1,90.3,72.7,78.9,77.0,78.0,"价值线=11.91, 现价/价值=0.76, 扣非EPS=0.49, akshare东方财富扣非净利润同比=36.9%, 市值=1066.6亿",0.031854379977247,0.2207267833109019,1066.5968230415715,11.908692726929395,0.7616285185938004,0.49,0.49,1.0,年报扣非EPS,,,,,低估价值,深度低估,78.9,低估价值,,9.07,9.46,8.88709438,9.46,0.04299889746416774,0.06446489656836518,q1_backtest_2025-05-06_2026-05-18_174148.csv,3,,,2025-05-06,2026-05-18
sz.000426,兴业银锡,B09有色金属矿采选业,资源金属,VALUE,基本价值线,13.35,75.2,75.2,83.5,52.7,69.6,77.5,50.0,37.9,"Q1价值线=18.44, 现价/价值=0.72, akshare东方财富扣非净利润同比=64.1%, 市值=244.6亿",-0.0423242467718795,0.0245587106676898,244.594163379444,18.44231942272041,0.7238785802372115,0.8399,0.8399,1.0,年报扣非EPS,,,,,价值线左侧确认,基本价值线左侧,77.5,价值线左侧确认,0.6407808817460899,13.35,43.0,13.3028211,43.0,2.2209737827715355,2.232397074031162,q1_backtest_2025-05-06_2026-05-18_174148.csv,3,,,2025-05-06,2026-05-18
sz.000498,山东路桥,E48土木工程建筑业,E48土木工程建筑业,PB,PB低估,5.66,87.9,87.9,23.0,6.9,36.3,58.4,22.6,40.5,"PB=0.58, 低估均值=0.79, 比值=0.74, 分位=2%",-0.0471380471380471,0.0125223613595706,,,,,,,,0.583862,0.790004125,0.7390619637587336,0.0159183673469387,低估价值,价值线内/历史低位,58.4,低估价值,,5.66,5.31,5.47269362,5.31,-0.0618374558303888,-0.029728252903732044,q1_backtest_2025-05-06_2026-05-18_174148.csv,3,,,2025-05-06,2026-05-18
sz.000507,珠海港,G55水上运输业,G55水上运输业,PB,PB低估,5.33,75.0,74.4,20.9,38.3,56.2,55.9,35.0,45.5,"PB=0.95, 低估均值=1.18, 比值=0.80, 分位=18%",0.0349514563106796,0.0767676767676768,,,,,,,,0.948517,1.1847220909090908,0.8006240512255158,0.1795918367346938,低估价值,价值线内/历史低位,55.9,低估价值,,5.33,5.16,5.27088497,5.16,-0.031894934333958735,-0.02103725856874461,q1_backtest_2025-05-06_2026-05-18_174148.csv,3,,,2025-05-06,2026-05-18
sz.000513,丽珠集团,C27医药制造业,医药医疗,PE,PE低估,34.69,75.3,75.3,28.7,29.0,48.8,56.4,34.1,45.3,"PE=15.13, 低估均值=17.89, 比值=0.85, 分位=10%",-0.0414479137883393,-0.0501095290251918,,,,,,,,15.12674,17.8929258,0.8454033828274189,0.1032653061224489,低估价值,价值线内/历史低位,56.4,低估价值,,34.69,30.91,33.73207034,30.91,-0.10896511963101752,-0.08366134398378589,q1_backtest_2025-05-06_2026-05-18_174148.csv,3,,,2025-05-06,2026-05-18
sz.000514,渝开发,K70房地产业,K70房地产业,PB,PB低估,4.41,75.0,57.1,5.8,43.4,53.3,52.4,29.5,40.9,"PB=0.98, 低估均值=1.03, 比值=0.95, 分位=25%",0.1164556962025316,0.1164556962025316,,,,,,,,0.97647,1.0307035,0.947382055072094,0.2510204081632653,低估价值,价值线内/历史低位,52.4,低估价值,,4.41,4.76,4.41,4.76,0.0793650793650793,0.0793650793650793,q1_backtest_2025-05-06_2026-05-18_174148.csv,3,,,2025-05-06,2026-05-18
sz.000528,柳工,C35专用设备制造业,C35专用设备制造业,VALUE,基本价值线,10.21,91.3,91.3,67.8,2.9,66.5,72.9,46.1,59.5,"价值线=16.70, 现价/价值=0.61, 扣非EPS=0.59, akshare东方财富扣非净利润同比=34.1%, 市值=198.5亿",-0.1198275862068964,-0.0413145539906102,198.54817386002057,16.703803725914824,0.611238025034973,0.5851,0.5851,1.0,年报扣非EPS,,,,,低估价值,深度低估,72.9,低估价值,,10.21,9.28,9.93041957,9.28,-0.0910871694417239,-0.06549769276264328,q1_backtest_2025-05-06_2026-05-18_174148.csv,3,,,2025-05-06,2026-05-18
sz.000531,穗恒运A,D44电力、热力生产和供应业,D44电力、热力生产和供应业,PB,PB低估,6.31,75.0,63.8,4.1,54.6,31.3,50.9,29.4,40.1,"PB=0.98, 低估均值=1.04, 比值=0.94, 分位=16%",-0.0094191522762951,0.037828947368421,,,,,,,,0.978511,1.0416266363636366,0.9394066605439584,0.1571428571428571,低估价值,价值线内/历史低位,50.9,低估价值,,6.31,7.35,6.16799345,7.35,0.16481774960380347,0.19163550668167462,q1_backtest_2025-05-06_2026-05-18_174148.csv,3,,,2025-05-06,2026-05-18
sz.000534,万泽股份,C27医药制造业,医药医疗,PE,PE低估,15.48,90.4,90.4,23.1,57.0,44.7,65.7,41.6,53.6,"PE=39.08, 低估均值=57.66, 比值=0.68, 分位=9%",-0.0038610038610037,0.0817610062893081,,,,,,,,39.08386,57.6616063,0.6778142772619916,0.0945045795170691,低估价值,价值线内/历史低位,65.7,低估价值,,15.48,37.49,15.43473648,37.49,1.4218346253229974,1.4289368366333135,q1_backtest_2025-05-06_2026-05-18_174148.csv,3,,,2025-05-06,2026-05-18
sz.000537,绿发电力,D44电力、热力生产和供应业,D44电力、热力生产和供应业,PB,PB低估,8.62,77.4,77.4,24.9,59.4,43.5,59.0,42.4,50.7,"PB=0.90, 低估均值=1.11, 比值=0.81, 分位=12%",-0.0057670126874279,0.0311004784688995,,,,,,,,0.897083,1.1117226363636363,0.8069305874118863,0.1240816326530612,低估价值,价值线内/历史低位,59.0,低估价值,,8.62,11.18,8.3758385,11.18,0.29698375870069604,0.33479173458275246,q1_backtest_2025-05-06_2026-05-18_174148.csv,3,,,2025-05-06,2026-05-18
sz.000538,云南白药,C27医药制造业,医药医疗,PE,PE低估,56.79,75.0,71.9,36.6,32.5,68.8,60.5,41.9,51.2,"PE=20.34, 低估均值=22.01, 比值=0.92, 分位=4%",-0.0003520506953001,-0.0109717868338558,,,,,,,,20.33837,22.01069063636364,0.9240223460502957,0.0444897959183673,低估价值,价值线内/历史低位,60.5,低估价值,,56.79,50.86,54.1765242,50.86,-0.10441979221693964,-0.061216998487326424,q1_backtest_2025-05-06_2026-05-18_174148.csv,3,,,2025-05-06,2026-05-18
sz.000544,中原环保,D46水的生产和供应业,D46水的生产和供应业,PB,PB低估,8.2,75.0,64.3,19.9,30.3,26.7,51.9,27.3,39.6,"PB=0.92, 低估均值=0.96, 比值=0.96, 分位=12%",-0.0476190476190476,-0.0191387559808612,,,,,,,,0.920808,0.9571254,0.9620557557034844,0.1179591836734693,低估价值,价值线内/历史低位,51.9,低估价值,,8.2,8.18,7.94498,8.18,-0.0024390243902439046,0.029580942935035548,q1_backtest_2025-05-06_2026-05-18_174148.csv,3,,,2025-05-06,2026-05-18
sz.000554,泰山石油,F51批发业,F51批发业,PE,PE低估,6.1,100.0,100.0,37.5,34.0,35.9,71.4,39.1,55.2,"PE=21.93, 低估均值=360.02, 比值=0.06, 分位=0%",-0.0161290322580646,0.0304054054054052,,,,,,,,21.926366,360.0166263333333,0.0609037594272069,0.0016877637130801,低估价值,价值线内/历史低位,71.4,低估价值,,6.1,7.81,5.9836303,7.81,0.2803278688524591,0.30522769764034385,q1_backtest_2025-05-06_2026-05-18_174148.csv,3,,,2025-05-06,2026-05-18
sz.000563,陕国投A,J69其他金融业,金融,PB,PB低估,3.41,75.0,73.8,25.9,30.2,50.7,55.8,33.6,44.7,"PB=0.95, 低估均值=1.14, 比值=0.84, 分位=14%",-0.0229226361031519,-0.0394366197183098,,,,,,,,0.954261,1.1388866,0.8378893912703864,0.1383673469387755,低估价值,价值线内/历史低位,55.8,低估价值,,3.41,3.07,3.27094361,3.07,-0.09970674486803532,-0.061432917823979194,q1_backtest_2025-05-06_2026-05-18_174148.csv,3,,,2025-05-06,2026-05-18
sz.000568,泸州老窖,C15酒、饮料和精制茶制造业,消费,PE,PE低估,125.47,98.5,98.5,40.0,36.9,82.4,76.1,48.2,62.2,"PE=13.69, 低估均值=22.19, 比值=0.62, 分位=5%",-0.0326883046796701,0.1024514541780159,,,,,,,,13.688724,22.1939747,0.6167765884674997,0.050204081632653,低估价值,价值线内/历史低位,76.1,低估价值,,125.47,89.97,119.66023712,89.97,-0.28293616003825617,-0.248121162339211,q1_backtest_2025-05-06_2026-05-18_174148.csv,3,,,2025-05-06,2026-05-18
sz.000581,威孚高科,C36汽车制造业,C36汽车制造业,VALUE,基本价值线,19.96,85.0,82.6,57.5,56.5,65.6,72.0,59.7,65.9,"价值线=29.70, 现价/价值=0.67, 扣非EPS=1.62, akshare东方财富扣非净利润同比=-41.9%, 市值=194.6亿",-0.0580462482302973,0.113218070273285,194.5618836071185,29.70371523473456,0.6719698139530852,1.62,1.62,1.0,年报扣非EPS,,,,,低估价值,深度低估,72.0,低估价值,,19.96,19.9,18.98571248,19.9,-0.0030060120240481547,0.04815660834235902,q1_backtest_2025-05-06_2026-05-18_174148.csv,3,,,2025-05-06,2026-05-18
sz.000582,北部湾港,G55水上运输业,G55水上运输业,PB,PB低估,8.6,75.0,72.0,6.3,53.9,82.8,56.5,37.9,47.2,"PB=1.13, 低估均值=1.42, 比值=0.79, 分位=22%",0.0,0.0165484633569739,,,,,,,,1.132038,1.4240538181818183,0.7949404619028698,0.2240816326530612,低估价值,价值线内/历史低位,56.5,低估价值,,8.6,12.33,8.4745776,12.33,0.4337209302325582,0.45493977186544377,q1_backtest_2025-05-06_2026-05-18_174148.csv,3,,,2025-05-06,2026-05-18
