code,name,industry,theme,method,method_name,close,valuation_score,raw_valuation_score,quality_score,trend_score,liquidity_score,low_value_score,high_quality_score,core_score,valuation_ref,ret20_at_buy,ret60_at_buy,mktcap,value_line,price_to_value,eps_excl,eps_excl_raw,eps_adjustment_factor,eps_excl_source,current_valuation,low_avg,pepb_ratio,valuation_percentile,selection_bucket,valuation_state,total_score,selection_mode,buy_close_raw,end_close_raw,buy_close_qfq,end_close_qfq,buy_trade_date,end_trade_date,raw_return,qfq_return,earnings_yoy,theme_momentum_score,relative_ret20,relative_ret60,volume_ratio_20_120
sz.300953,震裕科技,C33金属制品业,资源金属,VALUE,基本价值线,241.69,0.0,0.0,100.0,99.3,88.5,48.8,93.0,70.9,"价值线=149.07, 现价/价值=1.62, 扣非EPS=2.94, akshare东方财富扣非净利润同比=314.3%, 市值=407.8亿",0.1627537765803905,0.3401164402550596,407.75870739341394,149.07134267940583,1.6213042403447098,2.94,2.94,1.0,年报扣非EPS,,,,,高质量趋势,估值有约束的高质量,93.0,高质量趋势,241.69,140.8,172.6754205,140.8,2026-05-19,2026-06-22,-0.4174355579461293,-0.18459732374012083,,,,,
sz.300657,弘信电子,C39计算机、通信和其他电子设备制造业,半导体/电子,VALUE,基本价值线,52.08,50.0,0.0,52.8,85.0,90.1,0.0,92.8,0.0,"半导体/电子右侧动量, 20/60日涨幅=47.7%/65.4%, 相对60日=64.4%, 量能20/120=1.86, 市值=253.8亿",0.4774468085106382,0.6538583677357892,253.8188365488,14.950586818565004,3.483475306489593,0.21,0.21,1.0,年报扣非EPS,,,,,主题右侧动量,主题右侧确认,92.8,主题右侧动量,52.08,46.46,52.08,46.46,2026-05-19,2026-06-22,-0.10791090629800304,-0.10791090629800304,,92.8,0.4493393779663772,0.6438872001589051,1.8592484980312889
sh.688008,澜起科技,C39计算机、通信和其他电子设备制造业,半导体/电子,VALUE,基本价值线,247.11,50.0,0.0,82.6,85.0,100.0,0.0,92.1,0.0,"半导体/电子右侧动量, 20/60日涨幅=63.6%/39.2%, 相对60日=38.2%, 量能20/120=2.20, 市值=2806.5亿",0.6364900662251656,0.3921690140845071,2806.5431274776597,38.44110428130944,6.428275269921111,1.78,1.78,1.0,年报扣非EPS,,,,,主题右侧动量,主题右侧确认,92.1,主题右侧动量,247.11,280.05,247.11,280.05,2026-05-19,2026-06-22,0.1333009590870462,0.1333009590870462,,92.1,0.6083826356809046,0.382197846507623,2.1990634865824834
sh.688372,伟测科技,M74专业技术服务业,M74专业技术服务业,VALUE,基本价值线,171.35,0.0,0.0,100.0,96.9,88.2,48.5,92.1,70.3,"价值线=96.10, 现价/价值=1.78, 扣非EPS=1.53, akshare东方财富扣非净利润同比=365.2%, 市值=253.8亿",0.0983974358974357,0.3687195462896397,253.77392455222875,96.10467216246474,1.782951818516515,1.53,1.53,1.0,年报扣非EPS,,,,,高质量趋势,估值有约束的高质量,92.1,高质量趋势,171.35,162.21,171.35,162.21,2026-05-19,2026-06-22,-0.05334111467756042,-0.05334111467756042,,,,,
sh.688205,德科立,C39计算机、通信和其他电子设备制造业,半导体/电子,VALUE,基本价值线,258.0,50.0,0.0,56.2,95.8,100.0,0.0,92.0,0.0,"半导体/电子右侧动量, 20/60日涨幅=7.1%/51.8%, 相对60日=50.8%, 量能20/120=1.46, 市值=401.2亿",0.0713840787342718,0.5176470588235293,401.2146648,18.32506057019637,14.079080339827506,0.25,0.25,1.0,年报扣非EPS,,,,,主题右侧动量,主题右侧确认,92.0,主题右侧动量,258.0,245.77,258.0,245.77,2026-05-19,2026-06-22,-0.04740310077519372,-0.04740310077519372,,92.0,0.0432766481900108,0.5076758912466453,1.4555118444121835
sh.688143,长盈通,C39计算机、通信和其他电子设备制造业,半导体/电子,VALUE,基本价值线,131.6,50.0,0.0,22.5,85.0,84.1,0.0,91.6,0.0,"半导体/电子右侧动量, 20/60日涨幅=104.8%/102.9%, 相对60日=101.9%, 量能20/120=2.00, 市值=164.0亿",1.0479302832244004,1.028985507246377,164.042466938,11.08453128922491,11.87240096727646,0.1,0.1,1.0,年报扣非EPS,,,,,主题右侧动量,主题右侧确认,91.6,主题右侧动量,131.6,218.0,131.6,218.0,2026-05-19,2026-06-22,0.6565349544072949,0.6565349544072949,,91.6,1.0198228526801394,1.0190143396694928,1.9997325551037397
sh.688545,兴福电子,C39计算机、通信和其他电子设备制造业,半导体/电子,VALUE,基本价值线,87.3,50.0,0.0,64.8,85.0,82.2,0.0,91.2,0.0,"半导体/电子右侧动量, 20/60日涨幅=67.1%/50.4%, 相对60日=49.4%, 量能20/120=2.57, 市值=309.4亿",0.6708133971291865,0.5038759689922481,309.4156553013818,15.55772121046056,5.61136163960195,0.55,0.55,1.0,年报扣非EPS,,,,,主题右侧动量,主题右侧确认,91.2,主题右侧动量,87.3,113.6,87.049449,113.6,2026-05-19,2026-06-22,0.3012600229095075,0.30500538837414126,,91.2,0.6427059665849255,0.4939048014153639,2.5743007269098963
sh.688401,路维光电,C39计算机、通信和其他电子设备制造业,半导体/电子,VALUE,基本价值线,71.17,50.0,0.0,87.8,100.0,72.3,0.0,90.9,0.0,"半导体/电子右侧动量, 20/60日涨幅=30.3%/37.1%, 相对60日=36.1%, 量能20/120=2.04, 市值=136.6亿",0.3034798534798535,0.3710267771142364,136.59529696865252,25.69742745505672,2.7695379284355264,1.2,1.2,1.0,年报扣非EPS,,,,,主题右侧动量,主题右侧确认,90.9,主题右侧动量,71.17,80.5,70.77600288,80.5,2026-05-19,2026-06-22,0.13109456231558236,0.13739115977610306,,90.9,0.2753724229355925,0.3610556095373523,2.042191414300196
sh.688766,普冉股份,C39计算机、通信和其他电子设备制造业,半导体/电子,VALUE,基本价值线,423.77,50.0,0.0,75.5,85.0,96.4,0.0,90.9,0.0,"半导体/电子右侧动量, 20/60日涨幅=59.8%/62.1%, 相对60日=61.1%, 量能20/120=1.36, 市值=624.8亿",0.5980466098499131,0.6208452859055269,624.8460936198732,165.3401924084834,2.5630186697318544,1.12,1.12,1.0,年报扣非EPS,,,,,主题右侧动量,主题右侧确认,90.9,主题右侧动量,423.77,670.31,423.64880178,670.31,2026-05-19,2026-06-22,0.581777851192864,0.5822303690784205,,90.9,0.5699391793056521,0.6108741183286428,1.3572019245521425
sz.300136,信维通信,C39计算机、通信和其他电子设备制造业,半导体/电子,VALUE,基本价值线,111.0,50.0,0.0,79.4,85.0,100.0,0.0,90.8,0.0,"半导体/电子右侧动量, 20/60日涨幅=59.0%/40.9%, 相对60日=39.9%, 量能20/120=1.50, 市值=1057.2亿",0.5902578796561606,0.4086294416243654,1057.187221068542,22.074786146634537,5.028361283442049,0.6755,0.6755,1.0,年报扣非EPS,,,,,主题右侧动量,主题右侧确认,90.8,主题右侧动量,111.0,99.32,110.949384,99.32,2026-05-19,2026-06-22,-0.10522522522522526,-0.10481702178716024,,90.8,0.5621504491118996,0.3986582740474813,1.5001204013242089
sz.300814,中富电路,C39计算机、通信和其他电子设备制造业,半导体/电子,VALUE,基本价值线,130.29,50.0,0.0,66.0,100.0,79.8,0.0,90.6,0.0,"半导体/电子右侧动量, 20/60日涨幅=33.1%/52.0%, 相对60日=51.0%, 量能20/120=1.03, 市值=248.5亿",0.3305759803921568,0.5203033838973161,248.5435976134285,10.692793945912948,12.184841553951395,0.14,0.14,1.0,年报扣非EPS,,,,,主题右侧动量,主题右侧确认,90.6,主题右侧动量,130.29,197.0,130.29,197.0,2026-05-19,2026-06-22,0.5120116662829075,0.5120116662829075,,90.6,0.3024685498478958,0.510332216320432,1.0325682455492364
sz.300835,龙磁科技,C39计算机、通信和其他电子设备制造业,半导体/电子,VALUE,基本价值线,113.27,50.0,0.0,43.9,100.0,68.8,0.0,90.6,0.0,"半导体/电子右侧动量, 20/60日涨幅=19.2%/46.8%, 相对60日=45.8%, 量能20/120=1.38, 市值=135.3亿",0.1923157894736842,0.4683691988592169,135.31129754762725,18.214601087949987,6.218637424617257,0.77,0.77,1.0,年报扣非EPS,,,,,主题右侧动量,主题右侧确认,90.6,主题右侧动量,113.27,195.26,113.27,195.26,2026-05-19,2026-06-22,0.7238456784673788,0.7238456784673788,,90.6,0.1642083589294232,0.4583980312823328,1.378645884617881
sh.688661,和林微纳,C39计算机、通信和其他电子设备制造业,半导体/电子,VALUE,基本价值线,125.94,50.0,0.0,16.6,85.0,79.1,0.0,90.3,0.0,"半导体/电子右侧动量, 20/60日涨幅=47.6%/50.2%, 相对60日=49.2%, 量能20/120=1.76, 市值=191.3亿",0.4759170280089067,0.5023261362280806,191.27843527272728,7.094701677104609,17.75127492765797,0.165,0.165,1.0,年报扣非EPS,,,,,主题右侧动量,主题右侧确认,90.3,主题右侧动量,125.94,148.1,125.85385704,148.1,2026-05-19,2026-06-22,0.1759568048276956,0.1767617098372245,,90.3,0.4478095974646456,0.4923549686511965,1.7603576194482096
sh.688012,中微公司,C35专用设备制造业,半导体/电子,VALUE,基本价值线,479.51,50.0,0.0,100.0,85.0,100.0,0.0,90.1,0.0,"半导体/电子右侧动量, 20/60日涨幅=50.6%/36.8%, 相对60日=35.8%, 量能20/120=1.66, 市值=2984.5亿",0.5055259026687597,0.3681132129304687,2984.5095028757805,78.68672599543783,6.093912206079097,2.49,2.49,1.0,年报扣非EPS,,,,,主题右侧动量,主题右侧确认,90.1,主题右侧动量,479.51,372.74,321.56755767,372.74,2026-05-19,2026-06-22,-0.22266480365372987,0.1591343439642452,,90.1,0.4774184721244987,0.3581420453535846,1.6648208566907208
