code,name,industry,theme,method,method_name,close,valuation_score,raw_valuation_score,quality_score,trend_score,liquidity_score,low_value_score,high_quality_score,core_score,valuation_ref,ret20_at_buy,ret60_at_buy,mktcap,value_line,price_to_value,eps_excl,eps_excl_raw,eps_adjustment_factor,eps_excl_source,current_valuation,low_avg,pepb_ratio,valuation_percentile,selection_bucket,valuation_state,total_score,selection_mode,earnings_yoy,buy_close_raw,end_close_raw,buy_close_qfq,end_close_qfq,raw_return,qfq_return,segment_file,segment_order,end_quote_time,end_quote_trade_date,buy_trade_date,end_trade_date,portfolio_score,final_selected,final_rank,portfolio_profile
sz.002683,广东宏大,B11开采专业及辅助性活动,B11开采专业及辅助性活动,VALUE,基本价值线,30.56,8.9,8.9,90.3,87.8,55.7,45.9,80.2,63.0,"价值线=25.73, 现价/价值=1.19, 扣非EPS=1.11, akshare东方财富扣非净利润同比=53.2%, 市值=232.2亿",0.0320837554880106,0.169089517980107,232.198125820284,25.733575890705147,1.1875535731914404,1.1126,1.1126,1.0,年报扣非EPS,,,,,高质量趋势,估值有约束的高质量,80.2,高质量趋势,,30.56,37.36,29.60689472,37.36,0.2225130890052356,0.2618682355351045,q1_backtest_2025-05-06_2026-05-18_181235.csv,4,,,2025-05-06,2026-05-18,87.257,True,41,balanced
sh.605499,东鹏饮料,C15酒、饮料和精制茶制造业,消费,PE,PE低估,280.25,35.9,35.9,71.1,92.3,74.5,54.2,77.3,65.7,"PE=40.01, 低估均值=33.96, 比值=1.18, 分位=27%",0.0972983555207518,0.2105831533477322,,,,,,,,40.005524,33.9578274,1.1780943323835849,0.2693920335429769,高质量趋势,估值有约束的高质量,77.3,高质量趋势,,280.25,142.2,210.91250675,142.2,-0.4925958965209634,-0.3257867814896663,q1_backtest_2025-05-06_2026-05-18_173240.csv,2,,,2025-05-06,2026-05-18,86.264,True,42,balanced
sh.600584,长电科技,C39计算机、通信和其他电子设备制造业,半导体/电子,VALUE,基本价值线,34.32,45.5,45.5,76.5,27.1,81.5,0.0,0.0,0.0,"Q1价值线=30.96, 现价/价值=1.11, akshare东方财富扣非净利润同比=79.3%, 市值=617.6亿",-0.0258302583025828,-0.133114422834049,617.6104547862419,30.95649911533447,1.108652495624074,0.86,0.86,1.0,年报扣非EPS,,,,,财报后主线候选,价值线附近/业绩强,76.7,财报后主线候选,0.79264458811645,34.32,58.33,34.16713872,58.33,0.6995920745920745,0.7071959252431075,q1_backtest_2025-05-06_2026-05-18_174533.csv,0,,,2025-05-06,2026-05-18,86.062,True,43,balanced
sh.688582,芯动联科,C39计算机、通信和其他电子设备制造业,半导体/电子,VALUE,基本价值线,67.74,55.0,23.7,75.8,89.3,65.2,65.7,77.9,71.8,"价值线=62.48, 现价/价值=1.08, 扣非EPS=0.53, akshare东方财富扣非净利润同比=971.7%, 市值=270.6亿",0.0659323367427222,0.1735966735966736,270.6120975849056,62.48452565199786,1.084108413933908,0.53,0.53,1.0,年报扣非EPS,,,,,高质量趋势,估值有约束的高质量,77.9,高质量趋势,,67.74,52.98,67.4067192,52.98,-0.2178919397697076,-0.2140249424867425,q1_backtest_2025-05-06_2026-05-18_173240.csv,2,,,2025-05-06,2026-05-18,85.919,True,44,balanced
sz.002595,豪迈科技,C35专用设备制造业,C35专用设备制造业,VALUE,基本价值线,57.19,0.0,0.0,90.5,83.9,50.7,40.6,77.7,59.1,"价值线=44.74, 现价/价值=1.28, 扣非EPS=2.37, akshare东方财富扣非净利润同比=33.7%, 市值=454.6亿",-0.060611038107753,0.1623983739837398,454.642396559962,44.73582710063503,1.2783937105119083,2.3732,2.3732,1.0,年报扣非EPS,,,,,高质量趋势,估值有约束的高质量,77.7,高质量趋势,,57.19,57.35,38.7193457,57.35,0.0027976919041792,0.4811717234157706,q1_backtest_2025-05-06_2026-05-18_181235.csv,4,,,2025-05-06,2026-05-18,84.301,True,45,balanced
sz.300433,蓝思科技,C39计算机、通信和其他电子设备制造业,半导体/电子,VALUE,基本价值线,21.5,53.3,53.3,79.0,45.0,91.3,0.0,0.0,0.0,"Q1价值线=20.48, 现价/价值=1.05, akshare东方财富扣非净利润同比=61.0%, 市值=1070.3亿",-0.1495253164556962,-0.1630984818995718,1070.2889447412877,20.47806585519829,1.0499038411160442,0.66,0.66,1.0,年报扣非EPS,,,,,财报后主线候选,价值线附近/业绩强,73.2,财报后主线候选,0.60986306093656,21.5,38.7,21.0388035,38.7,0.8,0.8394582182394545,q1_backtest_2025-05-06_2026-05-18_181316.csv,5,,,2025-05-06,2026-05-18,83.817,True,46,balanced
sz.002463,沪电股份,C39计算机、通信和其他电子设备制造业,AI算力/CPO,VALUE,基本价值线,30.03,42.5,42.5,95.8,25.0,90.8,0.0,0.0,0.0,"Q1价值线=26.54, 现价/价值=1.13, akshare东方财富扣非净利润同比=50.1%, 市值=574.8亿",-0.09765625,-0.1979166666666666,574.8416530419486,26.544492690441658,1.1313081154047986,1.3302,1.3302,1.0,年报扣非EPS,,,,,财报后主线候选,价值线附近/业绩强,72.6,财报后主线候选,0.50073428535774,30.03,104.26,29.41303365,104.26,2.471861471861472,2.544687067666684,q1_backtest_2025-05-06_2026-05-18_181235.csv,4,,,2025-05-06,2026-05-18,82.6,True,47,balanced
sh.603920,世运电路,C39计算机、通信和其他电子设备制造业,半导体/电子,VALUE,基本价值线,27.51,51.8,51.8,89.0,25.0,70.3,0.0,0.0,0.0,"Q1价值线=25.91, 现价/价值=1.06, akshare东方财富扣非净利润同比=57.3%, 市值=170.2亿",-0.1097087378640775,-0.1003924133420535,170.17898379535754,25.912687549011533,1.061642098989821,1.06,1.06,1.0,年报扣非EPS,,,,,财报后主线候选,价值线附近/业绩强,73.0,财报后主线候选,0.5725666955272201,27.51,63.98,26.68813875,63.98,1.3256997455470736,1.3973196707095208,q1_backtest_2025-05-06_2026-05-18_173240.csv,2,,,2025-05-06,2026-05-18,81.995,True,48,balanced
sh.601677,明泰铝业,C32有色金属冶炼和压延加工业,资源金属,VALUE,基本价值线,12.12,100.0,100.0,80.4,31.4,52.3,88.4,43.1,53.9,"Q1价值线=31.38, 现价/价值=0.39, akshare东方财富扣非净利润同比=41.7%, 市值=144.8亿",-0.053125,0.0066445182724252,144.82764665092563,31.38121663830424,0.3862182954757147,1.21,1.21,1.0,年报扣非EPS,,,,,价值线左侧确认,基本价值线左侧,88.4,价值线左侧确认,0.4172846952144,12.12,16.95,11.91901404,16.95,0.3985148514851486,0.4220974942319977,q1_backtest_2025-05-06_2026-05-18_173956.csv,1,,,2025-05-06,2026-05-18,111.252,True,49,balanced
sh.600482,中国动力,C37铁路、船舶、航空航天和其他运输设备制造业,C37铁路、船舶、航空航天和其他运输设备制造业,VALUE,基本价值线,21.63,100.0,100.0,76.5,27.6,62.7,88.0,58.5,70.2,"Q1价值线=56.79, 现价/价值=0.38, akshare东方财富扣非净利润同比=600.4%, 市值=476.1亿",-0.0132299270072994,-0.1210889882161723,476.0921345273249,56.79080600433402,0.3808715093487015,0.56,0.56,1.0,年报扣非EPS,,,,,价值线左侧确认,基本价值线左侧,88.0,价值线左侧确认,6.00411576914536,21.63,35.98,21.3561642,35.98,0.6634304207119741,0.684759475674007,q1_backtest_2025-05-06_2026-05-18_174533.csv,0,,,2025-05-06,2026-05-18,110.953,True,50,balanced
