bucket_set,sort,ptv_min,ptv_max,ret20_min,ret20_max,ret60_min,ret60_max,vol_min,vol_max,score_min,liq_min,sample,count,ret_count,mean_return,median_return,win_rate,min_return,max_return,names,codes
all,value,1.0,1.8,-0.2,0.2,0.2,1.5,0.8,,,,validate,1,1,0.2971357395766221,0.2971357395766221,1.0,0.2971357395766221,0.2971357395766221,佰维存储,sh.688525
all,value,1.0,1.8,-0.2,0.2,0.2,1.5,0.8,,70.0,,train,6,5,0.7551070047193567,0.3939874840417952,0.6,-0.3933674226045848,3.402231391399943,胜宏科技、伊之密、锦浪科技、稳健医疗、宁德时代、南微医学,"sz.300476,sz.300415,sz.300763,sz.300888,sz.300750,sh.688029"
all,value,1.0,1.8,-0.2,0.2,0.2,1.5,0.8,,70.0,,validate,1,1,0.2971357395766221,0.2971357395766221,1.0,0.2971357395766221,0.2971357395766221,佰维存储,sh.688525
all,value,1.0,1.8,0.0,0.35,,,,,,,train,12,10,0.01601591991248234,-0.15770083958004835,0.4,-0.3933674226045848,0.5403323875152006,芯动联科、伊之密、同飞股份、稳健医疗、特锐德、锦浪科技、稳健医疗、世华科技,"sh.688582,sz.300415,sz.300990,sz.300888,sz.300001,sz.300763,sz.300888,sh.688093"
all,value,1.0,1.8,0.0,0.35,,,,,,,validate,15,15,0.1721128773181686,-0.038475905864774,0.4666666666666667,-0.1845973237401208,1.2831240868514202,金山办公、先惠技术、佰维存储、新锐股份、亿联网络、传音控股、睿创微纳、英集芯,"sh.688111,sh.688155,sh.688525,sh.688257,sz.300628,sh.688036,sh.688002,sh.688209"
all,value,1.0,1.8,0.0,0.35,,,,,,60.0,train,9,7,0.14076597334221738,0.167459539825582,0.5714285714285714,-0.2750762262599429,0.5403323875152006,芯动联科、伊之密、同飞股份、稳健医疗、特锐德、锦浪科技、宁德时代、南微医学,"sh.688582,sz.300415,sz.300990,sz.300888,sz.300001,sz.300763,sz.300750,sh.688029"
all,value,1.0,1.8,0.0,0.35,,,,,,60.0,validate,15,15,0.1721128773181686,-0.038475905864774,0.4666666666666667,-0.1845973237401208,1.2831240868514202,金山办公、先惠技术、佰维存储、新锐股份、亿联网络、传音控股、睿创微纳、英集芯,"sh.688111,sh.688155,sh.688525,sh.688257,sz.300628,sh.688036,sh.688002,sh.688209"
all,value,1.0,1.8,0.0,0.35,,,,,70.0,,train,10,8,-0.013137120266304286,-0.15770083958004835,0.375,-0.3933674226045848,0.5046972105795635,芯动联科、伊之密、同飞股份、锦浪科技、稳健医疗、世华科技、宁德时代、南微医学,"sh.688582,sz.300415,sz.300990,sz.300763,sz.300888,sh.688093,sz.300750,sh.688029"
all,value,1.0,1.8,0.0,0.35,,,,,70.0,,validate,12,12,0.12001610681288492,0.034262956093607605,0.5,-0.1845973237401208,0.8818736019291902,金山办公、先惠技术、佰维存储、新锐股份、传音控股、睿创微纳、新宙邦、聚和材料,"sh.688111,sh.688155,sh.688525,sh.688257,sh.688036,sh.688002,sz.300037,sh.688503"
all,value,1.0,1.8,0.0,0.35,,,,,70.0,60.0,train,7,5,0.1440211304280528,0.167459539825582,0.6,-0.2140249424867425,0.5046972105795635,芯动联科、伊之密、同飞股份、锦浪科技、宁德时代、南微医学、扬杰科技,"sh.688582,sz.300415,sz.300990,sz.300763,sz.300750,sh.688029,sz.300373"
all,value,1.0,1.8,0.0,0.35,,,,,70.0,60.0,validate,12,12,0.12001610681288492,0.034262956093607605,0.5,-0.1845973237401208,0.8818736019291902,金山办公、先惠技术、佰维存储、新锐股份、传音控股、睿创微纳、新宙邦、聚和材料,"sh.688111,sh.688155,sh.688525,sh.688257,sh.688036,sh.688002,sz.300037,sh.688503"
all,value,1.0,1.8,0.0,0.35,,,0.8,,,,train,12,10,0.01601591991248234,-0.15770083958004835,0.4,-0.3933674226045848,0.5403323875152006,芯动联科、伊之密、同飞股份、稳健医疗、特锐德、锦浪科技、稳健医疗、世华科技,"sh.688582,sz.300415,sz.300990,sz.300888,sz.300001,sz.300763,sz.300888,sh.688093"
all,value,1.0,1.8,0.0,0.35,,,0.8,,,,validate,3,3,0.6474046498912053,0.3619541232455734,1.0,0.2971357395766221,1.2831240868514202,佰维存储、锐科激光、麦捷科技,"sh.688525,sz.300747,sz.300319"
all,value,1.0,1.8,0.0,0.35,,,0.8,,,60.0,train,9,7,0.14076597334221738,0.167459539825582,0.5714285714285714,-0.2750762262599429,0.5403323875152006,芯动联科、伊之密、同飞股份、稳健医疗、特锐德、锦浪科技、宁德时代、南微医学,"sh.688582,sz.300415,sz.300990,sz.300888,sz.300001,sz.300763,sz.300750,sh.688029"
all,value,1.0,1.8,0.0,0.35,,,0.8,,,60.0,validate,3,3,0.6474046498912053,0.3619541232455734,1.0,0.2971357395766221,1.2831240868514202,佰维存储、锐科激光、麦捷科技,"sh.688525,sz.300747,sz.300319"
all,value,1.0,1.8,0.0,0.35,,,0.8,,70.0,,train,10,8,-0.013137120266304286,-0.15770083958004835,0.375,-0.3933674226045848,0.5046972105795635,芯动联科、伊之密、同飞股份、锦浪科技、稳健医疗、世华科技、宁德时代、南微医学,"sh.688582,sz.300415,sz.300990,sz.300763,sz.300888,sh.688093,sz.300750,sh.688029"
all,value,1.0,1.8,0.0,0.35,,,0.8,,70.0,,validate,2,2,0.32954493141109775,0.32954493141109775,1.0,0.2971357395766221,0.3619541232455734,佰维存储、锐科激光,"sh.688525,sz.300747"
all,value,1.0,1.8,0.0,0.35,,,0.8,,70.0,60.0,train,7,5,0.1440211304280528,0.167459539825582,0.6,-0.2140249424867425,0.5046972105795635,芯动联科、伊之密、同飞股份、锦浪科技、宁德时代、南微医学、扬杰科技,"sh.688582,sz.300415,sz.300990,sz.300763,sz.300750,sh.688029,sz.300373"
all,value,1.0,1.8,0.0,0.35,,,0.8,,70.0,60.0,validate,2,2,0.32954493141109775,0.32954493141109775,1.0,0.2971357395766221,0.3619541232455734,佰维存储、锐科激光,"sh.688525,sz.300747"
all,value,1.0,1.8,0.0,0.35,0.0,0.8,,,,,train,11,9,0.04835949170941849,-0.1320136398199342,0.4444444444444444,-0.3933674226045848,0.5403323875152006,芯动联科、伊之密、同飞股份、特锐德、锦浪科技、稳健医疗、世华科技、宁德时代,"sh.688582,sz.300415,sz.300990,sz.300001,sz.300763,sz.300888,sh.688093,sz.300750"
all,value,1.0,1.8,0.0,0.35,0.0,0.8,,,,,validate,13,13,0.18428052073563794,-0.038475905864774,0.46153846153846156,-0.1845973237401208,1.2831240868514202,先惠技术、新锐股份、亿联网络、传音控股、睿创微纳、英集芯、新宙邦、聚和材料,"sh.688155,sh.688257,sz.300628,sh.688036,sh.688002,sh.688209,sz.300037,sh.688503"
all,value,1.0,1.8,0.0,0.35,0.0,0.8,,,,60.0,train,8,6,0.21007300660924413,0.2807235119336886,0.6666666666666666,-0.2140249424867425,0.5403323875152006,芯动联科、伊之密、同飞股份、特锐德、锦浪科技、宁德时代、南微医学、扬杰科技,"sh.688582,sz.300415,sz.300990,sz.300001,sz.300763,sz.300750,sh.688029,sz.300373"
all,value,1.0,1.8,0.0,0.35,0.0,0.8,,,,60.0,validate,13,13,0.18428052073563794,-0.038475905864774,0.46153846153846156,-0.1845973237401208,1.2831240868514202,先惠技术、新锐股份、亿联网络、传音控股、睿创微纳、英集芯、新宙邦、聚和材料,"sh.688155,sh.688257,sz.300628,sh.688036,sh.688002,sh.688209,sz.300037,sh.688503"
all,value,1.0,1.8,0.0,0.35,0.0,0.8,,,70.0,,train,10,8,-0.013137120266304286,-0.15770083958004835,0.375,-0.3933674226045848,0.5046972105795635,芯动联科、伊之密、同飞股份、锦浪科技、稳健医疗、世华科技、宁德时代、南微医学,"sh.688582,sz.300415,sz.300990,sz.300763,sz.300888,sh.688093,sz.300750,sh.688029"
all,value,1.0,1.8,0.0,0.35,0.0,0.8,,,70.0,,validate,10,10,0.1254146891545383,0.034262956093607605,0.5,-0.1845973237401208,0.8818736019291902,先惠技术、新锐股份、传音控股、睿创微纳、新宙邦、聚和材料、震裕科技、锐科激光,"sh.688155,sh.688257,sh.688036,sh.688002,sz.300037,sh.688503,sz.300953,sz.300747"
all,value,1.0,1.8,0.0,0.35,0.0,0.8,,,70.0,60.0,train,7,5,0.1440211304280528,0.167459539825582,0.6,-0.2140249424867425,0.5046972105795635,芯动联科、伊之密、同飞股份、锦浪科技、宁德时代、南微医学、扬杰科技,"sh.688582,sz.300415,sz.300990,sz.300763,sz.300750,sh.688029,sz.300373"
all,value,1.0,1.8,0.0,0.35,0.0,0.8,,,70.0,60.0,validate,10,10,0.1254146891545383,0.034262956093607605,0.5,-0.1845973237401208,0.8818736019291902,先惠技术、新锐股份、传音控股、睿创微纳、新宙邦、聚和材料、震裕科技、锐科激光,"sh.688155,sh.688257,sh.688036,sh.688002,sz.300037,sh.688503,sz.300953,sz.300747"
all,value,1.0,1.8,0.0,0.35,0.0,0.8,0.8,,,,train,11,9,0.04835949170941849,-0.1320136398199342,0.4444444444444444,-0.3933674226045848,0.5403323875152006,芯动联科、伊之密、同飞股份、特锐德、锦浪科技、稳健医疗、世华科技、宁德时代,"sh.688582,sz.300415,sz.300990,sz.300001,sz.300763,sz.300888,sh.688093,sz.300750"
all,value,1.0,1.8,0.0,0.35,0.0,0.8,0.8,,,,validate,2,2,0.8225391050484968,0.8225391050484968,1.0,0.3619541232455734,1.2831240868514202,锐科激光、麦捷科技,"sz.300747,sz.300319"
all,value,1.0,1.8,0.0,0.35,0.0,0.8,0.8,,,60.0,train,8,6,0.21007300660924413,0.2807235119336886,0.6666666666666666,-0.2140249424867425,0.5403323875152006,芯动联科、伊之密、同飞股份、特锐德、锦浪科技、宁德时代、南微医学、扬杰科技,"sh.688582,sz.300415,sz.300990,sz.300001,sz.300763,sz.300750,sh.688029,sz.300373"
all,value,1.0,1.8,0.0,0.35,0.0,0.8,0.8,,,60.0,validate,2,2,0.8225391050484968,0.8225391050484968,1.0,0.3619541232455734,1.2831240868514202,锐科激光、麦捷科技,"sz.300747,sz.300319"
all,value,1.0,1.8,0.0,0.35,0.0,0.8,0.8,,70.0,,train,10,8,-0.013137120266304286,-0.15770083958004835,0.375,-0.3933674226045848,0.5046972105795635,芯动联科、伊之密、同飞股份、锦浪科技、稳健医疗、世华科技、宁德时代、南微医学,"sh.688582,sz.300415,sz.300990,sz.300763,sz.300888,sh.688093,sz.300750,sh.688029"
all,value,1.0,1.8,0.0,0.35,0.0,0.8,0.8,,70.0,,validate,1,1,0.3619541232455734,0.3619541232455734,1.0,0.3619541232455734,0.3619541232455734,锐科激光,sz.300747
all,value,1.0,1.8,0.0,0.35,0.0,0.8,0.8,,70.0,60.0,train,7,5,0.1440211304280528,0.167459539825582,0.6,-0.2140249424867425,0.5046972105795635,芯动联科、伊之密、同飞股份、锦浪科技、宁德时代、南微医学、扬杰科技,"sh.688582,sz.300415,sz.300990,sz.300763,sz.300750,sh.688029,sz.300373"
all,value,1.0,1.8,0.0,0.35,0.0,0.8,0.8,,70.0,60.0,validate,1,1,0.3619541232455734,0.3619541232455734,1.0,0.3619541232455734,0.3619541232455734,锐科激光,sz.300747
all,value,1.0,1.8,0.0,0.35,0.2,1.5,,,,,train,8,6,0.059562522113709875,0.01772295000282391,0.5,-0.3933674226045848,0.5046972105795635,伊之密、同飞股份、锦浪科技、稳健医疗、世华科技、宁德时代、南微医学、扬杰科技,"sz.300415,sz.300990,sz.300763,sz.300888,sh.688093,sz.300750,sh.688029,sz.300373"
all,value,1.0,1.8,0.0,0.35,0.2,1.5,,,,,validate,7,7,0.2256361654420573,0.2971357395766221,0.5714285714285714,-0.1845973237401208,0.8818736019291902,佰维存储、新锐股份、新宙邦、聚和材料、震裕科技、锐科激光、伟测科技,"sh.688525,sh.688257,sz.300037,sh.688503,sz.300953,sz.300747,sh.688372"
all,value,1.0,1.8,0.0,0.35,0.2,1.5,,,70.0,,train,8,6,0.059562522113709875,0.01772295000282391,0.5,-0.3933674226045848,0.5046972105795635,伊之密、同飞股份、锦浪科技、稳健医疗、世华科技、宁德时代、南微医学、扬杰科技,"sz.300415,sz.300990,sz.300763,sz.300888,sh.688093,sz.300750,sh.688029,sz.300373"
all,value,1.0,1.8,0.0,0.35,0.2,1.5,,,70.0,,validate,7,7,0.2256361654420573,0.2971357395766221,0.5714285714285714,-0.1845973237401208,0.8818736019291902,佰维存储、新锐股份、新宙邦、聚和材料、震裕科技、锐科激光、伟测科技,"sh.688525,sh.688257,sz.300037,sh.688503,sz.300953,sz.300747,sh.688372"
all,value,1.0,1.8,0.0,0.35,0.2,1.5,0.8,,,,train,8,6,0.059562522113709875,0.01772295000282391,0.5,-0.3933674226045848,0.5046972105795635,伊之密、同飞股份、锦浪科技、稳健医疗、世华科技、宁德时代、南微医学、扬杰科技,"sz.300415,sz.300990,sz.300763,sz.300888,sh.688093,sz.300750,sh.688029,sz.300373"
all,value,1.0,1.8,0.0,0.35,0.2,1.5,0.8,,,,validate,2,2,0.32954493141109775,0.32954493141109775,1.0,0.2971357395766221,0.3619541232455734,佰维存储、锐科激光,"sh.688525,sz.300747"
all,value,1.0,1.8,0.0,0.35,0.2,1.5,0.8,,70.0,,train,8,6,0.059562522113709875,0.01772295000282391,0.5,-0.3933674226045848,0.5046972105795635,伊之密、同飞股份、锦浪科技、稳健医疗、世华科技、宁德时代、南微医学、扬杰科技,"sz.300415,sz.300990,sz.300763,sz.300888,sh.688093,sz.300750,sh.688029,sz.300373"
all,value,1.0,1.8,0.0,0.35,0.2,1.5,0.8,,70.0,,validate,2,2,0.32954493141109775,0.32954493141109775,1.0,0.2971357395766221,0.3619541232455734,佰维存储、锐科激光,"sh.688525,sz.300747"
all,momentum,,,,,,,,,,,train,20,18,0.6188842400331146,0.18406934766691815,0.6111111111111112,-0.3563814849380875,5.046035995587445,仕佳光子、捷佳伟创、胜宏科技、仕佳光子、同飞股份、冰川网络、万辰集团、阳光电源,"sh.688313,sz.300724,sz.300476,sh.688313,sz.300990,sz.300533,sz.300972,sz.300274"
all,momentum,,,,,,,,,,,validate,20,20,0.3962115592981656,0.22522634419753323,0.85,-0.1210013843031752,2.0938837178427985,中船特气、华特气体、莱特光电、朗科科技、欧科亿、天承科技、长盈通、仕佳光子,"sh.688146,sh.688268,sh.688150,sz.300042,sh.688308,sh.688603,sh.688143,sh.688313"
all,momentum,,,,,,,,,,60.0,train,20,18,0.6047930836095722,0.10525909433743835,0.5555555555555556,-0.3563814849380875,5.046035995587445,仕佳光子、捷佳伟创、胜宏科技、仕佳光子、同飞股份、冰川网络、万辰集团、阳光电源,"sh.688313,sz.300724,sz.300476,sh.688313,sz.300990,sz.300533,sz.300972,sz.300274"
all,momentum,,,,,,,,,,60.0,validate,20,20,0.3962115592981656,0.22522634419753323,0.85,-0.1210013843031752,2.0938837178427985,中船特气、华特气体、莱特光电、朗科科技、欧科亿、天承科技、长盈通、仕佳光子,"sh.688146,sh.688268,sh.688150,sz.300042,sh.688308,sh.688603,sh.688143,sh.688313"
all,momentum,,,,,,,,,70.0,,train,20,18,0.5967872264703513,0.10525909433743835,0.5555555555555556,-0.3563814849380875,5.046035995587445,仕佳光子、捷佳伟创、胜宏科技、仕佳光子、同飞股份、冰川网络、万辰集团、阳光电源,"sh.688313,sz.300724,sz.300476,sh.688313,sz.300990,sz.300533,sz.300972,sz.300274"
all,momentum,,,,,,,,,70.0,,validate,20,20,0.3962115592981656,0.22522634419753323,0.85,-0.1210013843031752,2.0938837178427985,中船特气、华特气体、莱特光电、朗科科技、欧科亿、天承科技、长盈通、仕佳光子,"sh.688146,sh.688268,sh.688150,sz.300042,sh.688308,sh.688603,sh.688143,sh.688313"
all,momentum,,,,,,,,,70.0,60.0,train,20,17,0.658795395577986,0.167459539825582,0.5882352941176471,-0.3563814849380875,5.046035995587445,仕佳光子、捷佳伟创、胜宏科技、仕佳光子、同飞股份、冰川网络、万辰集团、阳光电源,"sh.688313,sz.300724,sz.300476,sh.688313,sz.300990,sz.300533,sz.300972,sz.300274"
all,momentum,,,,,,,,,70.0,60.0,validate,20,20,0.3962115592981656,0.22522634419753323,0.85,-0.1210013843031752,2.0938837178427985,中船特气、华特气体、莱特光电、朗科科技、欧科亿、天承科技、长盈通、仕佳光子,"sh.688146,sh.688268,sh.688150,sz.300042,sh.688308,sh.688603,sh.688143,sh.688313"
all,momentum,,,,,,,0.8,,,,train,20,18,0.6188842400331146,0.18406934766691815,0.6111111111111112,-0.3563814849380875,5.046035995587445,仕佳光子、捷佳伟创、胜宏科技、仕佳光子、同飞股份、冰川网络、万辰集团、阳光电源,"sh.688313,sz.300724,sz.300476,sh.688313,sz.300990,sz.300533,sz.300972,sz.300274"
all,momentum,,,,,,,0.8,,,,validate,20,20,0.3864265783950158,0.22522634419753323,0.85,-0.1210013843031752,2.0938837178427985,中船特气、华特气体、莱特光电、朗科科技、天承科技、长盈通、仕佳光子、联瑞新材,"sh.688146,sh.688268,sh.688150,sz.300042,sh.688603,sh.688143,sh.688313,sh.688300"
all,momentum,,,,,,,0.8,,,60.0,train,20,18,0.6047930836095722,0.10525909433743835,0.5555555555555556,-0.3563814849380875,5.046035995587445,仕佳光子、捷佳伟创、胜宏科技、仕佳光子、同飞股份、冰川网络、万辰集团、阳光电源,"sh.688313,sz.300724,sz.300476,sh.688313,sz.300990,sz.300533,sz.300972,sz.300274"
all,momentum,,,,,,,0.8,,,60.0,validate,20,20,0.3864265783950158,0.22522634419753323,0.85,-0.1210013843031752,2.0938837178427985,中船特气、华特气体、莱特光电、朗科科技、天承科技、长盈通、仕佳光子、联瑞新材,"sh.688146,sh.688268,sh.688150,sz.300042,sh.688603,sh.688143,sh.688313,sh.688300"
all,momentum,,,,,,,0.8,,70.0,,train,20,18,0.5967872264703513,0.10525909433743835,0.5555555555555556,-0.3563814849380875,5.046035995587445,仕佳光子、捷佳伟创、胜宏科技、仕佳光子、同飞股份、冰川网络、万辰集团、阳光电源,"sh.688313,sz.300724,sz.300476,sh.688313,sz.300990,sz.300533,sz.300972,sz.300274"
all,momentum,,,,,,,0.8,,70.0,,validate,20,20,0.3864265783950158,0.22522634419753323,0.85,-0.1210013843031752,2.0938837178427985,中船特气、华特气体、莱特光电、朗科科技、天承科技、长盈通、仕佳光子、联瑞新材,"sh.688146,sh.688268,sh.688150,sz.300042,sh.688603,sh.688143,sh.688313,sh.688300"
all,momentum,,,,,,,0.8,,70.0,60.0,train,20,17,0.658795395577986,0.167459539825582,0.5882352941176471,-0.3563814849380875,5.046035995587445,仕佳光子、捷佳伟创、胜宏科技、仕佳光子、同飞股份、冰川网络、万辰集团、阳光电源,"sh.688313,sz.300724,sz.300476,sh.688313,sz.300990,sz.300533,sz.300972,sz.300274"
all,momentum,,,,,,,0.8,,70.0,60.0,validate,20,20,0.3864265783950158,0.22522634419753323,0.85,-0.1210013843031752,2.0938837178427985,中船特气、华特气体、莱特光电、朗科科技、天承科技、长盈通、仕佳光子、联瑞新材,"sh.688146,sh.688268,sh.688150,sz.300042,sh.688603,sh.688143,sh.688313,sh.688300"
all,momentum,,,,,0.0,0.8,,,,,train,20,18,0.5576947810427204,0.10525909433743835,0.5555555555555556,-0.3563814849380875,5.046035995587445,胜宏科技、仕佳光子、同飞股份、冰川网络、万辰集团、阳光电源、成都先导、英科医疗,"sz.300476,sh.688313,sz.300990,sz.300533,sz.300972,sz.300274,sh.688222,sz.300677"
all,momentum,,,,,0.0,0.8,,,,,validate,20,20,0.30423203616013955,0.2069586770786199,0.9,-0.107910906298003,0.8818736019291902,鼎通科技、胜蓝股份、菲沃泰、长川科技、鼎龙股份、欧陆通、瑞可达、三环集团,"sh.688668,sz.300843,sh.688371,sz.300604,sz.300054,sz.300870,sh.688800,sz.300408"
all,momentum,,,,,0.0,0.8,,,,60.0,train,20,18,0.5780211430564066,0.10525909433743835,0.5555555555555556,-0.3563814849380875,5.046035995587445,胜宏科技、仕佳光子、同飞股份、冰川网络、万辰集团、阳光电源、成都先导、英科医疗,"sz.300476,sh.688313,sz.300990,sz.300533,sz.300972,sz.300274,sh.688222,sz.300677"
all,momentum,,,,,0.0,0.8,,,,60.0,validate,20,20,0.30423203616013955,0.2069586770786199,0.9,-0.107910906298003,0.8818736019291902,鼎通科技、胜蓝股份、菲沃泰、长川科技、鼎龙股份、欧陆通、瑞可达、三环集团,"sh.688668,sz.300843,sh.688371,sz.300604,sz.300054,sz.300870,sh.688800,sz.300408"
all,momentum,,,,,0.0,0.8,,,70.0,,train,20,18,0.5532436031121026,0.10525909433743835,0.5555555555555556,-0.3933674226045848,5.046035995587445,胜宏科技、仕佳光子、同飞股份、冰川网络、万辰集团、阳光电源、成都先导、微导纳米,"sz.300476,sh.688313,sz.300990,sz.300533,sz.300972,sz.300274,sh.688222,sh.688147"
all,momentum,,,,,0.0,0.8,,,70.0,,validate,20,20,0.30423203616013955,0.2069586770786199,0.9,-0.107910906298003,0.8818736019291902,鼎通科技、胜蓝股份、菲沃泰、长川科技、鼎龙股份、欧陆通、瑞可达、三环集团,"sh.688668,sz.300843,sh.688371,sz.300604,sz.300054,sz.300870,sh.688800,sz.300408"
all,momentum,,,,,0.0,0.8,,,70.0,60.0,train,20,17,0.6801806432207494,0.2006791555082543,0.6470588235294118,-0.3563814849380875,5.046035995587445,胜宏科技、仕佳光子、同飞股份、冰川网络、万辰集团、阳光电源、成都先导、微导纳米,"sz.300476,sh.688313,sz.300990,sz.300533,sz.300972,sz.300274,sh.688222,sh.688147"
all,momentum,,,,,0.0,0.8,,,70.0,60.0,validate,20,20,0.30423203616013955,0.2069586770786199,0.9,-0.107910906298003,0.8818736019291902,鼎通科技、胜蓝股份、菲沃泰、长川科技、鼎龙股份、欧陆通、瑞可达、三环集团,"sh.688668,sz.300843,sh.688371,sz.300604,sz.300054,sz.300870,sh.688800,sz.300408"
all,momentum,,,,,0.0,0.8,0.8,,,,train,20,18,0.5576947810427204,0.10525909433743835,0.5555555555555556,-0.3563814849380875,5.046035995587445,胜宏科技、仕佳光子、同飞股份、冰川网络、万辰集团、阳光电源、成都先导、英科医疗,"sz.300476,sh.688313,sz.300990,sz.300533,sz.300972,sz.300274,sh.688222,sz.300677"
all,momentum,,,,,0.0,0.8,0.8,,,,validate,20,20,0.24853997342830564,0.2016367237384425,0.85,-0.107910906298003,0.7472252058718223,鼎通科技、胜蓝股份、菲沃泰、鼎龙股份、欧陆通、瑞可达、三环集团、德邦科技,"sh.688668,sz.300843,sh.688371,sz.300054,sz.300870,sh.688800,sz.300408,sh.688035"
all,momentum,,,,,0.0,0.8,0.8,,,60.0,train,20,18,0.5780211430564066,0.10525909433743835,0.5555555555555556,-0.3563814849380875,5.046035995587445,胜宏科技、仕佳光子、同飞股份、冰川网络、万辰集团、阳光电源、成都先导、英科医疗,"sz.300476,sh.688313,sz.300990,sz.300533,sz.300972,sz.300274,sh.688222,sz.300677"
all,momentum,,,,,0.0,0.8,0.8,,,60.0,validate,20,20,0.24853997342830564,0.2016367237384425,0.85,-0.107910906298003,0.7472252058718223,鼎通科技、胜蓝股份、菲沃泰、鼎龙股份、欧陆通、瑞可达、三环集团、德邦科技,"sh.688668,sz.300843,sh.688371,sz.300054,sz.300870,sh.688800,sz.300408,sh.688035"
all,momentum,,,,,0.0,0.8,0.8,,70.0,,train,20,18,0.5532436031121026,0.10525909433743835,0.5555555555555556,-0.3933674226045848,5.046035995587445,胜宏科技、仕佳光子、同飞股份、冰川网络、万辰集团、阳光电源、成都先导、微导纳米,"sz.300476,sh.688313,sz.300990,sz.300533,sz.300972,sz.300274,sh.688222,sh.688147"
all,momentum,,,,,0.0,0.8,0.8,,70.0,,validate,20,20,0.24853997342830564,0.2016367237384425,0.85,-0.107910906298003,0.7472252058718223,鼎通科技、胜蓝股份、菲沃泰、鼎龙股份、欧陆通、瑞可达、三环集团、德邦科技,"sh.688668,sz.300843,sh.688371,sz.300054,sz.300870,sh.688800,sz.300408,sh.688035"
all,momentum,,,,,0.0,0.8,0.8,,70.0,60.0,train,20,17,0.6801806432207494,0.2006791555082543,0.6470588235294118,-0.3563814849380875,5.046035995587445,胜宏科技、仕佳光子、同飞股份、冰川网络、万辰集团、阳光电源、成都先导、微导纳米,"sz.300476,sh.688313,sz.300990,sz.300533,sz.300972,sz.300274,sh.688222,sh.688147"
all,momentum,,,,,0.0,0.8,0.8,,70.0,60.0,validate,20,20,0.24853997342830564,0.2016367237384425,0.85,-0.107910906298003,0.7472252058718223,鼎通科技、胜蓝股份、菲沃泰、鼎龙股份、欧陆通、瑞可达、三环集团、德邦科技,"sh.688668,sz.300843,sh.688371,sz.300054,sz.300870,sh.688800,sz.300408,sh.688035"
all,momentum,,,,,0.2,1.5,,,,,train,20,18,0.6188842400331146,0.18406934766691815,0.6111111111111112,-0.3563814849380875,5.046035995587445,仕佳光子、捷佳伟创、胜宏科技、仕佳光子、同飞股份、冰川网络、万辰集团、阳光电源,"sh.688313,sz.300724,sz.300476,sh.688313,sz.300990,sz.300533,sz.300972,sz.300274"
all,momentum,,,,,0.2,1.5,,,,,validate,20,20,0.31832441952369184,0.2039029793278992,0.85,-0.1210013843031752,1.1954517178465425,莱特光电、朗科科技、欧科亿、天承科技、长盈通、仕佳光子、联瑞新材、佰维存储,"sh.688150,sz.300042,sh.688308,sh.688603,sh.688143,sh.688313,sh.688300,sh.688525"
all,momentum,,,,,0.2,1.5,,,,60.0,train,20,18,0.6047930836095722,0.10525909433743835,0.5555555555555556,-0.3563814849380875,5.046035995587445,仕佳光子、捷佳伟创、胜宏科技、仕佳光子、同飞股份、冰川网络、万辰集团、阳光电源,"sh.688313,sz.300724,sz.300476,sh.688313,sz.300990,sz.300533,sz.300972,sz.300274"
all,momentum,,,,,0.2,1.5,,,,60.0,validate,20,20,0.31832441952369184,0.2039029793278992,0.85,-0.1210013843031752,1.1954517178465425,莱特光电、朗科科技、欧科亿、天承科技、长盈通、仕佳光子、联瑞新材、佰维存储,"sh.688150,sz.300042,sh.688308,sh.688603,sh.688143,sh.688313,sh.688300,sh.688525"
all,momentum,,,,,0.2,1.5,,,70.0,,train,20,18,0.5967872264703513,0.10525909433743835,0.5555555555555556,-0.3563814849380875,5.046035995587445,仕佳光子、捷佳伟创、胜宏科技、仕佳光子、同飞股份、冰川网络、万辰集团、阳光电源,"sh.688313,sz.300724,sz.300476,sh.688313,sz.300990,sz.300533,sz.300972,sz.300274"
all,momentum,,,,,0.2,1.5,,,70.0,,validate,20,20,0.31832441952369184,0.2039029793278992,0.85,-0.1210013843031752,1.1954517178465425,莱特光电、朗科科技、欧科亿、天承科技、长盈通、仕佳光子、联瑞新材、佰维存储,"sh.688150,sz.300042,sh.688308,sh.688603,sh.688143,sh.688313,sh.688300,sh.688525"
all,momentum,,,,,0.2,1.5,,,70.0,60.0,train,20,17,0.658795395577986,0.167459539825582,0.5882352941176471,-0.3563814849380875,5.046035995587445,仕佳光子、捷佳伟创、胜宏科技、仕佳光子、同飞股份、冰川网络、万辰集团、阳光电源,"sh.688313,sz.300724,sz.300476,sh.688313,sz.300990,sz.300533,sz.300972,sz.300274"
all,momentum,,,,,0.2,1.5,,,70.0,60.0,validate,20,20,0.31832441952369184,0.2039029793278992,0.85,-0.1210013843031752,1.1954517178465425,莱特光电、朗科科技、欧科亿、天承科技、长盈通、仕佳光子、联瑞新材、佰维存储,"sh.688150,sz.300042,sh.688308,sh.688603,sh.688143,sh.688313,sh.688300,sh.688525"
all,momentum,,,,,0.2,1.5,0.8,,,,train,20,18,0.6188842400331146,0.18406934766691815,0.6111111111111112,-0.3563814849380875,5.046035995587445,仕佳光子、捷佳伟创、胜宏科技、仕佳光子、同飞股份、冰川网络、万辰集团、阳光电源,"sh.688313,sz.300724,sz.300476,sh.688313,sz.300990,sz.300533,sz.300972,sz.300274"
