code,name,industry,theme,method,method_name,close,valuation_score,raw_valuation_score,quality_score,trend_score,liquidity_score,low_value_score,high_quality_score,core_score,valuation_ref,ret20_at_buy,ret60_at_buy,mktcap,value_line,price_to_value,eps_excl,eps_excl_raw,eps_adjustment_factor,eps_excl_source,current_valuation,low_avg,pepb_ratio,valuation_percentile,selection_bucket,valuation_state,total_score,selection_mode,buy_close_raw,end_close_raw,buy_close_qfq,end_close_qfq,buy_trade_date,end_trade_date,raw_return,qfq_return,earnings_yoy,theme_momentum_score,relative_ret20,relative_ret60,volume_ratio_20_120
sh.600999,招商证券,J67资本市场服务,金融,PB,PB低估,16.72,75.0,72.4,39.2,33.7,76.2,62.1,44.6,53.3,"PB=1.17, 低估均值=1.35, 比值=0.87, 分位=12%",0.054889589905362746,-0.030162412993039456,,,,,,,,1.16962,1.3454917272727274,0.8692881392669621,0.11687780956272988,低估价值,价值线内/历史低位,62.1,低估价值,16.72,16.72,16.72,16.72,2026-05-19,2026-05-19,0.0,0.0,,,,,
sz.002978,安宁股份,B09有色金属矿采选业,资源金属,PB,PB低估,28.95,94.1,94.1,15.0,20.0,45.8,62.1,25.3,43.7,"PB=1.56, 低估均值=2.33, 比值=0.67, 分位=1%",-0.14802825191288993,-0.19739395619628508,,,,,,,,1.557067,2.3306884285714284,0.6680717083039659,0.006109979633401222,低估价值,价值线内/历史低位,62.1,低估价值,28.95,28.95,28.95,28.95,2026-05-19,2026-05-19,0.0,0.0,,,,,
sh.601019,山东出版,R86新闻和出版业,R86新闻和出版业,VALUE,基本价值线,7.38,96.3,96.3,33.2,1.4,37.7,62.0,25.9,44.0,"价值线=12.82, 现价/价值=0.58, 扣非EPS=0.51, akshare东方财富扣非净利润同比=3.7%, 市值=155.5亿",-0.04404145077720201,-0.21656050955414008,155.46314011030586,12.81787801898663,0.5757583266955958,0.51,0.51,1.0,年报扣非EPS,,,,,低估价值,深度低估,62.0,低估价值,7.38,7.38,7.38,7.38,2026-05-19,2026-05-19,0.0,0.0,,,,,
sh.603393,新天然气,D45燃气生产和供应业,D45燃气生产和供应业,PB,PB低估,30.39,89.9,89.9,15.0,27.8,60.9,62.0,30.1,46.1,"PB=1.37, 低估均值=1.91, 比值=0.72, 分位=3%",-0.09553571428571428,0.055208333333333304,,,,,,,,1.367534,1.9073582999999998,0.7169780318674264,0.028132992327365727,低估价值,价值线内/历史低位,62.0,低估价值,30.39,30.39,30.39,30.39,2026-05-19,2026-05-19,0.0,0.0,,,,,
sz.000100,TCL科技,C39计算机、通信和其他电子设备制造业,半导体/电子,VALUE,基本价值线,4.3,75.0,51.1,41.6,27.8,92.9,62.0,46.1,54.1,"价值线=4.82, 现价/价值=0.89, 扣非EPS=0.15, akshare东方财富扣非净利润同比=20.6%, 市值=832.7亿",-0.006928406466512715,-0.1097308488612837,832.6589216778073,4.817678605288773,0.8925460480654576,0.1496,0.1496,1.0,年报扣非EPS,,,,,低估价值,价值线内/历史低位,62.0,低估价值,4.3,4.3,4.3,4.3,2026-05-19,2026-05-19,0.0,0.0,,,,,
sz.300140,节能环境,N77生态保护和环境治理业,N77生态保护和环境治理业,VALUE,基本价值线,6.83,75.0,54.4,47.6,53.1,49.2,62.0,51.1,56.6,"价值线=7.86, 现价/价值=0.87, 扣非EPS=0.29, akshare东方财富扣非净利润同比=12.2%, 市值=211.6亿",0.07898894154818326,-0.06052269601100402,211.63759192577098,7.858674594803078,0.8691032969499287,0.2873,0.2873,1.0,年报扣非EPS,,,,,低估价值,价值线内/历史低位,62.0,低估价值,6.83,6.83,6.83,6.83,2026-05-19,2026-05-19,0.0,0.0,,,,,
sz.002948,青岛银行,J66货币金融服务,金融,PE,PE低估,5.66,75.0,48.8,35.9,57.0,59.9,61.9,48.8,55.4,"PE=6.04, 低估均值=6.08, 比值=0.99, 分位=32%",0.07809523809523822,0.017985611510791477,,,,,,,,6.040311,6.080273857142858,0.9934274576965129,0.3186936936936937,低估价值,价值线内/历史低位,61.9,低估价值,5.66,5.66,5.66,5.66,2026-05-19,2026-05-19,0.0,0.0,,,,,
sz.300957,贝泰妮,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,PB,PB低估,39.11,80.1,80.1,45.0,5.4,60.8,61.9,35.3,48.6,"PB=2.65, 低估均值=3.19, 比值=0.83, 分位=2%",0.05931744312025988,-0.19410673810014423,,,,,,,,2.646587,3.188842,0.829952377696982,0.016051364365971106,低估价值,价值线内/历史低位,61.9,低估价值,39.11,39.11,39.11,39.11,2026-05-19,2026-05-19,0.0,0.0,,,,,
sh.600179,安通控股,G58多式联运和运输代理业,G58多式联运和运输代理业,VALUE,基本价值线,4.35,85.0,58.8,39.7,27.0,47.5,61.8,38.7,50.3,"价值线=5.19, 现价/价值=0.84, 扣非EPS=0.23, akshare东方财富扣非净利润同比=0.9%, 市值=184.1亿",-0.02684563758389269,-0.10860655737704927,184.10208530624186,5.190386253028341,0.8380879163784745,0.2307,0.2307,1.0,年报扣非EPS,,,,,低估价值,深度低估,61.8,低估价值,4.35,4.35,4.35,4.35,2026-05-19,2026-05-19,0.0,0.0,,,,,
sh.603515,欧普照明,C38电气机械和器材制造业,C38电气机械和器材制造业,VALUE,基本价值线,19.52,75.0,43.0,54.3,51.9,28.7,61.8,50.6,56.2,"价值线=20.57, 现价/价值=0.95, 扣非EPS=1.06, akshare东方财富扣非净利润同比=3.4%, 市值=143.5亿",-0.02885572139303494,-0.001534526854219953,143.5171061033358,20.572567393416975,0.9488363618750965,1.06,1.06,1.0,年报扣非EPS,,,,,低估价值,价值线内/历史低位,61.8,低估价值,19.52,19.52,19.52,19.52,2026-05-19,2026-05-19,0.0,0.0,,,,,
sz.002941,新疆交建,E48土木工程建筑业,E48土木工程建筑业,PB,PB低估,13.14,88.0,88.0,33.3,0.0,50.7,61.8,27.0,44.4,"PB=2.05, 低估均值=2.77, 比值=0.74, 分位=4%",-0.17097791798107254,-0.19386503067484662,,,,,,,,2.045657,2.7686528888888886,0.7388636575605401,0.04201216141514649,低估价值,价值线内/历史低位,61.8,低估价值,13.14,13.14,13.14,13.14,2026-05-19,2026-05-19,0.0,0.0,,,,,
sz.300059,东方财富,J67资本市场服务,金融,PB,PB低估,19.9,77.1,77.1,36.5,2.8,100.0,61.8,36.2,49.0,"PB=3.29, 低估均值=3.92, 比值=0.84, 分位=9%",-0.0079760717846461,-0.13062472695500227,,,,,,,,3.28936,3.9247899090909097,0.8380983635279237,0.08622803432774827,低估价值,价值线内/历史低位,61.8,低估价值,19.9,19.9,19.9,19.9,2026-05-19,2026-05-19,0.0,0.0,,,,,
sz.300181,佐力药业,C27医药制造业,医药医疗,PE,PE低估,14.54,84.5,84.5,41.2,0.0,50.1,61.8,30.3,46.0,"PE=15.68, 低估均值=20.12, 比值=0.78, 分位=0%",-0.0861093651791327,-0.1575898030127464,,,,,,,,15.68045,20.1195905,0.7793622837403177,0.0004086636697997548,低估价值,价值线内/历史低位,61.8,低估价值,14.54,14.54,14.54,14.54,2026-05-19,2026-05-19,0.0,0.0,,,,,
sh.600502,安徽建工,E48土木工程建筑业,E48土木工程建筑业,PB,PB低估,5.2,78.7,78.7,30.1,55.2,53.6,61.7,44.9,53.3,"PB=0.73, 低估均值=0.88, 比值=0.83, 分位=7%",-0.10806174957118353,0.10403397027600847,,,,,,,,0.731594,0.8833215000000001,0.8282307178077289,0.07396812423375562,低估价值,价值线内/历史低位,61.7,低估价值,5.2,5.2,5.2,5.2,2026-05-19,2026-05-19,0.0,0.0,,,,,
sh.601512,中新集团,K70房地产业,K70房地产业,PB,PB低估,9.22,75.0,50.5,38.9,52.1,55.7,61.7,47.8,54.8,"PB=0.90, 低估均值=0.92, 比值=0.98, 分位=32%",0.035955056179775235,-0.04653567735263697,,,,,,,,0.895945,0.9186397142857141,0.9752953046414281,0.3174193548387097,低估价值,价值线内/历史低位,61.7,低估价值,9.22,9.22,9.22,9.22,2026-05-19,2026-05-19,0.0,0.0,,,,,
sh.688117,圣诺生物,C27医药制造业,医药医疗,PE,PE低估,35.71,75.0,66.9,53.2,27.0,44.8,61.7,43.9,52.8,"PE=31.72, 低估均值=32.31, 比值=0.98, 分位=5%",-0.04518716577540105,-0.08646712714249172,,,,,,,,31.72293,32.311454166666664,0.9817858966163832,0.0475,低估价值,价值线内/历史低位,61.7,低估价值,35.71,35.71,35.71,35.71,2026-05-19,2026-05-19,0.0,0.0,,,,,
sz.301078,孩子王,F52零售业,F52零售业,PE,PE低估,9.35,81.6,81.6,33.2,30.2,55.0,61.7,37.8,49.8,"PE=37.51, 低估均值=46.20, 比值=0.81, 分位=2%",0.05649717514124286,-0.1390423572744015,,,,,,,,37.507343,46.1978035,0.811885850806738,0.0215633423180593,低估价值,价值线内/历史低位,61.7,低估价值,9.35,9.35,9.35,9.35,2026-05-19,2026-05-19,0.0,0.0,,,,,
sh.603260,合盛硅业,C26化学原料和化学制品制造业,半导体/电子,PB,PB低估,41.41,100.0,100.0,0.0,0.9,65.0,61.6,15.1,38.3,"PB=1.66, 低估均值=2.81, 比值=0.59, 分位=2%",-0.05714936247723146,-0.1634343434343435,,,,,,,,1.663974,2.8112166000000003,0.5919052982256863,0.02266152362584378,低估价值,价值线内/历史低位,61.6,低估价值,41.41,41.41,41.41,41.41,2026-05-19,2026-05-19,0.0,0.0,,,,,
sz.002984,森麒麟,C29橡胶和塑料制品业,C29橡胶和塑料制品业,VALUE,基本价值线,15.76,85.0,58.7,45.8,0.0,53.5,61.6,32.9,47.2,"价值线=18.78, 现价/价值=0.84, 扣非EPS=1.03, akshare东方财富扣非净利润同比=-44.4%, 市值=162.8亿",-0.11510387422796176,-0.23754233188195462,162.82501185236504,18.78324184796526,0.8390457902615591,1.03,1.03,1.0,年报扣非EPS,,,,,低估价值,深度低估,61.6,低估价值,15.76,15.76,15.76,15.76,2026-05-19,2026-05-19,0.0,0.0,,,,,
sz.300596,利安隆,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,PB,PB低估,46.06,75.0,74.0,36.3,55.4,57.7,61.6,48.1,54.9,"PB=2.13, 低估均值=2.89, 比值=0.74, 分位=27%",0.05135813741154993,0.007436570428696498,,,,,,,,2.132785,2.887354,0.7386641887347377,0.27023440955329503,低估价值,价值线内/历史低位,61.6,低估价值,46.06,46.06,46.06,46.06,2026-05-19,2026-05-19,0.0,0.0,,,,,
sz.001391,国货航,G56航空运输业,G56航空运输业,PB,PB低估,5.37,92.1,92.1,15.1,28.4,42.0,61.5,27.6,44.5,"PB=2.40, 低估均值=3.47, 比值=0.69, 分位=4%",0.009398496240601517,-0.10499999999999998,,,,,,,,2.400561,3.4723213333333334,0.6913418343386807,0.0391566265060241,低估价值,价值线内/历史低位,61.5,低估价值,5.37,5.37,5.37,5.37,2026-05-19,2026-05-19,0.0,0.0,,,,,
sh.600273,嘉化能源,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,PB,PB低估,7.9,95.2,95.2,8.7,20.0,49.3,61.4,23.1,42.3,"PB=1.02, 低估均值=1.55, 比值=0.66, 分位=2%",-0.13755458515283836,-0.317199654278306,,,,,,,,1.018118,1.5529069090909091,0.655620754882222,0.01961585615038823,低估价值,价值线内/历史低位,61.4,低估价值,7.9,7.9,7.9,7.9,2026-05-19,2026-05-19,0.0,0.0,,,,,
sz.000035,中国天楹,N77生态保护和环境治理业,N77生态保护和环境治理业,VALUE,基本价值线,6.2,75.0,37.2,49.8,28.0,61.7,61.4,45.2,53.3,"价值线=6.27, 现价/价值=0.99, 扣非EPS=0.13, akshare东方财富扣非净利润同比=35.5%, 市值=149.2亿",-0.08957415565345073,0.05982905982905984,149.23240752046155,6.267255048654637,0.9892688189434584,0.13,0.13,1.0,年报扣非EPS,,,,,低估价值,价值线内/历史低位,61.4,低估价值,6.2,6.2,6.2,6.2,2026-05-19,2026-05-19,0.0,0.0,,,,,
sz.002893,京能热力,D44电力、热力生产和供应业,D44电力、热力生产和供应业,PB,PB低估,12.43,75.0,59.0,44.2,43.1,47.8,61.4,45.9,53.6,"PB=2.33, 低估均值=2.37, 比值=0.98, 分位=17%",0.1998069498069499,0.062393162393162394,,,,,,,,2.328917,2.3684985999999997,0.9832883160665581,0.1719047619047619,低估价值,价值线内/历史低位,61.4,低估价值,12.43,12.43,12.43,12.43,2026-05-19,2026-05-19,0.0,0.0,,,,,
sz.300319,麦捷科技,C39计算机、通信和其他电子设备制造业,半导体/电子,VALUE,基本价值线,13.92,50.0,0.0,29.2,89.1,68.0,0.0,61.4,0.0,"半导体/电子右侧动量, 20/60日涨幅=12.2%/12.7%, 相对60日=11.7%, 量能20/120=1.22, 市值=122.4亿",0.12167606768734895,0.12712550607287443,122.42228287656108,8.059447574117197,1.7271655249305033,0.2652,0.2652,1.0,年报扣非EPS,,,,,主题右侧动量,主题右侧确认,61.4,主题右侧动量,13.92,13.92,13.92,13.92,2026-05-19,2026-05-19,0.0,0.0,,61.4,0.09356863714308794,0.11715433849599033,1.2197153802123104
sh.600267,海正药业,C27医药制造业,医药医疗,PE,PE低估,10.89,75.0,54.8,34.3,52.4,62.4,61.3,46.9,54.1,"PE=18.59, 低估均值=17.17, 比值=1.08, 分位=10%",-0.05550737207285328,0.02930056710775042,,,,,,,,18.591626,17.174314250000002,1.0825250853902362,0.1029678982434888,低估价值,价值线内/历史低位,61.3,低估价值,10.89,10.89,10.89,10.89,2026-05-19,2026-05-19,0.0,0.0,,,,,
sh.688639,华恒生物,C26化学原料和化学制品制造业,医药医疗,PB,PB低估,26.55,100.0,100.0,7.0,0.3,44.7,61.3,15.0,38.1,"PB=2.47, 低估均值=5.00, 比值=0.49, 分位=0%",-0.0713536201469045,-0.2502118045749787,,,,,,,,2.470224,4.995595,0.49448043726523067,0.004074979625101874,低估价值,价值线内/历史低位,61.3,低估价值,26.55,26.55,26.55,26.55,2026-05-19,2026-05-19,0.0,0.0,,,,,
sz.300705,九典制药,C27医药制造业,医药医疗,PE,PE低估,12.12,100.0,100.0,12.0,0.0,33.0,61.3,15.3,38.3,"PE=15.02, 低估均值=25.17, 比值=0.60, 分位=1%",-0.14527503526093088,-0.21806451612903233,,,,,,,,15.016969,25.172219900000005,0.5965691170527235,0.012452107279693486,低估价值,价值线内/历史低位,61.3,低估价值,12.12,12.12,12.12,12.12,2026-05-19,2026-05-19,0.0,0.0,,,,,
sz.301069,凯盛新材,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,PB,PB低估,23.91,75.0,50.4,34.1,59.7,55.9,61.3,48.4,54.8,"PB=4.70, 低估均值=4.82, 比值=0.98, 分位=32%",0.1043879907621248,-0.047030689517736146,,,,,,,,4.701584,4.8207506,0.9752804884782881,0.3184656556645852,低估价值,价值线内/历史低位,61.3,低估价值,23.91,23.91,23.91,23.91,2026-05-19,2026-05-19,0.0,0.0,,,,,
sh.601598,中国外运,G58多式联运和运输代理业,G58多式联运和运输代理业,VALUE,基本价值线,6.1,85.0,74.1,28.8,59.6,39.7,61.1,44.0,52.5,"价值线=8.34, 现价/价值=0.73, 扣非EPS=0.23, akshare东方财富扣非净利润同比=7.9%, 市值=438.3亿",0.0032894736842103978,0.02866779089376048,438.26381278330484,8.338740428113065,0.7315253487726492,0.2336,0.2336,1.0,年报扣非EPS,,,,,低估价值,深度低估,61.1,低估价值,6.1,6.1,6.1,6.1,2026-05-19,2026-05-19,0.0,0.0,,,,,
sz.000157,中联重科,C35专用设备制造业,C35专用设备制造业,VALUE,基本价值线,7.26,85.0,67.8,29.5,20.0,77.2,61.1,36.1,48.6,"价值线=9.36, 现价/价值=0.78, 扣非EPS=0.38, akshare东方财富扣非净利润同比=-31.1%, 市值=643.8亿",-0.1146341463414634,-0.25,643.785461814521,9.360204953423674,0.7756240420082379,0.38,0.38,1.0,年报扣非EPS,,,,,低估价值,深度低估,61.1,低估价值,7.26,7.26,7.26,7.26,2026-05-19,2026-05-19,0.0,0.0,,,,,
sz.002142,宁波银行,J66货币金融服务,金融,PE,PE低估,31.43,75.0,57.7,27.9,51.9,77.2,61.1,46.0,53.6,"PE=6.90, 低估均值=7.29, 比值=0.95, 分位=24%",0.0041533546325878135,-0.026934984520123773,,,,,,,,6.896065,7.2861400000000005,0.9464634223333617,0.2431548835308541,低估价值,价值线内/历史低位,61.1,低估价值,31.43,31.43,31.43,31.43,2026-05-19,2026-05-19,0.0,0.0,,,,,
sz.300481,濮阳惠成,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,PB,PB低估,15.16,95.4,95.4,5.4,28.1,44.7,61.1,23.7,42.4,"PB=1.81, 低估均值=3.05, 比值=0.59, 分位=12%",0.0006600660066007347,-0.11706464764123481,,,,,,,,1.811793,3.053209571428572,0.5934060396490494,0.12219043727012668,低估价值,价值线内/历史低位,61.1,低估价值,15.16,15.16,15.16,15.16,2026-05-19,2026-05-19,0.0,0.0,,,,,
sz.300505,川金诺,C26化学原料和化学制品制造业,资源金属,PB,PB低估,23.77,75.0,55.3,45.0,20.0,65.7,61.1,40.9,51.0,"PB=2.21, 低估均值=2.35, 比值=0.94, 分位=29%",-0.1359505634314795,-0.13153087321885282,,,,,,,,2.212179,2.3482181111111107,0.9420670888843707,0.28606456885982834,低估价值,价值线内/历史低位,61.1,低估价值,23.77,23.77,23.77,23.77,2026-05-19,2026-05-19,0.0,0.0,,,,,
sh.600720,中交设计,M74专业技术服务业,M74专业技术服务业,VALUE,基本价值线,6.39,100.0,100.0,27.5,0.0,26.2,60.9,21.3,41.1,"价值线=11.97, 现价/价值=0.53, 扣非EPS=0.60, akshare东方财富扣非净利润同比=-16.7%, 市值=146.6亿",-0.08974358974358976,-0.13179347826086962,146.616176478044,11.970958930866448,0.5337918237714225,0.6002,0.6002,1.0,年报扣非EPS,,,,,低估价值,深度低估,60.9,低估价值,6.39,6.39,6.39,6.39,2026-05-19,2026-05-19,0.0,0.0,,,,,
sz.002460,赣锋锂业,C32有色金属冶炼和压延加工业,资源金属,PB,PB低估,76.07,75.0,69.7,15.0,58.5,100.0,60.9,46.0,53.4,"PB=3.43, 低估均值=4.41, 比值=0.78, 分位=28%",-0.11133177570093455,0.16976779947716425,,,,,,,,3.433065,4.4138258,0.7777980272805511,0.28442991418062935,低估价值,价值线内/历史低位,60.9,低估价值,76.07,76.07,76.07,76.07,2026-05-19,2026-05-19,0.0,0.0,,,,,
sh.601865,福莱特,C30非金属矿物制品业,资源金属,PB,PB低估,12.73,83.7,83.7,35.4,0.0,58.7,60.8,28.9,44.8,"PB=1.35, 低估均值=1.72, 比值=0.79, 分位=0%",-0.10288935870331217,-0.2738163148887621,,,,,,,,1.353732,1.7181511999999999,0.7879003896746689,0.0017055144968732233,低估价值,价值线内/历史低位,60.8,低估价值,12.73,12.73,12.73,12.73,2026-05-19,2026-05-19,0.0,0.0,,,,,
sh.603198,迎驾贡酒,C15酒、饮料和精制茶制造业,消费,PE,PE低估,36.43,81.3,81.3,29.0,28.8,59.8,60.8,36.1,48.5,"PE=14.63, 低估均值=18.23, 比值=0.80, 分位=7%",0.01930609960828189,-0.10863714215806208,,,,,,,,14.632688,18.227764727272728,0.8027691940804071,0.06742950551695955,低估价值,价值线内/历史低位,60.8,低估价值,36.43,36.43,36.43,36.43,2026-05-19,2026-05-19,0.0,0.0,,,,,
sh.688321,微芯生物,C27医药制造业,半导体/电子,PE,PE低估,29.1,89.6,89.6,2.7,45.8,62.8,60.8,31.2,46.0,"PE=131.01, 低估均值=417.84, 比值=0.31, 分位=21%",-0.07998735377805877,-0.08375314861460958,,,,,,,,131.010816,417.83545175,0.3135464342513153,0.21293103448275863,低估价值,价值线内/历史低位,60.8,低估价值,29.1,29.1,29.1,29.1,2026-05-19,2026-05-19,0.0,0.0,,,,,
sh.601108,财通证券,J67资本市场服务,金融,PB,PB低估,8.32,75.0,72.1,39.3,29.8,66.0,60.7,41.8,51.2,"PB=1.01, 低估均值=1.15, 比值=0.88, 分位=10%",0.001203369434416235,-0.06621773288439958,,,,,,,,1.013139,1.1451162222222222,0.8847477490397384,0.10009624639076034,低估价值,价值线内/历史低位,60.7,低估价值,8.32,8.32,8.32,8.32,2026-05-19,2026-05-19,0.0,0.0,,,,,
sz.300009,安科生物,C27医药制造业,医药医疗,PE,PE低估,8.5,95.7,95.7,12.1,0.0,49.8,60.6,17.7,39.2,"PE=20.47, 低估均值=40.55, 比值=0.50, 分位=12%",-0.14658634538152615,-0.1542288557213931,,,,,,,,20.469023,40.551757111111115,0.5047629118490533,0.11769513690232938,低估价值,价值线内/历史低位,60.6,低估价值,8.5,8.5,8.5,8.5,2026-05-19,2026-05-19,0.0,0.0,,,,,
sh.600329,达仁堂,C27医药制造业,医药医疗,PE,PE低估,43.33,82.9,82.9,27.7,31.6,48.2,60.5,34.9,47.7,"PE=15.30, 低估均值=20.32, 比值=0.75, 分位=11%",0.05297691373025515,-0.07116827438370843,,,,,,,,15.30246,20.31714377777778,0.7531796874291614,0.11074785451573355,低估价值,价值线内/历史低位,60.5,低估价值,43.33,43.33,43.33,43.33,2026-05-19,2026-05-19,0.0,0.0,,,,,
sh.603223,恒通股份,D45燃气生产和供应业,D45燃气生产和供应业,PB,PB低估,9.65,75.0,65.3,36.3,62.1,39.9,60.5,47.8,54.2,"PB=1.67, 低估均值=1.73, 比值=0.96, 分位=10%",0.11175115207373287,-0.005154639175257603,,,,,,,,1.666228,1.7323642499999998,0.9618231269780592,0.10257458111973845,低估价值,价值线内/历史低位,60.5,低估价值,9.65,9.65,9.65,9.65,2026-05-19,2026-05-19,0.0,0.0,,,,,
sz.000848,承德露露,C15酒、饮料和精制茶制造业,消费,PE,PE低估,8.9,75.0,71.5,32.3,63.5,48.7,60.5,47.8,54.2,"PE=13.75, 低估均值=15.30, 比值=0.90, 分位=9%",0.08801955990220067,0.040935672514619936,,,,,,,,13.752703,15.302007454545452,0.8987515553663366,0.09072333469554557,低估价值,价值线内/历史低位,60.5,低估价值,8.9,8.9,8.9,8.9,2026-05-19,2026-05-19,0.0,0.0,,,,,
sz.300888,稳健医疗,C17纺织业,医药医疗,VALUE,基本价值线,30.18,75.0,43.4,61.8,0.0,44.3,60.5,38.2,49.3,"价值线=31.90, 现价/价值=0.95, 扣非EPS=1.21, akshare东方财富扣非净利润同比=-3.1%, 市值=176.0亿",-0.1094718205960461,-0.14745762711864407,176.00074849144463,31.902398263653048,0.9460103829994685,1.21,1.21,1.0,年报扣非EPS,,,,,低估价值,价值线内/历史低位,60.5,低估价值,30.18,30.18,30.18,30.18,2026-05-19,2026-05-19,0.0,0.0,,,,,
sh.601211,国泰海通,J67资本市场服务,金融,PB,PB低估,15.47,84.2,84.2,19.3,0.0,92.7,60.4,26.8,43.6,"PB=0.84, 低估均值=1.07, 比值=0.78, 分位=3%",-0.09690601284296552,-0.23187686196623636,,,,,,,,0.835411,1.0676045454545455,0.7825097818821235,0.029423784225582346,低估价值,价值线内/历史低位,60.4,低估价值,15.47,15.47,15.47,15.47,2026-05-19,2026-05-19,0.0,0.0,,,,,
sh.603041,美思德,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,PB,PB低估,14.17,75.0,43.9,30.7,85.0,29.5,60.4,51.8,56.1,"PB=1.70, 低估均值=1.71, 比值=1.00, 分位=39%",0.10703124999999991,0.05588673621460516,,,,,,,,1.69734,1.7056577999999998,0.9951234063479792,0.39305054151624547,低估价值,价值线内/历史低位,60.4,低估价值,14.17,14.17,14.17,14.17,2026-05-19,2026-05-19,0.0,0.0,,,,,
sh.688009,中国通号,C37铁路、船舶、航空航天和其他运输设备制造业,C37铁路、船舶、航空航天和其他运输设备制造业,VALUE,基本价值线,4.98,85.0,82.5,35.5,20.4,51.6,60.4,35.1,47.7,"价值线=7.40, 现价/价值=0.67, 扣非EPS=0.32, akshare东方财富扣非净利润同比=-9.9%, 市值=532.4亿",-0.06915887850467273,-0.10752688172043001,532.3587664595437,7.403974594166769,0.6726117083010388,0.32,0.32,1.0,年报扣非EPS,,,,,低估价值,深度低估,60.4,低估价值,4.98,4.98,4.98,4.98,2026-05-19,2026-05-19,0.0,0.0,,,,,
sh.688357,建龙微纳,C26化学原料和化学制品制造业,半导体/电子,PB,PB低估,34.53,75.9,75.9,40.5,52.5,31.5,60.3,45.1,52.7,"PB=1.96, 低估均值=2.68, 比值=0.73, 分位=25%",-0.035474860335195424,0.01558823529411768,,,,,,,,1.963796,2.6812894,0.7324073261170541,0.24775928297055058,低估价值,价值线内/历史低位,60.3,低估价值,34.53,34.53,34.53,34.53,2026-05-19,2026-05-19,0.0,0.0,,,,,
sz.000401,金隅冀东,C30非金属矿物制品业,资源金属,PB,PB低估,4.11,100.0,100.0,0.0,20.0,33.3,60.3,17.0,38.7,"PB=0.42, 低估均值=1.16, 比值=0.36, 分位=1%",-0.14016736401673635,-0.20656370656370648,,,,,,,,0.41626,1.157880875,0.3595015765330782,0.012668573763792398,低估价值,价值线内/历史低位,60.3,低估价值,4.11,4.11,4.11,4.11,2026-05-19,2026-05-19,0.0,0.0,,,,,
sh.601006,大秦铁路,G53铁路运输业,G53铁路运输业,PB,PB低估,5.52,82.7,82.7,3.7,64.1,72.4,60.1,39.1,49.6,"PB=0.67, 低估均值=0.84, 比值=0.80, 分位=4%",0.04347826086956519,0.0866141732283463,,,,,,,,0.669066,0.8369996363636364,0.7993623544530702,0.044135676338373515,低估价值,价值线内/历史低位,60.1,低估价值,5.52,5.52,5.52,5.52,2026-05-19,2026-05-19,0.0,0.0,,,,,
sh.603369,今世缘,C15酒、饮料和精制茶制造业,消费,PE,PE低估,27.96,78.4,78.4,30.8,30.4,62.2,60.1,37.8,48.9,"PE=14.87, 低估均值=17.67, 比值=0.84, 分位=6%",0.060698027314112446,-0.14885844748858446,,,,,,,,14.868666,17.66695209090909,0.841609006663407,0.060073559460563954,低估价值,价值线内/历史低位,60.1,低估价值,27.96,27.96,27.96,27.96,2026-05-19,2026-05-19,0.0,0.0,,,,,
sz.000498,山东路桥,E48土木工程建筑业,E48土木工程建筑业,PB,PB低估,5.37,94.8,94.8,16.8,0.0,37.2,60.1,17.9,39.0,"PB=0.50, 低估均值=0.76, 比值=0.66, 分位=0%",-0.09747899159663864,-0.14080000000000004,,,,,,,,0.499312,0.757085111111111,0.659518979665577,0.0012259910093992644,低估价值,价值线内/历史低位,60.1,低估价值,5.37,5.37,5.37,5.37,2026-05-19,2026-05-19,0.0,0.0,,,,,
sz.002508,老板电器,C38电气机械和器材制造业,C38电气机械和器材制造业,VALUE,基本价值线,17.46,85.0,68.4,43.2,0.0,46.3,60.1,30.7,45.4,"价值线=22.65, 现价/价值=0.77, 扣非EPS=1.23, akshare东方财富扣非净利润同比=-17.5%, 市值=165.2亿",-0.13220675944333993,-0.187906976744186,165.18797753394148,22.64546821559994,0.7710151909322065,1.23,1.23,1.0,年报扣非EPS,,,,,低估价值,深度低估,60.1,低估价值,17.46,17.46,17.46,17.46,2026-05-19,2026-05-19,0.0,0.0,,,,,
sz.002271,东方雨虹,C30非金属矿物制品业,资源金属,PB,PB低估,14.26,90.2,90.2,1.3,20.0,80.0,60.0,24.1,42.0,"PB=1.66, 低估均值=2.84, 比值=0.58, 分位=20%",-0.13888888888888884,-0.1943502824858757,,,,,,,,1.660442,2.8436558888888883,0.5839110162688462,0.2035145075602779,低估价值,价值线内/历史低位,60.0,低估价值,14.26,14.26,14.26,14.26,2026-05-19,2026-05-19,0.0,0.0,,,,,
