date,current_equity,vectorbt_equity,equity_delta_pct,vectorbt_cash
2025-11-25,0.9919784561503326,0.9919784561503325,-1.1102230246251565e-14,885543.4561503326
2025-11-26,0.9921884561503327,0.9921884561503326,-1.1102230246251565e-14,885543.4561503326
2025-11-27,0.9934134561503327,0.9934134561503326,-1.1102230246251565e-14,885543.4561503326
2025-11-28,0.9967054456098361,0.996705445609836,-1.1102230246251565e-14,907861.445609836
2025-12-01,0.9972654456098361,0.997265445609836,-1.1102230246251565e-14,907861.445609836
2025-12-02,0.9956134456098361,0.995613445609836,-1.1102230246251565e-14,907861.445609836
2025-12-03,0.9935974456098361,0.993597445609836,-1.1102230246251565e-14,907861.445609836
2025-12-04,0.9921974456098361,0.992197445609836,-1.1102230246251565e-14,907861.445609836
2025-12-05,0.9940454456098361,0.994045445609836,-1.1102230246251565e-14,907861.445609836
2025-12-08,0.9932054456098361,0.993205445609836,-1.1102230246251565e-14,907861.445609836
2025-12-09,0.9906294456098361,0.990629445609836,-1.1102230246251565e-14,907861.445609836
2025-12-10,0.9920574456098361,0.992057445609836,-1.1102230246251565e-14,907861.445609836
2025-12-11,0.9927014456098361,0.992701445609836,-1.1102230246251565e-14,907861.445609836
2025-12-12,0.9943180017698362,0.9943180017698361,-1.1102230246251565e-14,607782.0017698361
2025-12-15,0.9956780017698362,0.995678001769836,-2.220446049250313e-14,607782.0017698361
2025-12-16,0.9801947716898362,0.980194771689836,-1.1102230246251565e-14,894318.771689836
2025-12-17,0.9831627716898361,0.983162771689836,-1.1102230246251565e-14,894318.771689836
2025-12-18,0.9838907716898362,0.9838907716898361,-1.1102230246251565e-14,894318.771689836
2025-12-19,0.9830227716898362,0.9830227716898361,-1.1102230246251565e-14,894318.771689836
2025-12-22,0.9862147716898362,0.9862147716898361,-1.1102230246251565e-14,894318.771689836
2025-12-23,0.9872782516898362,0.9872782516898361,-1.1102230246251565e-14,917810.251689836
2025-12-24,0.9857662516898361,0.985766251689836,-1.1102230246251565e-14,917810.251689836
2025-12-25,0.9840022516898361,0.984002251689836,-1.1102230246251565e-14,917810.251689836
2025-12-26,0.9850102516898361,0.985010251689836,-1.1102230246251565e-14,917810.251689836
2025-12-29,0.9838972516898361,0.983897251689836,-1.1102230246251565e-14,917810.251689836
2025-12-30,0.9836662516898361,0.983666251689836,-1.1102230246251565e-14,917810.251689836
2025-12-31,0.9828682516898362,0.982868251689836,-1.1102230246251565e-14,917810.251689836
2026-01-05,0.9844222516898361,0.984422251689836,-1.1102230246251565e-14,917810.251689836
2026-01-06,0.9844642516898362,0.984464251689836,-2.220446049250313e-14,917810.251689836
2026-01-07,0.9823852516898361,0.982385251689836,-1.1102230246251565e-14,917810.251689836
2026-01-08,0.9811462516898362,0.981146251689836,-1.1102230246251565e-14,917810.251689836
2026-01-09,0.9824272516898361,0.982427251689836,-1.1102230246251565e-14,917810.251689836
2026-01-12,0.9827786096498362,0.9827786096498361,-1.1102230246251565e-14,620812.6096498361
2026-01-13,0.9655957131648362,0.9655957131648362,0.0,618405.7131648362
2026-01-14,0.9573756365648362,0.9573756365648362,0.0,890070.6365648361
2026-01-15,0.9586566365648361,0.9586566365648361,0.0,890070.6365648361
2026-01-16,0.9573336365648362,0.9573336365648362,0.0,890070.6365648361
2026-01-19,0.9595806365648362,0.9595806365648362,0.0,890070.6365648361
2026-01-20,0.9628587685648361,0.9628587685648361,0.0,862315.7685648361
2026-01-21,0.9727187685648361,0.9727187685648361,0.0,862315.7685648361
2026-01-22,0.9790470000473361,0.9790470000473361,0.0,565957.0000473361
2026-01-23,0.9845910000473361,0.9845910000473361,0.0,565957.0000473361
2026-01-26,1.0320614360629965,1.0320614360629965,0.0,449235.4360629964
2026-01-27,1.0152124360629964,1.0152124360629964,0.0,449235.4360629964
2026-01-28,1.068465871971732,1.068465871971732,0.0,469560.871971732
2026-01-29,1.076557871971732,1.076557871971732,0.0,469560.871971732
2026-01-30,1.016414445371732,1.016414445371732,0.0,620773.445371732
2026-02-02,0.980817903911732,0.980817903911732,0.0,733720.9039117319
2026-02-03,0.9866538951867319,0.9866538951867319,0.0,820278.8951867318
2026-02-04,0.9857708166667318,0.9857708166667318,0.0,547106.8166667318
2026-02-05,0.9757249046667318,0.9757249046667318,0.0,568991.9046667318
2026-02-06,0.9716279236167318,0.9716279236167318,0.0,882797.9236167318
2026-02-09,0.9735879236167317,0.9735879236167317,0.0,882797.9236167318
2026-02-10,0.9725379236167317,0.9725379236167317,0.0,882797.9236167318
2026-02-11,0.9782079236167318,0.9782079236167318,0.0,882797.9236167318
2026-02-12,0.9784879236167318,0.9784879236167318,0.0,882797.9236167318
2026-02-13,0.9765979236167318,0.9765979236167318,0.0,882797.9236167318
2026-02-24,0.9788379236167317,0.9788379236167317,0.0,882797.9236167318
2026-02-25,0.9808679236167318,0.9808679236167318,0.0,882797.9236167318
2026-02-26,0.9824079236167318,0.9824079236167318,0.0,882797.9236167318
2026-02-27,0.9839835204917318,0.9839835204917318,0.0,584498.5204917318
2026-03-02,1.0128035204917318,1.0128035204917318,0.0,584498.5204917318
2026-03-03,0.9759699954917318,0.9759699954917318,0.0,642959.9954917318
2026-03-04,0.9769599954917318,0.9769599954917318,0.0,642959.9954917318
2026-03-05,0.9717846769917319,0.9717846769917319,0.0,868814.6769917319
2026-03-06,0.9680046769917319,0.9680046769917319,0.0,868814.6769917319
2026-03-09,0.9679346769917319,0.9679346769917319,0.0,868814.6769917319
2026-03-10,0.9666046769917319,0.9666046769917319,0.0,868814.6769917319
2026-03-11,0.9674446769917319,0.9674446769917319,0.0,868814.6769917319
2026-03-12,0.9681446769917319,0.9681446769917319,0.0,868814.6769917319
2026-03-13,0.9638046769917319,0.9638046769917319,0.0,868814.6769917319
2026-03-16,0.9644928744292318,0.9644928744292318,0.0,568976.8744292319
2026-03-17,0.9495073397842319,0.9495073397842319,0.0,860397.3397842319
2026-03-18,0.9469173397842319,0.9469173397842319,0.0,860397.3397842319
