date,code,name,action,price,execution_price,position_change_pct,reason,phase,realized_account_pct,execution_quantity,cost_basis,trade_side,quantity,trade_amount,commission_amount,stamp_duty_amount,slippage_amount,transaction_cost_amount,allocated_entry_fee_amount,cost_amount,gross_pnl_amount,profit_loss_amount,profit_loss_pct,cash_change_amount,requested_position_pct,cash_limited,lot_rounded,board_lot_size,selection_reason,trade_basis_score,trade_basis_reason,technical_alignment,ima_web_validation,structure_ratio,anchor_low,anchor_high,anchor_low_date,anchor_high_date,signal_type,anchor_pullback_low,anchor_pullback_low_date,gap_up
2025-04-21,sh.688019,安集科技,右侧买入,102.52,102.52,18.45,R27; 直接突破首仓; 价格突破21日收盘高点; intraday_breakout,exited,-0.0108,1800.0,102.52,买入,1800.0,184536.0,15.69,0.0,92.27,107.95,0.0,,,-107.95,-0.0585,-184643.95,20.0,False,True,200.0,基本面硬条件通过且多周期强度居前；20日强度+13.7%；60日强度+19.3%；120日强度+23.4%；距120日高点-0.6%；MA20/MA60同步上扬；收盘站上MA20；距离21日收盘高点3%以内,9.0,MA20/MA60同步上扬；收盘站上MA20；距离21日收盘高点3%以内,trade_ready,aligned,,,,,,,,,
2025-04-22,sh.688019,安集科技,突破次日未确认退出,102.48,102.48,-18.45,R27; 开盘未站上102.520; gap_stop,exited,-0.0272,-1800.0,102.52,卖出,1800.0,184464.0,15.68,92.23,92.23,200.14,107.95,184536.0,-72.0,-380.1,-0.2059,184263.86,,,,,,,,,,,,,,,,,,
2025-04-22,sh.605499,东鹏饮料,右侧买入,211.33,211.33,19.02,R28; 直接突破首仓; 价格突破21日收盘高点; intraday_breakout,exited,-0.0111,900.0,211.33,买入,900.0,190197.0,16.17,0.0,95.1,111.27,0.0,,,-111.27,-0.0585,-190308.27,20.0,False,True,100.0,基本面硬条件通过且多周期强度居前；20日强度+20.1%；60日强度+20.1%；120日强度+28.0%；距120日高点-0.6%；MA20/MA60同步上扬；收盘站上MA20；距离21日收盘高点3%以内,9.0,MA20/MA60同步上扬；收盘站上MA20；距离21日收盘高点3%以内,trade_ready,aligned,,,,,,,,,
2025-04-23,sh.605499,东鹏饮料,收盘条件退出,211.14,211.14,-19.02,R28; condition stop; 14:55/close proxy,exited,-0.0377,-900.0,211.33,卖出,900.0,190026.0,16.15,95.01,95.01,206.18,111.27,190197.0,-171.0,-488.44,-0.2567,189819.82,,,,,,,,,,,,,,,,,,
2025-04-23,sh.688578,艾力斯,右侧买入,88.99,88.99,19.58,R29; 直接突破首仓; 价格突破21日收盘高点; intraday_breakout,exited,-0.0115,2200.0,88.99,买入,2200.0,195778.0,16.64,0.0,97.89,114.53,0.0,,,-114.53,-0.0585,-195892.53,20.0,False,True,200.0,基本面硬条件通过且多周期强度居前；20日强度+16.0%；60日强度+29.5%；120日强度+57.2%；距120日高点-0.1%；MA20/MA60同步上扬；收盘站上MA20；距离21日收盘高点3%以内；多周期均量扣低走高,10.0,MA20/MA60同步上扬；收盘站上MA20；距离21日收盘高点3%以内；多周期均量扣低走高,trade_ready,aligned,,,,,,,,,
2025-04-24,sh.688578,艾力斯,突破次日未确认退出,85.11,85.11,-19.58,R29; 开盘未站上88.990; gap_stop,exited,-0.8739,-2200.0,88.99,卖出,2200.0,187242.0,15.92,93.62,93.62,203.16,114.53,195778.0,-8536.0,-8853.69,-4.5197,187038.84,,,,,,,,,,,,,,,,,,
2025-04-24,sh.605499,东鹏饮料,右侧买入,212.45,212.45,19.12,R30; 直接突破首仓; 价格突破21日收盘高点; intraday_breakout,exited,-0.0112,900.0,212.45,买入,900.0,191205.0,16.25,0.0,95.6,111.85,0.0,,,-111.85,-0.0585,-191316.85,20.0,False,True,100.0,基本面硬条件通过且多周期强度居前；20日强度+24.4%；60日强度+14.7%；120日强度+27.5%；距120日高点-0.6%；MA20/MA60同步上扬；收盘站上MA20；距离21日收盘高点3%以内,9.0,MA20/MA60同步上扬；收盘站上MA20；距离21日收盘高点3%以内,trade_ready,aligned,,,,,,,,,
2025-04-25,sh.605499,东鹏饮料,突破次日未确认退出,212.23,212.23,-19.12,R30; 开盘未站上212.450; gap_stop,exited,-0.0405,-900.0,212.45,卖出,900.0,191007.0,16.24,95.5,95.5,207.24,111.85,191205.0,-198.0,-517.1,-0.2703,190799.76,,,,,,,,,,,,,,,,,,
2025-04-25,sh.605499,东鹏饮料,右侧买入,212.45,212.45,19.12,R31; 直接突破首仓; 价格突破21日收盘高点; intraday_breakout,exited,-0.0112,900.0,212.45,买入,900.0,191205.0,16.25,0.0,95.6,111.85,0.0,,,-111.85,-0.0585,-191316.85,20.0,False,True,100.0,基本面硬条件通过且多周期强度居前；20日强度+22.5%；60日强度+13.8%；120日强度+29.0%；距120日高点-0.1%；MA20/MA60同步上扬；收盘站上MA20；距离21日收盘高点3%以内,9.0,MA20/MA60同步上扬；收盘站上MA20；距离21日收盘高点3%以内,trade_ready,aligned,,,,,,,,,
2025-04-28,sh.605499,东鹏饮料,突破次日未确认退出,209.11,209.11,-19.12,R31; 开盘未站上212.450; gap_stop,exited,-0.321,-900.0,212.45,卖出,900.0,188199.0,16.0,94.1,94.1,204.2,111.85,191205.0,-3006.0,-3322.05,-1.7364,187994.8,,,,,,,,,,,,,,,,,,
2025-04-28,sh.605499,东鹏饮料,右侧买入,212.45,212.45,19.12,R32; 直接突破首仓; 价格突破21日收盘高点; intraday_breakout,exited,-0.0112,900.0,212.45,买入,900.0,191205.0,16.25,0.0,95.6,111.85,0.0,,,-111.85,-0.0585,-191316.85,20.0,False,True,100.0,基本面硬条件通过且多周期强度居前；20日强度+18.0%；60日强度+15.4%；120日强度+27.0%；距120日高点-1.6%；MA20/MA60同步上扬；收盘站上MA20；距离21日收盘高点3%以内,9.0,MA20/MA60同步上扬；收盘站上MA20；距离21日收盘高点3%以内,trade_ready,aligned,,,,,,,,,
2025-04-29,sh.605499,东鹏饮料,突破次日未确认退出,210.68,210.68,-19.12,R32; 开盘未站上212.450; gap_stop,exited,-0.1799,-900.0,212.45,卖出,900.0,189612.0,16.12,94.81,94.81,205.73,111.85,191205.0,-1593.0,-1910.58,-0.9986,189406.27,,,,,,,,,,,,,,,,,,
2025-04-29,sh.605499,东鹏饮料,右侧买入,212.45,212.45,19.12,R33; 直接突破首仓; 价格突破21日收盘高点; intraday_breakout,exited,-0.0112,900.0,212.45,买入,900.0,191205.0,16.25,0.0,95.6,111.85,0.0,,,-111.85,-0.0585,-191316.85,20.0,False,True,100.0,基本面硬条件通过且多周期强度居前；20日强度+18.6%；60日强度+16.2%；120日强度+31.9%；距120日高点-0.9%；MA20/MA60同步上扬；收盘站上MA20；距离21日收盘高点3%以内,9.0,MA20/MA60同步上扬；收盘站上MA20；距离21日收盘高点3%以内,trade_ready,aligned,,,,,,,,,
2025-05-06,sh.605499,东鹏饮料,收盘条件退出,210.92,210.92,-19.12,R33; condition stop; 14:55/close proxy,exited,-0.1583,-900.0,212.45,卖出,900.0,189828.0,16.14,94.91,94.91,205.96,111.85,191205.0,-1377.0,-1694.82,-0.8859,189622.04,,,,,,,,,,,,,,,,,,
2025-05-06,sh.688608,恒玄科技,右侧买入,223.95,223.95,17.92,R34; 直接突破首仓; 价格突破21日收盘高点; gap_breakout,exited,-0.0105,800.0,223.95,买入,800.0,179160.0,15.23,0.0,89.58,104.81,0.0,,,-104.81,-0.0585,-179264.81,20.0,False,True,200.0,基本面硬条件通过且多周期强度居前；20日强度+12.2%；60日强度+11.8%；120日强度+110.4%；距120日高点+0.0%；MA20/MA60同步上扬；收盘站上MA20；距离21日收盘高点3%以内；多周期均量扣低走高,10.0,MA20/MA60同步上扬；收盘站上MA20；距离21日收盘高点3%以内；多周期均量扣低走高,trade_ready,aligned,,,,,,,,,
2025-05-07,sh.688608,恒玄科技,突破次日未确认退出,222.0,222.0,-17.92,R34; 开盘未站上223.930; gap_stop,exited,-0.1753,-800.0,223.95,卖出,800.0,177600.0,15.1,88.8,88.8,192.7,104.81,179160.0,-1560.0,-1857.5,-1.0362,177407.3,,,,,,,,,,,,,,,,,,
2025-05-07,sh.688608,恒玄科技,右侧买入,223.93,223.93,17.91,R35; 直接突破首仓; 价格突破21日收盘高点; intraday_breakout,exited,-0.0105,800.0,223.93,买入,800.0,179144.0,15.23,0.0,89.57,104.8,0.0,,,-104.8,-0.0585,-179248.8,20.0,False,True,200.0,基本面硬条件通过且多周期强度居前；20日强度+13.5%；60日强度+15.0%；120日强度+101.5%；距120日高点-1.4%；MA20/MA60同步上扬；收盘站上MA20；距离21日收盘高点3%以内；多周期均量扣低走高,10.0,MA20/MA60同步上扬；收盘站上MA20；距离21日收盘高点3%以内；多周期均量扣低走高,trade_ready,aligned,,,,,,,,,
2025-05-08,sh.688608,恒玄科技,突破次日未确认退出,219.46,219.46,-17.91,R35; 开盘未站上223.930; gap_stop,exited,-0.3766,-800.0,223.93,卖出,800.0,175568.0,14.92,87.78,87.78,190.49,104.8,179144.0,-3576.0,-3871.29,-2.1597,175377.51,,,,,,,,,,,,,,,,,,
2025-05-08,sh.688019,安集科技,右侧买入,110.97,110.97,19.97,R36; 直接突破首仓; 价格突破21日收盘高点; intraday_breakout,exited,-0.0117,1800.0,110.97,买入,1800.0,199746.0,16.98,0.0,99.87,116.85,0.0,,,-116.85,-0.0585,-199862.85,20.0,False,True,200.0,基本面硬条件通过且多周期强度居前；20日强度+14.4%；60日强度+21.5%；120日强度+13.4%；距120日高点-1.9%；MA20/MA60同步上扬；收盘站上MA20；距离21日收盘高点3%以内；多周期均量扣低走高,10.0,MA20/MA60同步上扬；收盘站上MA20；距离21日收盘高点3%以内；多周期均量扣低走高,trade_ready,aligned,,,,,,,,,
2025-05-09,sh.688019,安集科技,突破次日未确认退出,109.33,109.33,-19.97,R36; 开盘未站上110.970; gap_stop,exited,-0.3166,-1800.0,110.97,卖出,1800.0,196794.0,16.73,98.4,98.4,213.52,116.85,199746.0,-2952.0,-3282.37,-1.6423,196580.48,,,,,,,,,,,,,,,,,,
2025-05-09,sh.688128,中国电研,右侧买入,23.76,23.76,19.96,R37; 直接突破首仓; 价格突破21日收盘高点; intraday_breakout,watch,-0.0117,8400.0,23.76,买入,8400.0,199584.0,16.96,0.0,99.79,116.76,0.0,,,-116.76,-0.0585,-199700.76,20.0,False,True,200.0,基本价值线模型入选；MA20/MA60同步上扬；收盘站上MA20；距离21日收盘高点3%以内；基本面硬条件通过且多周期强度居前；20日强度+31.7%；60日强度+10.0%；120日强度+13.5%；距120日高点-1.6%；MA20/MA60同步上扬；收盘站上MA20；距离21日收盘高点3%以内,9.0,MA20/MA60同步上扬；收盘站上MA20；距离21日收盘高点3%以内,trade_ready,aligned,,,,,,,,,
2025-05-23,sh.688128,中国电研,收盘条件退出,23.59,23.59,-19.96,R37; condition stop; 14:55/close proxy,active,-0.1643,-8400.0,23.76,卖出,8400.0,198156.0,16.84,99.08,99.08,215.0,116.76,199584.0,-1428.0,-1759.76,-0.8812,197941.0,,,,,,,,,,,,,,,,,,
2025-05-23,sh.689009,九号公司,右侧买入,66.36,66.36,19.91,R38; 直接突破首仓; 价格突破21日收盘高点; gap_breakout,active,-0.0116,3000.0,66.36,买入,3000.0,199080.0,16.92,0.0,99.54,116.46,0.0,,,-116.46,-0.0585,-199196.46,20.0,False,True,100.0,基本面硬条件通过且多周期强度居前；20日强度+22.2%；60日强度+9.6%；120日强度+49.9%；距120日高点+0.0%；MA20/MA60同步上扬；收盘站上MA20；距离21日收盘高点3%以内；多周期均量扣低走高,10.0,MA20/MA60同步上扬；收盘站上MA20；距离21日收盘高点3%以内；多周期均量扣低走高,trade_ready,aligned,,,,,,,,,
2025-05-26,sh.689009,九号公司,突破次日未确认退出,64.07,64.07,-19.91,R38; 开盘未站上66.320; gap_stop,active,-0.7079,-3000.0,66.36,卖出,3000.0,192210.0,16.34,96.1,96.1,208.55,116.46,199080.0,-6870.0,-7195.01,-3.612,192001.45,,,,,,,,,,,,,,,,,,
2025-05-26,sz.002311,海大集团,右侧买入,56.98,56.98,19.94,R39; 直接突破首仓; 价格突破21日收盘高点; intraday_breakout,active,-0.0117,3500.0,56.98,买入,3500.0,199430.0,16.95,0.0,99.72,116.67,0.0,,,-116.67,-0.0585,-199546.67,20.0,False,True,100.0,基本价值线模型入选；MA20/MA60同步上扬；收盘站上MA20；距离21日收盘高点3%以内,9.0,MA20/MA60同步上扬；收盘站上MA20；距离21日收盘高点3%以内,trade_ready,aligned,,,,,,,,,
2025-06-12,sz.002311,海大集团,收盘条件退出,57.65,57.65,-19.94,R39; entry time condition; 14:55/close proxy,active,0.2126,-3500.0,56.98,卖出,3500.0,201775.0,17.15,100.89,100.89,218.93,116.67,199430.0,2345.0,2009.41,1.007,201556.07,,,,,,,,,,,,,,,,,,
2025-06-12,sz.300476,胜宏科技,右侧买入,106.15,106.15,19.11,R40; 直接突破首仓; 价格突破21日收盘高点; intraday_breakout,active,-0.0112,1800.0,106.15,买入,1800.0,191070.0,16.24,0.0,95.53,111.78,0.0,,,-111.78,-0.0585,-191181.78,20.0,False,True,100.0,基本面硬条件通过且多周期强度居前；20日强度+34.6%；60日强度+53.6%；120日强度+148.6%；距120日高点+0.0%；MA20/MA60同步上扬；收盘站上MA20；距离21日收盘高点3%以内；多周期均量扣低走高,10.0,MA20/MA60同步上扬；收盘站上MA20；距离21日收盘高点3%以内；多周期均量扣低走高,trade_ready,aligned,,,,,,,,,
2025-06-13,sz.300476,胜宏科技,突破次日未确认退出,104.88,104.88,-19.11,R40; 开盘未站上106.150; gap_stop,active,-0.2491,-1800.0,106.15,卖出,1800.0,188784.0,16.05,94.39,94.39,204.83,111.78,191070.0,-2286.0,-2602.61,-1.3613,188579.17,,,,,,,,,,,,,,,,,,
2025-06-13,sz.301061,匠心家居,右侧买入,56.49,56.49,19.77,R41; 直接突破首仓; 价格突破21日收盘高点; intraday_breakout,active,-0.0116,3500.0,56.49,买入,3500.0,197715.0,16.81,0.0,98.86,115.66,0.0,,,-115.66,-0.0585,-197830.66,20.0,False,True,100.0,基本面硬条件通过且多周期强度居前；20日强度+27.4%；60日强度+38.7%；120日强度+75.3%；距120日高点+0.0%；MA20/MA60同步上扬；收盘站上MA20；距离21日收盘高点3%以内；量能高于5/10日基准1.43倍；多周期均量扣低走高,12.0,MA20/MA60同步上扬；收盘站上MA20；距离21日收盘高点3%以内；量能高于5/10日基准1.43倍；多周期均量扣低走高,trade_ready,aligned,,,,,,,,,
2025-06-16,sz.301061,匠心家居,突破次日未确认退出,54.6,54.6,-19.77,R41; 开盘未站上56.490; gap_stop,active,-0.6822,-3500.0,56.49,卖出,3500.0,191100.0,16.24,95.55,95.55,207.34,115.66,197715.0,-6615.0,-6938.01,-3.507,190892.66,,,,,,,,,,,,,,,,,,
2025-06-16,sh.603129,春风动力,右侧买入,216.69,216.69,19.5,R42; 直接突破首仓; 价格突破21日收盘高点; intraday_breakout,active,-0.0114,900.0,216.69,买入,900.0,195021.0,16.58,0.0,97.51,114.09,0.0,,,-114.09,-0.0585,-195135.09,20.0,False,True,100.0,基本面硬条件通过且多周期强度居前；20日强度+28.8%；60日强度+26.0%；120日强度+52.6%；距120日高点+0.0%；MA20/MA60同步上扬；收盘站上MA20；距离21日收盘高点3%以内；量能高于5/10日基准1.37倍；多周期均量扣低走高,12.0,MA20/MA60同步上扬；收盘站上MA20；距离21日收盘高点3%以内；量能高于5/10日基准1.37倍；多周期均量扣低走高,trade_ready,aligned,,,,,,,,,
2025-06-17,sh.603129,春风动力,突破次日未确认退出,206.39,206.39,-19.5,R42; 开盘未站上216.690; gap_stop,active,-0.9472,-900.0,216.69,卖出,900.0,185751.0,15.79,92.88,92.88,201.54,114.09,195021.0,-9270.0,-9585.63,-4.9123,185549.46,,,,,,,,,,,,,,,,,,
2025-06-17,sz.300502,新易盛,右侧买入,76.33,76.33,19.85,R43; 直接突破首仓; 价格突破21日收盘高点; gap_breakout,active,-0.0116,2600.0,76.33,买入,2600.0,198458.0,16.87,0.0,99.23,116.1,0.0,,,-116.1,-0.0585,-198574.1,20.0,False,True,100.0,基本面硬条件通过且多周期强度居前；20日强度+26.5%；60日强度+56.8%；120日强度+15.4%；距120日高点+0.0%；MA20/MA60同步上扬；收盘站上MA20；距离21日收盘高点3%以内；量能高于5/10日基准1.26倍；多周期均量扣低走高,12.0,MA20/MA60同步上扬；收盘站上MA20；距离21日收盘高点3%以内；量能高于5/10日基准1.26倍；多周期均量扣低走高,trade_ready,aligned,,,,,,,,,
2025-06-30,sz.300502,新易盛,右侧买入,88.96,88.96,6.23,R44; 浮盈加仓33%; 价格突破21日收盘高点; gap_breakout,exited,-0.0036,700.0,88.96,买入,700.0,62272.0,5.29,0.0,31.14,36.43,0.0,,,-36.43,-0.0585,-62308.43,6.615266666666667,False,True,100.0,基本面硬条件通过且多周期强度居前；20日强度+41.3%；60日强度+81.9%；120日强度+41.9%；距120日高点+0.0%；MA20/MA60同步上扬；收盘站上MA20；距离21日收盘高点3%以内；量能高于5/10日基准1.34倍；多周期均量扣低走高,12.0,MA20/MA60同步上扬；收盘站上MA20；距离21日收盘高点3%以内；量能高于5/10日基准1.34倍；多周期均量扣低走高,trade_ready,aligned,,,,,,,,,
2025-07-09,sz.301061,匠心家居,右侧买入,67.34,67.34,19.53,R45; 直接突破首仓; 价格突破21日收盘高点; intraday_breakout,watch,-0.0114,2900.0,67.34,买入,2900.0,195286.0,16.6,0.0,97.64,114.24,0.0,,,-114.24,-0.0585,-195400.24,20.0,False,True,100.0,基本价值线模型入选；MA20/MA60同步上扬；收盘站上MA20；距离21日收盘高点3%以内；多周期均量扣低走高；基本面硬条件通过且多周期强度居前；20日强度+25.0%；60日强度+123.0%；120日强度+96.4%；距120日高点+0.0%；MA20/MA60同步上扬；收盘站上MA20；距离21日收盘高点3%以内；多周期均量扣低走高,10.0,MA20/MA60同步上扬；收盘站上MA20；距离21日收盘高点3%以内；多周期均量扣低走高,trade_ready,aligned,,,,,,,,,
2025-07-10,sz.301061,匠心家居,收盘条件退出,65.91,65.91,-19.53,R45; condition stop; 14:55/close proxy,watch,-0.4354,-2900.0,67.34,卖出,2900.0,191139.0,16.25,95.57,95.57,207.39,114.24,195286.0,-4147.0,-4468.63,-2.2869,190931.61,,,,,,,,,,,,,,,,,,
2025-07-10,sz.300308,中际旭创,右侧买入,146.2,146.2,19.01,R46; 直接突破首仓; 价格突破21日收盘高点; gap_breakout,watch,-0.0111,1300.0,146.2,买入,1300.0,190060.0,16.16,0.0,95.03,111.19,0.0,,,-111.19,-0.0585,-190171.19,20.0,False,True,100.0,基本面硬条件通过且多周期强度居前；20日强度+35.1%；60日强度+88.3%；120日强度+13.7%；距120日高点-0.4%；MA20/MA60同步上扬；收盘站上MA20；距离21日收盘高点3%以内；多周期均量扣低走高,10.0,MA20/MA60同步上扬；收盘站上MA20；距离21日收盘高点3%以内；多周期均量扣低走高,trade_ready,aligned,,,,,,,,,
2025-07-11,sz.300308,中际旭创,收盘条件退出,144.96,144.96,-19.01,R46; condition stop; 14:55/close proxy,active,-0.1816,-1300.0,146.2,卖出,1300.0,188448.0,16.02,94.22,94.22,204.47,111.19,190060.0,-1612.0,-1927.65,-1.0136,188243.53,,,,,,,,,,,,,,,,,,
2025-07-11,sz.300274,阳光电源,右侧买入,75.59,75.59,19.65,R47; 直接突破首仓; 价格突破21日收盘高点; intraday_breakout,active,-0.0115,2600.0,75.59,买入,2600.0,196534.0,16.71,0.0,98.27,114.97,0.0,,,-114.97,-0.0585,-196648.97,20.0,False,True,100.0,基本面硬条件通过且多周期强度居前；20日强度+21.1%；60日强度+34.7%；120日强度+6.8%；距120日高点+0.0%；MA20/MA60同步上扬；收盘站上MA20；距离21日收盘高点3%以内；量能高于5/10日基准1.75倍；多周期均量扣低走高,12.0,MA20/MA60同步上扬；收盘站上MA20；距离21日收盘高点3%以内；量能高于5/10日基准1.75倍；多周期均量扣低走高,trade_ready,aligned,,,,,,,,,
2025-07-14,sz.300274,阳光电源,突破次日未确认退出,75.06,75.06,-19.65,R47; 开盘未站上75.590; gap_stop,active,-0.159,-2600.0,75.59,卖出,2600.0,195156.0,16.59,97.58,97.58,211.74,114.97,196534.0,-1378.0,-1704.72,-0.8669,194944.26,,,,,,,,,,,,,,,,,,
2025-07-14,sz.300308,中际旭创,右侧买入,146.27,146.27,19.02,R48; 直接突破首仓; 价格突破21日收盘高点; intraday_breakout,active,-0.0111,1300.0,146.27,买入,1300.0,190151.0,16.16,0.0,95.08,111.24,0.0,,,-111.24,-0.0585,-190262.24,20.0,False,True,100.0,基本面硬条件通过且多周期强度居前；20日强度+25.0%；60日强度+78.9%；120日强度+20.0%；距120日高点-0.9%；MA20/MA60同步上扬；收盘站上MA20；距离21日收盘高点3%以内,9.0,MA20/MA60同步上扬；收盘站上MA20；距离21日收盘高点3%以内,trade_ready,aligned,,,,,,,,,
2025-07-16,sz.301061,匠心家居,右侧买入,69.77,69.77,19.54,R49; 直接突破首仓; 价格突破21日收盘高点; gap_breakout,active,-0.0114,2800.0,69.77,买入,2800.0,195356.0,16.61,0.0,97.68,114.28,0.0,,,-114.28,-0.0585,-195470.28,20.0,False,True,100.0,基本价值线模型入选；MA20/MA60同步上扬；收盘站上MA20；距离21日收盘高点3%以内；量能高于5/10日基准1.27倍；多周期均量扣低走高；基本面硬条件通过且多周期强度居前；20日强度+26.2%；60日强度+109.0%；120日强度+78.1%；距120日高点+0.0%；MA20/MA60同步上扬；收盘站上MA20；距离21日收盘高点3%以内；量能高于5/10日基准1.27倍；多周期均量扣低走高,12.0,MA20/MA60同步上扬；收盘站上MA20；距离21日收盘高点3%以内；量能高于5/10日基准1.27倍；多周期均量扣低走高,trade_ready,aligned,,,,,,,,,
2025-07-16,sz.300502,新易盛,右侧买入,115.36,115.36,8.08,R50; 浮盈加仓33%; 价格突破21日收盘高点; gap_breakout,active,-0.0047,700.0,115.36,买入,700.0,80752.0,6.86,0.0,40.38,47.24,0.0,,,-47.24,-0.0585,-80799.24,8.691,False,True,100.0,基本面硬条件通过且多周期强度居前；20日强度+46.6%；60日强度+194.1%；120日强度+100.2%；距120日高点+0.0%；MA20/MA60同步上扬；收盘站上MA20；距离21日收盘高点3%以内；量能高于5/10日基准1.32倍；多周期均量扣低走高,12.0,MA20/MA60同步上扬；收盘站上MA20；距离21日收盘高点3%以内；量能高于5/10日基准1.32倍；多周期均量扣低走高,trade_ready,aligned,,,,,,,,,
2025-07-16,sz.300308,中际旭创,右侧买入,179.4,179.4,5.38,R51; 浮盈加仓33%; 价格突破21日收盘高点; gap_breakout,active,-0.0032,300.0,179.4,买入,300.0,53820.0,5.0,0.0,26.91,31.91,0.0,,,-31.91,-0.0593,-53851.91,6.338366666666666,True,False,100.0,基本面硬条件通过且多周期强度居前；20日强度+47.0%；60日强度+125.0%；120日强度+58.4%；距120日高点+0.0%；MA20/MA60同步上扬；收盘站上MA20；距离21日收盘高点3%以内；量能高于5/10日基准2.22倍；多周期均量扣低走高,12.0,MA20/MA60同步上扬；收盘站上MA20；距离21日收盘高点3%以内；量能高于5/10日基准2.22倍；多周期均量扣低走高,trade_ready,aligned,,,,,,,,,
2025-07-17,sz.300308,中际旭创,突破次日未确认退出,168.82,168.82,-5.38,R51; 开盘未站上174.420; gap_stop,active,-0.323,-300.0,179.4,卖出,300.0,50646.0,5.0,25.32,25.32,55.65,31.91,53820.0,-3174.0,-3261.56,-6.0565,50590.35,,,,,,,,,,,,,,,,,,
2025-07-17,sz.301061,匠心家居,突破次日未确认退出,68.57,68.57,-19.54,R49; 开盘未站上69.110; gap_stop,active,-0.3568,-2800.0,69.77,卖出,2800.0,191996.0,16.32,96.0,96.0,208.32,114.28,195356.0,-3360.0,-3682.6,-1.884,191787.68,,,,,,,,,,,,,,,,,,
2025-07-17,sz.301061,匠心家居,右侧买入,69.11,69.11,19.35,R52; 直接突破首仓; 价格突破21日收盘高点; intraday_breakout,active,-0.0113,2800.0,69.11,买入,2800.0,193508.0,16.45,0.0,96.75,113.2,0.0,,,-113.2,-0.0585,-193621.2,20.0,False,True,100.0,基本价值线模型入选；MA20/MA60同步上扬；收盘站上MA20；距离21日收盘高点3%以内；多周期均量扣低走高；基本面硬条件通过且多周期强度居前；20日强度+26.0%；60日强度+105.3%；120日强度+73.7%；距120日高点-0.8%；MA20/MA60同步上扬；收盘站上MA20；距离21日收盘高点3%以内；多周期均量扣低走高,10.0,MA20/MA60同步上扬；收盘站上MA20；距离21日收盘高点3%以内；多周期均量扣低走高,trade_ready,aligned,,,,,,,,,
2025-07-17,sz.300308,中际旭创,右侧买入,174.42,174.42,5.23,R53; 浮盈加仓33%; 价格突破21日收盘高点; intraday_breakout,active,-0.0031,300.0,174.42,买入,300.0,52326.0,5.0,0.0,26.16,31.16,0.0,,,-31.16,-0.0596,-52357.16,6.338366666666666,True,False,100.0,基本面硬条件通过且多周期强度居前；20日强度+37.1%；60日强度+120.9%；120日强度+49.9%；距120日高点-2.3%；MA20/MA60同步上扬；收盘站上MA20；距离21日收盘高点3%以内；量能高于5/10日基准1.83倍；多周期均量扣低走高,12.0,MA20/MA60同步上扬；收盘站上MA20；距离21日收盘高点3%以内；量能高于5/10日基准1.83倍；多周期均量扣低走高,trade_ready,aligned,,,,,,,,,
2025-07-18,sz.301061,匠心家居,突破次日未确认退出,68.6,68.6,-19.35,R52; 开盘未站上69.110; gap_stop,active,-0.1636,-2800.0,69.11,卖出,2800.0,192080.0,16.33,96.04,96.04,208.41,113.2,193508.0,-1428.0,-1749.61,-0.9036,191871.59,,,,,,,,,,,,,,,,,,
2025-07-18,sz.301061,匠心家居,右侧买入,69.11,69.11,18.66,R54; 直接突破首仓; 价格突破21日收盘高点; intraday_breakout,active,-0.0109,2700.0,69.11,买入,2700.0,186597.0,15.86,0.0,93.3,109.16,0.0,,,-109.16,-0.0585,-186706.16,20.0,True,False,100.0,基本价值线模型入选；MA20/MA60同步上扬；收盘站上MA20；距离21日收盘高点3%以内；多周期均量扣低走高；基本面硬条件通过且多周期强度居前；20日强度+27.5%；60日强度+102.5%；120日强度+68.2%；距120日高点-0.8%；MA20/MA60同步上扬；收盘站上MA20；距离21日收盘高点3%以内；多周期均量扣低走高,10.0,MA20/MA60同步上扬；收盘站上MA20；距离21日收盘高点3%以内；多周期均量扣低走高,trade_ready,aligned,,,,,,,,,
2025-07-21,sz.301061,匠心家居,突破次日未确认退出,67.72,67.72,-18.66,R54; 开盘未站上69.110; gap_stop,active,-0.3951,-2700.0,69.11,卖出,2700.0,182844.0,15.54,91.42,91.42,198.39,109.16,186597.0,-3753.0,-4060.54,-2.1748,182645.61,,,,,,,,,,,,,,,,,,
2025-07-21,sz.300502,新易盛,右侧买入,131.85,131.85,10.55,R55; 浮盈加仓33%; 价格突破21日收盘高点; gap_breakout,active,-0.0062,800.0,131.85,买入,800.0,105480.0,8.97,0.0,52.74,61.71,0.0,,,-61.71,-0.0585,-105541.71,11.382733333333334,False,True,100.0,基本面硬条件通过且多周期强度居前；20日强度+65.7%；60日强度+214.8%；120日强度+115.9%；距120日高点-0.6%；MA20/MA60同步上扬；收盘站上MA20；距离21日收盘高点3%以内；多周期均量扣低走高,10.0,MA20/MA60同步上扬；收盘站上MA20；距离21日收盘高点3%以内；多周期均量扣低走高,trade_ready,aligned,,,,,,,,,
