date,code,name,action,price,execution_price,position_change_pct,reason,phase,realized_account_pct,execution_quantity,cost_basis,trade_side,quantity,trade_amount,commission_amount,stamp_duty_amount,slippage_amount,transaction_cost_amount,allocated_entry_fee_amount,cost_amount,gross_pnl_amount,profit_loss_amount,profit_loss_pct,cash_change_amount,requested_position_pct,cash_limited,lot_rounded,board_lot_size,selection_reason,trade_basis_score,trade_basis_reason,technical_alignment,ima_web_validation,structure_ratio,anchor_low,anchor_high,anchor_low_date,anchor_high_date
2025-11-05,sh.603979,金诚信,右侧买入,60.38,60.38,19.93,R58; 33未上行首仓; 上涨波段62.5%拉回支撑; 共振=MA60; gap_or_open_fill,active,-0.0117,3300.0,60.38,买入,3300.0,199254.0,16.94,0.0,99.63,116.56,0.0,,,-116.56,-0.0585,-199370.56,20.0,False,True,100.0,基本价值线模型入选；MA20/MA60同步上扬,4.0,MA20/MA60同步上扬,watch,aligned,0.625,38.1,75.51,2025-02-06,2025-10-09
2025-11-18,sh.603979,金诚信,收盘条件退出,60.73,60.73,-19.93,R58; condition stop; 14:55/close proxy,active,0.0938,-3300.0,60.38,卖出,3300.0,200409.0,17.03,100.2,100.2,217.44,116.56,199254.0,1155.0,820.99,0.4118,200191.56,,,,,,,,,,,,,,
2025-11-18,sh.603296,华勤技术,右侧买入,62.105,62.105,19.87,R59; 直接突破首仓; 上涨波段50%有效跌破后重新突破; intraday_breakout,active,-0.0116,3200.0,62.105,买入,3200.0,198736.0,16.89,0.0,99.37,116.26,0.0,,,-116.26,-0.0585,-198852.26,20.0,False,True,100.0,基本价值线模型入选；多周期均量扣低走高,1.0,多周期均量扣低走高,fundamental_only,needs_price_confirmation,0.5,45.8,78.41,2025-01-14,2025-09-25
2025-11-19,sh.603296,华勤技术,突破次日未确认退出,60.76,60.76,-19.87,R59; 开盘未站上62.105; gap_stop,active,-0.4515,-3200.0,62.105,卖出,3200.0,194432.0,16.53,97.22,97.22,210.96,116.26,198736.0,-4304.0,-4631.22,-2.329,194221.04,,,,,,,,,,,,,,
2025-11-19,sh.603979,金诚信,右侧买入,60.99,60.99,19.52,R60; 直接突破首仓; 上涨波段50%有效跌破后重新突破; intraday_breakout,active,-0.0114,3200.0,60.99,买入,3200.0,195168.0,16.59,0.0,97.58,114.17,0.0,,,-114.17,-0.0585,-195282.17,20.0,False,True,100.0,基本价值线模型入选；基本面入选，等待价格/量能买点,0.0,基本面入选，等待价格/量能买点,fundamental_only,needs_price_confirmation,0.5,46.47,75.51,2025-08-01,2025-10-09
2025-11-21,sh.603979,金诚信,收盘条件退出,59.2,59.2,-19.52,R60; condition stop; 14:55/close proxy,active,-0.5934,-3200.0,60.99,卖出,3200.0,189440.0,16.1,94.72,94.72,205.54,114.17,195168.0,-5728.0,-6047.72,-3.0969,189234.46,,,,,,,,,,,,,,
2025-11-21,sh.603296,华勤技术,右侧买入,60.43,60.43,19.94,R61; 33未上行首仓; 上涨波段50.0%拉回支撑; 共振=MA5; gap_or_open_fill,active,-0.0117,3300.0,60.43,买入,3300.0,199419.0,16.95,0.0,99.71,116.66,0.0,,,-116.66,-0.0585,-199535.66,20.0,False,True,100.0,基本价值线模型入选；多周期均量扣低走高,1.0,多周期均量扣低走高,fundamental_only,needs_price_confirmation,0.5,44.41,78.41,2025-04-29,2025-09-25
2025-11-24,sh.603296,华勤技术,收盘条件退出,61.0,61.0,-19.94,R61; condition stop; 14:55/close proxy,active,0.1663,-3300.0,60.43,卖出,3300.0,201300.0,17.11,100.65,100.65,218.41,116.66,199419.0,1881.0,1545.93,0.7748,201081.59,,,,,,,,,,,,,,
2025-11-24,sh.603979,金诚信,右侧买入,60.215,60.215,19.87,R62; 直接突破首仓; 上涨波段50%有效跌破后重新突破; intraday_breakout,active,-0.0116,3300.0,60.215,买入,3300.0,198709.5,16.89,0.0,99.35,116.25,0.0,,,-116.25,-0.0585,-198825.75,20.0,False,True,100.0,基本价值线模型入选；量能高于5/10日基准1.20倍；多周期均量扣低走高,3.0,量能高于5/10日基准1.20倍；多周期均量扣低走高,fundamental_only,needs_price_confirmation,0.5,44.92,75.51,2025-07-16,2025-10-09
2025-11-28,sh.603979,金诚信,收盘条件退出,62.56,62.56,-19.87,R62; entry time condition; 14:55/close proxy,exited,0.7515,-3300.0,60.215,卖出,3300.0,206448.0,17.55,103.22,103.22,224.0,116.25,198709.5,7738.5,7398.26,3.721,206224.0,,,,,,,,,,,,,,
2025-11-28,sh.603296,华勤技术,右侧买入,61.4,61.4,19.65,"R63; 33未上行首仓; 上涨波段50.0%拉回支撑; 共振=MA5,MA10; intraday_cross",exited,-0.0115,3200.0,61.4,买入,3200.0,196480.0,16.7,0.0,98.24,114.94,0.0,,,-114.94,-0.0585,-196594.94,20.0,False,True,100.0,基本价值线模型入选；基本面入选，等待价格/量能买点,0.0,基本面入选，等待价格/量能买点,fundamental_only,needs_price_confirmation,0.5,44.41,78.39,2025-04-29,2025-10-30
2025-12-04,sh.603296,华勤技术,收盘条件退出,62.92,62.92,-19.65,R63; entry time condition; 14:55/close proxy,exited,0.4646,-3200.0,61.4,卖出,3200.0,201344.0,17.11,100.67,100.67,218.46,114.94,196480.0,4864.0,4530.6,2.3045,201125.54,,,,,,,,,,,,,,
2025-12-04,sh.603236,移远通信,右侧买入,63.325,63.324999999999996,19.63,"R64; 33未上行首仓; 上涨波段75.0%拉回支撑; 共振=MA5,MA10,MA20; intraday_cross",exited,-0.0115,3100.0,63.324999999999996,买入,3100.0,196307.5,16.69,0.0,98.15,114.84,0.0,,,-114.84,-0.0585,-196422.34,20.0,False,True,100.0,基本价值线模型入选；收盘站上MA20；多周期均量扣低走高,3.0,收盘站上MA20；多周期均量扣低走高,fundamental_only,needs_price_confirmation,0.75,49.48,67.94,2025-05-30,2025-12-01
2025-12-10,sh.603236,移远通信,收盘条件退出,65.28,65.28,-19.63,R64; entry time condition; 14:55/close proxy,exited,0.5841,-3100.0,63.324999999999996,卖出,3100.0,202368.0,17.2,101.18,101.18,219.57,114.84,196307.5,6060.5,5726.09,2.9152,202148.43,,,,,,,,,,,,,,
2025-12-10,sz.002048,宁波华翔,右侧买入,29.775,29.775,19.95,R65; 直接突破首仓; 上涨波段50%有效跌破后重新突破; intraday_breakout,exited,-0.0117,6700.0,29.775,买入,6700.0,199492.5,16.96,0.0,99.75,116.7,0.0,,,-116.7,-0.0585,-199609.2,20.0,False,True,100.0,基本价值线模型入选；收盘站上MA20；量能高于5/10日基准2.00倍；多周期均量扣低走高,5.0,收盘站上MA20；量能高于5/10日基准2.00倍；多周期均量扣低走高,watch,aligned,0.5,19.33,40.22,2025-08-04,2025-09-30
2025-12-11,sz.002048,宁波华翔,收盘条件退出,28.74,28.74,-19.95,R65; condition stop; 14:55/close proxy,exited,-0.7143,-6700.0,29.775,卖出,6700.0,192558.0,16.37,96.28,96.28,208.93,116.7,199492.5,-6934.5,-7260.13,-3.6372,192349.07,,,,,,,,,,,,,,
2025-12-11,sh.603766,隆鑫通用,右侧买入,15.24,15.24,19.96,R66; 直接突破首仓; 价格突破21日收盘高点; intraday_breakout,exited,-0.0117,13100.0,15.24,买入,13100.0,199644.0,16.97,0.0,99.82,116.79,0.0,,,-116.79,-0.0585,-199760.79,20.0,False,True,100.0,基本价值线模型入选；MA20/MA60同步上扬；收盘站上MA20；距离21日收盘高点3%以内；多周期均量扣低走高,10.0,MA20/MA60同步上扬；收盘站上MA20；距离21日收盘高点3%以内；多周期均量扣低走高,trade_ready,aligned,,,,,
2025-12-12,sh.603766,隆鑫通用,突破次日未确认退出,15.02,15.02,-19.96,R66; 开盘未站上15.240; gap_stop,exited,-0.3095,-13100.0,15.24,卖出,13100.0,196762.0,16.72,98.38,98.38,213.49,116.79,199644.0,-2882.0,-3212.28,-1.6081,196548.51,,,,,,,,,,,,,,
2025-12-12,sh.603236,移远通信,右侧买入,63.325,63.324999999999996,19.63,R67; 33未上行首仓; 上涨波段75.0%拉回支撑; 共振=MA20; intraday_cross,exited,-0.0115,3100.0,63.324999999999996,买入,3100.0,196307.5,16.69,0.0,98.15,114.84,0.0,,,-114.84,-0.0585,-196422.34,20.0,False,True,100.0,基本价值线模型入选；MA20上扬；收盘站上MA20,4.0,MA20上扬；收盘站上MA20,watch,aligned,0.75,49.48,67.94,2025-05-30,2025-12-01
2025-12-16,sh.603236,移远通信,收盘条件退出,63.24,63.24,-19.63,R67; condition stop; 14:55/close proxy,exited,-0.0476,-3100.0,63.324999999999996,卖出,3100.0,196044.0,16.66,98.02,98.02,212.71,114.84,196307.5,-263.5,-591.05,-0.3009,195831.29,,,,,,,,,,,,,,
2025-12-16,sz.000333,美的集团,右侧买入,76.075,76.075,19.78,R68; 33未上行首仓; 上扬MA20/MA60结构回踩20日均线; intraday_cross,exited,-0.0116,2600.0,76.075,买入,2600.0,197795.0,16.81,0.0,98.9,115.71,0.0,,,-115.71,-0.0585,-197910.71,20.0,False,True,100.0,基本价值线模型入选；MA20/MA60同步上扬；收盘站上MA20；距离21日收盘高点3%以内；多周期均量扣低走高,10.0,MA20/MA60同步上扬；收盘站上MA20；距离21日收盘高点3%以内；多周期均量扣低走高,trade_ready,aligned,,,,,
2025-12-18,sz.000333,美的集团,收盘条件退出,76.05,76.05,-19.78,R68; condition stop; 14:55/close proxy,exited,-0.028,-2600.0,76.075,卖出,2600.0,197730.0,16.81,98.87,98.87,214.54,115.71,197795.0,-65.0,-395.25,-0.1997,197515.46,,,,,,,,,,,,,,
2025-12-18,sz.000960,锡业股份,右侧买入,26.76,26.76,19.8,R69; 直接突破首仓; 价格突破21日收盘高点; intraday_breakout,exited,-0.0116,7400.0,26.76,买入,7400.0,198024.0,16.83,0.0,99.01,115.84,0.0,,,-115.84,-0.0585,-198139.84,20.0,False,True,100.0,基本价值线模型入选；MA20/MA60同步上扬；收盘站上MA20；距离21日收盘高点3%以内,9.0,MA20/MA60同步上扬；收盘站上MA20；距离21日收盘高点3%以内,trade_ready,aligned,,,,,
2025-12-19,sz.000960,锡业股份,突破次日未确认退出,26.68,26.68,-19.8,R69; 开盘未站上26.760; gap_stop,exited,-0.0806,-7400.0,26.76,卖出,7400.0,197432.0,16.78,98.72,98.72,214.21,115.84,198024.0,-592.0,-922.06,-0.4654,197217.79,,,,,,,,,,,,,,
2025-12-19,sz.002056,横店东磁,右侧买入,19.495,19.495,19.88,R70; 直接突破首仓; 上涨波段50%有效跌破后重新突破; intraday_breakout,exited,-0.0116,10200.0,19.495,买入,10200.0,198849.0,16.9,0.0,99.42,116.33,0.0,,,-116.33,-0.0585,-198965.33,20.0,False,True,100.0,基本价值线模型入选；收盘站上MA20；距离21日收盘高点3%以内,5.0,收盘站上MA20；距离21日收盘高点3%以内,watch,aligned,0.5,16.51,22.48,2025-09-23,2025-10-14
2025-12-22,sz.002056,横店东磁,突破次日未确认退出,19.39,19.39,-19.88,R70; 开盘未站上19.495; gap_stop,exited,-0.1286,-10200.0,19.495,卖出,10200.0,197778.0,16.81,98.89,98.89,214.59,116.33,198849.0,-1071.0,-1401.92,-0.7046,197563.41,,,,,,,,,,,,,,
2025-12-22,sz.002056,横店东磁,右侧买入,19.495,19.495,19.88,R71; 直接突破首仓; 上涨波段50%有效跌破后重新突破; intraday_breakout,exited,-0.0116,10200.0,19.495,买入,10200.0,198849.0,16.9,0.0,99.42,116.33,0.0,,,-116.33,-0.0585,-198965.33,20.0,False,True,100.0,基本价值线模型入选；收盘站上MA20；距离21日收盘高点3%以内；多周期均量扣低走高,6.0,收盘站上MA20；距离21日收盘高点3%以内；多周期均量扣低走高,watch,aligned,0.5,16.51,22.48,2025-09-23,2025-10-14
2025-12-23,sz.002056,横店东磁,突破次日未确认退出,19.46,19.46,-19.88,R71; 开盘未站上19.495; gap_stop,exited,-0.0572,-10200.0,19.495,卖出,10200.0,198492.0,16.87,99.25,99.25,215.36,116.33,198849.0,-357.0,-688.69,-0.3461,198276.64,,,,,,,,,,,,,,
2025-12-23,sz.002056,横店东磁,右侧买入,19.495,19.495,19.88,R72; 直接突破首仓; 上涨波段50%有效跌破后重新突破; intraday_breakout,exited,-0.0116,10200.0,19.495,买入,10200.0,198849.0,16.9,0.0,99.42,116.33,0.0,,,-116.33,-0.0585,-198965.33,20.0,False,True,100.0,基本价值线模型入选；MA20/MA60同步上扬；收盘站上MA20；距离21日收盘高点3%以内,9.0,MA20/MA60同步上扬；收盘站上MA20；距离21日收盘高点3%以内,trade_ready,aligned,0.5,16.51,22.48,2025-09-23,2025-10-14
2025-12-24,sz.002056,横店东磁,突破次日未确认退出,19.48,19.48,-19.88,R72; 开盘未站上19.495; gap_stop,exited,-0.0369,-10200.0,19.495,卖出,10200.0,198696.0,16.89,99.35,99.35,215.59,116.33,198849.0,-153.0,-484.91,-0.2437,198480.41,,,,,,,,,,,,,,
2025-12-24,sz.002056,横店东磁,右侧买入,19.495,19.495,19.88,R73; 直接突破首仓; 上涨波段50%有效跌破后重新突破; intraday_breakout,exited,-0.0116,10200.0,19.495,买入,10200.0,198849.0,16.9,0.0,99.42,116.33,0.0,,,-116.33,-0.0585,-198965.33,20.0,False,True,100.0,基本价值线模型入选；MA20/MA60同步上扬；收盘站上MA20；距离21日收盘高点3%以内,9.0,MA20/MA60同步上扬；收盘站上MA20；距离21日收盘高点3%以内,trade_ready,aligned,0.5,16.51,22.48,2025-09-23,2025-10-14
2025-12-25,sz.002056,横店东磁,收盘条件退出,19.07,19.07,-19.88,R73; condition stop; 14:55/close proxy,exited,-0.4546,-10200.0,19.495,卖出,10200.0,194514.0,16.53,97.26,97.26,211.05,116.33,198849.0,-4335.0,-4662.37,-2.3433,194302.95,,,,,,,,,,,,,,
2025-12-25,sh.688187,时代电气,右侧买入,50.99,50.989999999999995,19.38,R74; 直接突破首仓; 上涨波段50%有效跌破后重新突破; intraday_breakout,exited,-0.0113,3800.0,50.989999999999995,买入,3800.0,193762.0,16.47,0.0,96.88,113.35,0.0,,,-113.35,-0.0585,-193875.35,20.0,False,True,200.0,基本价值线模型入选；收盘站上MA20；距离21日收盘高点3%以内；量能高于5/10日基准1.42倍；多周期均量扣低走高,8.0,收盘站上MA20；距离21日收盘高点3%以内；量能高于5/10日基准1.42倍；多周期均量扣低走高,trade_ready,aligned,0.5,43.55,58.43,2025-03-11,2025-10-16
2025-12-26,sh.688187,时代电气,突破次日未确认退出,50.83,50.83,-19.38,R74; 开盘未站上50.990; gap_stop,exited,-0.0818,-3800.0,50.989999999999995,卖出,3800.0,193154.0,16.42,96.58,96.58,209.57,113.35,193762.0,-608.0,-930.92,-0.4802,192944.43,,,,,,,,,,,,,,
2025-12-26,sz.002056,横店东磁,右侧买入,19.495,19.495,19.88,R75; 直接突破首仓; 上涨波段50%有效跌破后重新突破; intraday_breakout,watch,-0.0116,10200.0,19.495,买入,10200.0,198849.0,16.9,0.0,99.42,116.33,0.0,,,-116.33,-0.0585,-198965.33,20.0,False,True,100.0,基本价值线模型入选；MA20/MA60同步上扬；收盘站上MA20；距离21日收盘高点3%以内；量能高于5/10日基准1.66倍；多周期均量扣低走高,12.0,MA20/MA60同步上扬；收盘站上MA20；距离21日收盘高点3%以内；量能高于5/10日基准1.66倍；多周期均量扣低走高,trade_ready,aligned,0.5,16.51,22.48,2025-09-23,2025-10-14
2025-12-30,sz.002056,横店东磁,收盘条件退出,19.36,19.36,-19.88,R75; condition stop; 14:55/close proxy,active,-0.1591,-10200.0,19.495,卖出,10200.0,197472.0,16.79,98.74,98.74,214.26,116.33,198849.0,-1377.0,-1707.58,-0.8582,197257.74,,,,,,,,,,,,,,
2025-12-30,sh.600989,宝丰能源,右侧买入,18.74,18.74,19.86,R76; 直接突破首仓; 价格突破21日收盘高点; intraday_breakout,active,-0.0116,10600.0,18.74,买入,10600.0,198644.0,16.88,0.0,99.32,116.21,0.0,,,-116.21,-0.0585,-198760.21,20.0,False,True,100.0,基本价值线模型入选；MA20/MA60同步上扬；收盘站上MA20；距离21日收盘高点3%以内；量能高于5/10日基准1.43倍；多周期均量扣低走高,12.0,MA20/MA60同步上扬；收盘站上MA20；距离21日收盘高点3%以内；量能高于5/10日基准1.43倍；多周期均量扣低走高,trade_ready,aligned,,,,,
2026-01-27,sh.600989,宝丰能源,右侧买入,22.48,22.48,6.52,R77; 浮盈加仓33%; 价格突破21日收盘高点; gap_breakout,active,-0.0038,2900.0,22.48,买入,2900.0,65192.0,5.54,0.0,32.6,38.14,0.0,,,-38.14,-0.0585,-65230.14,6.621466666666665,False,True,100.0,基本价值线模型入选；MA20/MA60同步上扬；收盘站上MA20；距离21日收盘高点3%以内；多周期均量扣低走高,10.0,MA20/MA60同步上扬；收盘站上MA20；距离21日收盘高点3%以内；多周期均量扣低走高,trade_ready,aligned,,,,,
2026-01-28,sh.600989,宝丰能源,突破次日未确认退出,22.45,22.45,-6.52,R77; 开盘未站上22.470; gap_stop,active,-0.0158,-2900.0,22.48,卖出,2900.0,65105.0,5.53,32.55,32.55,70.64,38.14,65192.0,-87.0,-195.78,-0.3001,65034.36,,,,,,,,,,,,,,
2026-01-28,sz.300274,阳光电源,统一分仓收盘止盈1份,152.17,152.17,-3.9,14:55/close proxy,active,2.1786,-400.0,97.54,卖出,400.0,60868.0,5.17,30.43,30.43,66.04,22.82,39016.0,21852.0,21763.13,55.7474,60801.96,,,,,,,,,,,,,,
2026-02-02,sh.600989,宝丰能源,统一分仓收盘止盈2份,21.36,21.36,-7.87,14:55/close proxy,active,1.0907,-4200.0,18.74,卖出,4200.0,89712.0,7.63,44.86,44.86,97.34,46.04,78708.0,11004.0,10860.62,13.7906,89614.66,,,,,,,,,,,,,,
2026-02-12,sh.600989,宝丰能源,右侧买入,23.5,23.5,4.0,R78; 浮盈加仓33%; 价格突破21日收盘高点; gap_breakout,exited,-0.0025,1700.0,23.5,买入,1700.0,39950.0,5.0,0.0,19.98,24.98,0.0,,,-24.98,-0.0625,-39974.97,3.9978666666666656,False,True,100.0,基本价值线模型入选；MA20/MA60同步上扬；收盘站上MA20；距离21日收盘高点3%以内,9.0,MA20/MA60同步上扬；收盘站上MA20；距离21日收盘高点3%以内,trade_ready,aligned,,,,,
2026-02-13,sh.600989,宝丰能源,收盘条件退出,22.71,22.71,-4.0,R78; condition stop; 14:55/close proxy,exited,-0.1387,-1700.0,23.5,卖出,1700.0,38607.0,5.0,19.3,19.3,43.61,24.98,39950.0,-1343.0,-1411.58,-3.5312,38563.39,,,,,,,,,,,,,,
2026-02-25,sh.600989,宝丰能源,右侧买入,23.66,23.66,3.79,R79; 浮盈加仓33%; 价格突破21日收盘高点; intraday_breakout,exited,-0.0024,1600.0,23.66,买入,1600.0,37856.0,5.0,0.0,18.93,23.93,0.0,,,-23.93,-0.0632,-37879.93,3.9978666666666656,False,True,100.0,基本价值线模型入选；MA20/MA60同步上扬；收盘站上MA20；距离21日收盘高点3%以内,9.0,MA20/MA60同步上扬；收盘站上MA20；距离21日收盘高点3%以内,trade_ready,aligned,,,,,
2026-02-26,sh.600989,宝丰能源,突破次日未确认退出,23.14,23.14,-3.79,R79; 开盘未站上23.660; gap_stop,exited,-0.0874,-1600.0,23.66,卖出,1600.0,37024.0,5.0,18.51,18.51,42.02,23.93,37856.0,-832.0,-897.95,-2.3705,36981.98,,,,,,,,,,,,,,
2026-03-06,sh.600989,宝丰能源,右侧买入,26.48,26.48,5.83,R80; 浮盈加仓50%; 上涨波段75.0%拉回支撑; 共振=MA5; gap_or_open_fill,exited,-0.0034,2200.0,26.48,买入,2200.0,58256.0,5.0,0.0,29.13,34.13,0.0,,,-34.13,-0.0586,-58290.13,5.996799999999999,False,True,100.0,主流标准基本面模型入选；MA20/MA60同步上扬；收盘站上MA20；量能高于5/10日基准1.27倍；多周期均量扣低走高,9.0,MA20/MA60同步上扬；收盘站上MA20；量能高于5/10日基准1.27倍；多周期均量扣低走高,trade_ready,aligned,0.75,21.35,28.52,2026-02-06,2026-03-03
2026-03-11,sh.600989,宝丰能源,右侧买入,27.95,27.95,8.66,R81; 浮盈加仓50%; 上涨波段75.0%拉回支撑; 共振=MA5; gap_or_open_fill,exited,-0.0051,3100.0,27.95,买入,3100.0,86645.0,7.36,0.0,43.32,50.69,0.0,,,-50.69,-0.0585,-86695.69,8.909599999999998,False,True,100.0,主流标准基本面模型入选；MA20/MA60同步上扬；收盘站上MA20；多周期均量扣低走高,7.0,MA20/MA60同步上扬；收盘站上MA20；多周期均量扣低走高,trade_ready,aligned,0.75,19.03,31.05,2026-01-12,2026-03-09
2026-03-12,sh.600989,宝丰能源,右侧买入,32.84,32.84,8.54,R82; 浮盈加仓33%; 价格突破21日收盘高点; gap_breakout,exited,-0.005,2600.0,32.84,买入,2600.0,85384.0,7.26,0.0,42.69,49.95,0.0,,,-49.95,-0.0585,-85433.95,8.8279,False,True,100.0,主流标准基本面模型入选；MA20/MA60同步上扬；收盘站上MA20；距离21日收盘高点3%以内；多周期均量扣低走高,10.0,MA20/MA60同步上扬；收盘站上MA20；距离21日收盘高点3%以内；多周期均量扣低走高,trade_ready,aligned,,,,,
2026-03-18,sh.600989,宝丰能源,统一分仓收盘止盈1份,31.51,31.51,-4.31,14:55/close proxy,watch,2.9292,-2300.0,18.74,卖出,2300.0,72473.0,6.16,36.24,36.24,78.63,25.21,43102.0,29371.0,29267.15,67.8624,72394.37,,,,,,,,,,,,,,
2026-03-23,sh.600989,宝丰能源,收盘条件退出,31.66,31.66,-8.54,R82; entry time condition; 14:55/close proxy,watch,-0.3157,-2600.0,32.84,卖出,2600.0,82316.0,7.0,41.16,41.16,89.31,49.95,85384.0,-3068.0,-3207.26,-3.7541,82226.69,,,,,,,,,,,,,,
2026-03-24,sh.600989,宝丰能源,右侧买入,30.68,30.68,11.04,R83; 浮盈加仓50%; 上涨波段75.0%拉回支撑; 共振=MA5; gap_or_open_fill,watch,-0.0065,3600.0,30.68,买入,3600.0,110448.0,9.39,0.0,55.22,64.61,0.0,,,-64.61,-0.0585,-110512.61,11.086749999999999,False,True,100.0,主流标准基本面模型入选；MA20/MA60同步上扬；收盘站上MA20,6.0,MA20/MA60同步上扬；收盘站上MA20,watch,aligned,0.75,17.46,35.98,2025-11-26,2026-03-16
2026-03-25,sh.600989,宝丰能源,收盘条件退出,29.93,29.93,-11.04,R83; condition stop; 14:55/close proxy,watch,-0.2817,-3600.0,30.68,卖出,3600.0,107748.0,9.16,53.87,53.87,116.91,64.61,110448.0,-2700.0,-2881.52,-2.6074,107631.09,,,,,,,,,,,,,,
2026-03-26,sh.600989,宝丰能源,统一分仓收盘止盈1份,29.38,29.38,-4.31,14:55/close proxy,watch,2.4399,-2300.0,18.74,卖出,2300.0,67574.0,5.74,33.79,33.79,73.32,25.21,43102.0,24472.0,24373.47,56.5153,67500.68,,,,,,,,,,,,,,
2026-04-15,sh.600989,宝丰能源,收盘条件退出,28.03,28.03,-8.66,R81; condition stop; 14:55/close proxy,exited,0.0154,-3100.0,27.95,卖出,3100.0,86893.0,7.39,43.45,43.45,94.28,50.69,86645.0,248.0,103.03,0.1188,86798.72,,,,,,,,,,,,,,
2026-05-21,sh.600989,宝丰能源,收盘条件退出,26.55,26.55,-5.83,R80; condition stop; 14:55/close proxy,active,0.0091,-2200.0,26.48,卖出,2200.0,58410.0,5.0,29.21,29.21,63.41,34.13,58256.0,154.0,56.46,0.0969,58346.59,,,,,,,,,,,,,,
